#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Description
50854,TYPO3.Surf,Task,"",Resolved,Should have,cleanup options in node,Felix Oertel,Felix Oertel,2014-03-21 13:30,"","",2013-08-07,"","",100,2013-08-06 21:14,"","",1291050,"","@$port@ and @$username@ are options, while @$hostname@ and @$name@ are properties ... why?

let's get that straight ;)"
51029,TYPO3.Surf,Task,"",New,Should have,Exit with failure status if deployment file does not exist.,Martin Ficzel,"",2013-09-03 06:43,"","",2013-08-12,"","",0,2013-08-12 06:30,"","",1299650,"",Currently surf will exit with status 0 (OK) even if the deploment-file was not found. That is a problem if it surf is used by jenkins or other ci-solutions.
52033,TYPO3.Surf,Bug,"",Resolved,Must have,An after stage task for any application is executed before a task specific for an application,Christopher Hlubek,Christopher Hlubek,2013-09-16 06:33,"","",2013-09-16,"","",100,2013-09-16 06:03,"","",1349500,"",""
52072,TYPO3.Surf,Bug,"",New,Should have,Make Port in Varnish Tasks configurable,Michael Knoll,"",2013-09-17 08:15,"","",2013-09-17,"","",0,2013-09-17 08:15,"","",1351400,"","The Varnish ban and purge tasks have the port for Varnish management hardcoded. Since there might be different ports than 6082 for that, this should be configurable see patch below.

<pre>
		$secretFile = (isset($options['secretFile']) ? $options['secretFile'] : '');
		$purgeUrl = (isset($options['purgeUrl']) ? $options['purgeUrl'] : '""ban.url .""');
		$varnishadm = (isset($options['varnishadm']) ? $options['varnishadm'] : '/usr/bin/varnishadm');
		$varnishport = (isset($options['varnishport']) ? $options['varnishport'] : '6082');
		$varnishport = '-T 127.0.0.1:' . $varnishport;
		$varnishsecret = ($secretFile !== '' ? '-S ' . $secretFile . ' ' : ' ');
		$this->shell->executeOrSimulate($varnishadm . $varnishsecret . $varnishport . ' ' . $purgeUrl, $node, $deployment);
</pre>

Btw: is there any possibility to do a pull request for the surf project, that would make fixes easier..."
52273,TYPO3.Surf,Bug,"",New,Should have,Passwords containing a % should throw an Error,Thomas Allmer,"",2014-03-09 12:59,"","",2013-09-25,"","",0,2013-09-25 11:54,"","",1361400,"","If you password contains a ""%"" the expect command won't work as the passwords ""%"" will be used by the sprintf...

pretty hard to catch so a password check would avoid frustrating moments... like the one I just had...

if you point me to the correct place where to implement this I could certainly do this."
52276,TYPO3.Surf,Bug,"",New,Should have,Task defined in an Application can't be removed for a deployment?,Thomas Allmer,"",2013-09-25 12:25,"","",2013-09-25,"","",0,2013-09-25 12:20,"","",1361550,"","<pre>
<?php
	$workflow = new \TYPO3\Surf\Domain\Model\SimpleWorkflow();
	$deployment->setWorkflow($workflow);

	$node = new \TYPO3\Surf\Domain\Model\Node('[...]');
	$node->setHostname('[...]');
	$node->setOption('username', '[...]');
	$node->setOption('password', '[...]');

	$application = new \TYPO3\Surf\Application\TYPO3\Neos();
	
	$application->setDeploymentPath('[...]');
	$application->setOption('repositoryUrl', '[...]');
	
	$application->setOption('composerCommandPath', ''); //why is this needed?
	
	$application->setOption('packageMethod', 'git');
	$application->setOption('transferMethod', 'rsync');
	$application->setOption('updateMethod', NULL);	
	
	$application->setOption('keepReleases', 2);
	$application->addNode($node);

	$deployment->addApplication($application);
	
	// can't remove a task?
	$deployment->getWorkflow()->removeTask('typo3.surf:typo3:neos:importsite');
	
?>
</pre>"
52468,TYPO3.Surf,Bug,"",Resolved,Must have,allow local ,Felix Oertel,"",2014-11-06 11:22,"","",2013-10-02,"","",100,2013-10-02 07:33,"","",1371000,"","the doc say

@* @param \TYPO3\Surf\Domain\Model\Node $node Node to execute command against, NULL means localhost@

but the definition actually is

@public function execute($command, Node $node, ...@

so it's not possible to execute local commands. This makes composer fail for me, because it tries to look up the composer.json (test -f) on the remote server instead of the local workspacePath."
57161,TYPO3.Surf,Feature,"",New,Could have,Check for sealed config files before deploying,Andreas Wolf,"",2014-03-21 13:14,"","",2014-03-21,"","",0,2014-03-21 13:14,"","",1602050,"","When your config files are sealed, you get an error from the CopyConfiguration task, which is run very late in the deployment. This might ruin a complete deployment when you forgot to decrypt the config files, so it's probably better to check for it early in the deployment (probably in a pre-deployment check)"
58213,TYPO3.Surf,Feature,"",New,Must have,add test for commandline tool expect,Kay Strobach,"",2014-07-28 07:19,"","",2014-04-26,"","",0,2014-04-26 07:57,"","",1654450,"","it would be nice, if there would be a warning, if expect is missing.
Currently you get a simple:

<pre>
Got exception ""Deployment directory ""/export/home/project/builds/testing"" does not exist on node Staging"" but rollback disabled. Stopping.
</pre>"
58214,TYPO3.Surf,Bug,"",New,Should have,add php-curl als requirement to composer.json,Kay Strobach,"",2014-04-26 08:05,"","",2014-04-26,"","",0,2014-04-26 08:05,"","",1654500,"",add php-curl als requirement to composer.json
58642,TYPO3.Surf,Feature,"",New,Should have,"Add task, which checks if there are still doctrine updates available, and if fail",Kay Strobach,"",2014-07-28 05:43,"","",2014-05-08,"","",0,2014-05-08 13:45,"","",1675750,"","Add task, which checks if there are still doctrine updates available, and if fail

This task will help to detect missing or failed migrations.
This ways it's easy to detect failed stuff within a deployment

<pre>
 ./flow doctrine:update --output  
</pre>

if filesize != 0 -> fail
"
59420,TYPO3.Surf,Bug,"",New,Should have,Make $localPackagePath configurable in RsyncTask,Andreas Dörler,"",2014-06-09 16:22,"","",2014-06-09,"","",0,2014-06-09 16:22,"","",1714450,"","Hi,

currently *$localPackagePath* is hardcoded to
<pre>
$localPackagePath = $deployment->getWorkspacePath($application);
</pre>
and the *workspacePath* is not configurable as far as I've seen:
<pre>
  /**
   * Get a local workspace directory for the application
   */
  public function getWorkspacePath(Application $application) {
    return FLOW_PATH_DATA . 'Surf/' . $this->getName() . '/' . $application->getName();
  }
</pre>

If one uses Jenkins for deployment, the source will be checked out from GIT by Jenkins itself, so there is no need to do it again in SURF.
Currently we use the following workaround:
<pre>
  $application->setOption('transferMethod', NULL); // disable rsync
  $application->setOption('packageMethod', NULL); // disable SURF git checkout - we use jenkins git checkout
  $application->setOption('customrsync', array('customLocalPackagePath', '/var/lib/jenkins/workspace/'.$application->getName()));
  $workflow->addTask('typo3.surf:transfer:customrsync', 'transfer', $application);
</pre>
In a copy of the default RsyncTask we use the given option if set:
<pre>
$localPackagePath = (isset($options['customrsync']['customLocalPackagePath'])) ? $options['customrsync']['customLocalPackagePath'] : $deployment->getWorkspacePath($application);
</pre>

It would be great to have this option included in TYPO3.Surf. 

Kind regards
Andreas"
60270,TYPO3.Surf,Bug,"",Under Review,Should have,Task/Git/TagTask doesn't work with transfer method rsync,Marco Huber,"",2015-07-06 10:37,"","",2014-07-11,"","",0,2014-07-11 06:44,"","",1756750,"","The task want's to do the tagging on the remote node. But of course, if using the transfer method rsync, there is no git on the node. So the tagging should be done in the local cache/data directory."
60355,TYPO3.Surf,Feature,"",Accepted,Must have,composer: Add option to configure the --no-dev parameter,Kay Strobach,"",2014-07-28 05:42,"","",2014-07-16,"","",0,2014-07-16 06:10,"","",-3950,"","sometimes, it would be nice to also install the dev stuff, to e.g. run tests in a special environment etc."
60469,TYPO3.Surf,Feature,"",Resolved,Should have,Initialize releaseIdentifier earlier,Marco Huber,"",2015-01-19 07:09,"","",2014-07-22,"","",100,2014-07-22 10:17,"","",-9650,"",I think it would be useful to initialize the releaseIdentifier earlier. So I could use it in the deployment script.
61503,TYPO3.Surf,Feature,"",New,Should have,Set deploymentPath on a per node-base,Johannes Steu,"",2015-01-22 10:12,"","",2014-09-10,"","",0,2014-09-10 05:42,"","",-61300,"","If you would like to deploy one application on two different nodes both nodes are using the same deployment path. But if your nodes run a different / setup the path does not fit on both nodes.  For example node1 runs their webs under /var/www and node2 under /srv/www you would have create 2 applications with two nodes.

It would be cool to set a deploymentPath for each node that overrides the deploymentPath from application if it is set.
"
61505,TYPO3.Surf,Feature,"",New,Could have,Enhance CreateDirectoriesTask to create directories inside the new releasedirectory,Johannes Steu,"",2014-09-10 06:09,"","",2014-09-10,"","",0,2014-09-10 06:09,"","",-61400,"","Right now there is no chance to create new directories with TYPO3\Surf\Task\Generic\CreateDirectoriesTask from your build script since the tasks merges the deployment path and your folder path. In your build script there is no chance to get the current release identifier to extend your folder path. So it would be cool if there is an possibility to use that Core-Task to create new folders in your release path.

"
62319,TYPO3.Surf,Bug,"",Resolved,Should have,Enhance Task SymlinkConfigurationTask to use not only the Production context,Johannes Steu,"",2015-01-22 10:08,"","",2014-10-18,"","",0,2014-10-18 08:41,"","",-101850,"","For deployment i'd like to use the SymlinkConfigurationTask for all Contexts.
If you deploy your Application on different Nodes and run an separate testing Builds the Configuration could be stored in shared/Configuration/Testing. Same for the Development Context for Develop-Builds.

Therefore the SymlinkConfigurationTask could use $application->getContext().
"
63330,TYPO3.Surf,Feature,"",Needs Feedback,Could have,Allow node/application/deployment options as options of defined tasks,Joachim Mathes,"",2015-01-24 04:06,"","",2014-11-25,"","",0,2014-11-25 17:02,"","",-152350,"","Up to now it is possible to reuse a task like @typo3.surf:shell@ with @$workflow->defineTask('fooTask', 'typo3.surf:shell', array('command' => 'echo ""Hello""'))@ and dedicated parameters. But what if I want node options to overwrite the parameters of a defined task, e.g.:
<pre>
<?php

$nodeConfigurations = array(
	array(
		'name' => 'one',
		'run' => 'echo ""I am node one""'
	),
	array(
		'name' => 'two',
		'run' => 'echo ""I am node two""'
	)
);

$application = new \TYPO3\Surf\Domain\Model\Application('DummyApplication');

foreach ($nodeConfigurations as $configuration) {
	$node = new \TYPO3\Surf\Domain\Model\Node($configuration['name']);
	$node
		->setOptions(array(
			'hostname' => 'localhost',
			'username' => 'jo',
			'getNodeOptions[command]' => $configuration['run']
		));

	$application
		->addNode($node);
}

$workflow = new \TYPO3\Surf\Domain\Model\SimpleWorkflow();
$workflow
    ->defineTask('getNodeOptions', 'typo3.surf:shell', array())
	->addTask('getNodeOptions', 'transfer');

$deployment
    ->setWorkflow($workflow)
    ->addApplication($application); 
</pre> 

This does not work for now. Maybe the provided patch is a solution. This is a quick idea, so please review carefully."
64350,TYPO3.Surf,Bug,"",New,Should have,git error > remove cache retry once,Kay Strobach,"",2015-01-19 05:00,"","",2015-01-19,"","",0,2015-01-19 05:00,"","",-203300,"","During one of my projects i moved the git location, surf does not seem to recognize that, so that i had to remove the cache/transfer folder by hand.
I would prefer that either Surf checks for a changed checkout uri, and if so remove the cache - or remove the cache on error automatically

Error Output
<pre>
--- (--- staging) typo3.surf:gitCheckout
fatal: Could not parse object '46dd2b800826ac3297703378eefea9683fbea048'.
Got exception ""Command returned non-zero return code: 128"" but rollback disabled. Stopping.
</pre>"
64432,TYPO3.Surf,Bug,"",New,Should have,"Rollback should not be done if Exception is thrown ""after"" switch stage",Christopher Hlubek,"",2015-01-22 08:35,"","",2015-01-22,"","",0,2015-01-22 08:35,"","",-207350,"","If a task is registered to run after the @switch@ stage, an Exception in that task should not cause a rollback."
65711,TYPO3.Surf,Bug,"",New,Should have,[HAS PATCH] Escape workspacePath in LocalShellTask,Kay Strobach,"",2015-03-13 04:06,"","",2015-03-13,"","",0,2015-03-13 04:06,"","",-271300,"",see attached patch
66505,TYPO3.Surf,Feature,"",Under Review,Should have,Add option to specify SSH private key for nodes,Martin Helmich,"",2015-04-20 17:21,"","",2015-04-20,"","",0,2015-04-20 17:20,"","",-311000,"","Make the private key that should be used for SSH connections (both shell and rsync) configurable.

Change request on Gerrit will follow shortly."
67325,TYPO3.Surf,Bug,"",Resolved,Should have,Changing repository URL breaks Git-based deployments,Andreas Wolf,"",2015-06-16 07:19,"","",2015-06-06,"","",100,2015-06-06 02:49,"","",-351700,"","When changing the URL in the deployment, the new URL is not used if the deployment has run before (i.e. if there is a transfer cache directory on the target node already).

To fix this, we need to do a ""git remote set-url"" for origin before fetching new commits."
67692,TYPO3.Surf,Bug,"",New,Must have,wrong ssh port option,Christoph Lehmann,"",2015-06-23 07:22,"","",2015-06-23,"","",0,2015-06-23 06:50,"","",-370050,"","/Packages/Application/TYPO3.Surf/Classes/TYPO3/Surf/Task/TYPO3/Flow/CopyConfigurationTask.php:65

ssh has -p and scp has the -P option for the port"
