#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Description
54389,TYPO3.Media,Bug,"",New,Could have,Update tag count upon dropping asset,Arjen Hoekema,"",2013-12-13 06:02,"","",2013-12-13,"","",0,2013-12-13 06:02,"","",1466000,"","When adding/dropping a media asset to a tag the count is not updated.

Maybe this could be added to the 'done' handler in 'tagging.js':

$('.count', tag).text(parseInt($('.count', tag).text()) + 1);"
54390,TYPO3.Media,Bug,"",New,Could have,Prevent adding duplicate tags to a media item,Arjen Hoekema,"",2013-12-13 06:10,"","",2013-12-13,"","",0,2013-12-13 06:10,"","",1466050,"",A media item/asset can be added to the same tag multiple times
54399,TYPO3.Media,Bug,"",Resolved,Should have,Upload of non-image results in Catchable Fatal Error,Mathias Bolt Lesniak,"",2014-02-08 11:35,"","",2013-12-13,"","",100,2013-12-13 10:18,"","",1466500,"","Hi!

I get a Catchable Fatal Error in Neos 1.0, when uploading a non-image file in the Media Manager (/neos/management/media). See attached file for full debug info.

<pre>
#1: Catchable Fatal Error: Argument 1 passed to TYPO3\Media\ViewHelpers\ImageViewHelper_Original::render() must implement interface TYPO3\Media\Domain\Model\ImageInterface, instance of TYPO3\Media\Domain\Model\Asset given in /Volumes/Data/Users/mathias/ApacheSites/oksval2.net.local/Data/Temporary/Development/Cache/Code/Flow_Object_Classes/TYPO3_Media_ViewHelpers_ImageViewHelper.php line 104
</pre>

I tested with a Word file called ""test.doc"". Uploading a JPEG file works fine.



- Mathias"
54578,TYPO3.Media,Feature,"",Resolved,Should have,Add link to the resource to the edit view,Rens Admiraal,"",2014-02-20 09:36,"","",2013-12-23,"","",100,2013-12-23 07:09,"","",1475300,"",In the edit view of an image you can right click the image in the preview to get the actual public link to the resource. If a thumbnail for an asset is generated (like for a word file for example) this is not possible. There should at least be a way to find the actual link to a resource from the media manager interface.
54721,TYPO3.Media,Feature,"",New,Should have,Make Image inspector more configurable ,Nikos Poaros,"",2014-01-03 08:11,"","",2014-01-03,"","",0,2014-01-03 08:11,"","",1482450,"","Looks as if some of the image properties are hard coded i.e. width and height.

it would be cool if these could be removed/included on custom content element bases.

Just a thought

Nick :)"
54970,TYPO3.Media,Bug,"",New,Should have,Asset should show its references if it's used in a node,Thierry Brodard,"",2014-01-14 00:23,"","",2014-01-14,"","",0,2014-01-14 00:23,"","",1494550,"","Additionally, the user shouldn't delete the asset if it's used in a node, or be warned"
55220,TYPO3.Media,Bug,"",Needs Feedback,Must have,unable to choose media in neos backend,Dominic Garms,"",2014-02-02 11:16,"",1.x,2014-01-21,"","",0,2014-01-21 11:38,"","",1506350,"","Hello,

at Neos 1.0.1 with blank installation its impossible to choose any existing media with images. An upload of images is working as expected but choosing an existing throws following error:
<pre>
Uncaught exception #1297759968: Exception while property mapping for target type ""TYPO3\Media\Domain\Model\Image"", at property path """": Object with identity ""undefined"" not found.

18 TYPO3\Flow\Property\PropertyMapper_Original::convert(""undefined"", ""TYPO3\Media\Domain\Model\Image"", TYPO3\Flow\Mvc\Controller\MvcPropertyMappingConfiguration)
17 call_user_func_array(array|2|, array|3|)
16 TYPO3\Flow\Object\DependencyInjection\DependencyProxy::__call(""convert"", array|3|)
15 TYPO3\Flow\Object\DependencyInjection\DependencyProxy::convert(""undefined"", ""TYPO3\Media\Domain\Model\Image"", TYPO3\Flow\Mvc\Controller\MvcPropertyMappingConfiguration)
14 TYPO3\Flow\Mvc\Controller\Argument_Original::setValue(""undefined"")
13 TYPO3\Flow\Mvc\Controller\AbstractController::mapRequestArgumentsToControllerArguments()
12 TYPO3\Flow\Mvc\Controller\ActionController_Original::processRequest(TYPO3\Flow\Mvc\ActionRequest, TYPO3\Flow\Http\Response)
11 TYPO3\Flow\Mvc\Dispatcher_Original::dispatch(TYPO3\Flow\Mvc\ActionRequest, TYPO3\Flow\Http\Response)
10 TYPO3\Flow\Mvc\Dispatcher::dispatch(TYPO3\Flow\Mvc\ActionRequest, TYPO3\Flow\Http\Response)
9 call_user_func_array(array|2|, array|2|)
8 TYPO3\Flow\Mvc\Dispatcher::Flow_Aop_Proxy_invokeJoinPoint(TYPO3\Flow\Aop\JoinPoint)
7 TYPO3\Flow\Aop\Advice\AdviceChain::proceed(TYPO3\Flow\Aop\JoinPoint)
6 TYPO3\Flow\Security\Aspect\RequestDispatchingAspect_Original::blockIllegalRequestsAndForwardToAuthenticationEntryPoints(TYPO3\Flow\Aop\JoinPoint)
5 TYPO3\Flow\Aop\Advice\AroundAdvice::invoke(TYPO3\Flow\Aop\JoinPoint)
4 TYPO3\Flow\Aop\Advice\AdviceChain::proceed(TYPO3\Flow\Aop\JoinPoint)
3 TYPO3\Flow\Mvc\Dispatcher::dispatch(TYPO3\Flow\Mvc\ActionRequest, TYPO3\Flow\Http\Response)
2 TYPO3\Flow\Http\RequestHandler::handleRequest()
1 TYPO3\Flow\Core\Bootstrap::run()
</pre>"
55772,TYPO3.Media,Bug,"",Resolved,Should have,Image are loading during ImageVariant initialization,Dominique Feyer,Dominique Feyer,2014-02-07 13:35,"","",2014-02-07,"","",100,2014-02-07 11:52,"","",1533300,"",This problem can have a big impact on the overall performance if many document node type has an image property
55778,TYPO3.Media,Feature,"",Resolved,Should have,Add a cache around getimagesize,Dominique Feyer,Dominique Feyer,2014-04-10 12:43,"","",2014-02-07,"","",100,2014-02-07 16:31,"","",1533600,"","getimagesize need to read the full file from disk, so it impact performance a lots, a cache for those value can have a positive impact"
56562,TYPO3.Media,Feature,"",Closed,Could have,Visual response while starting uploading,Thomas Deuling,Thomas Deuling,2014-12-10 12:30,"","",2014-03-05,"","",0,2014-03-05 02:53,"","",1572250,"","I miss a visual response while starting uploading a file in media-module. Firstly it wasn't clear that the upload has already started.
Perfect would be a simple animated gif with a small text like: Waiting for transferring media, or something else like the already in plupload integrated filelist/progress.

Or is there already something like that, but I can't see it?!
When this visual response is still an open task, I could offer to try to integrate such a functionality."
56887,TYPO3.Media,Bug,"",New,Should have,Tagging via Drag-Drop failed,Simon Edelmann,"",2014-03-13 15:46,"","",2014-03-13,"","",0,2014-03-13 15:15,"","",1588500,"","We have a clean installation of Typo3 Neos 1.0.2. We tried to tag some pictures but we got the error message
> *Tagging the asset failed.*

The problem seems to be that Neos don't get the Asset Identifier from JavaScript. So Neos doesn't know which image to tag.

We've located the problem in this file:

*Problem*: Line 23 in /Packages/Application/TYPO3.Media/Resources/Public/Scripts/tagging.js
<pre>
assetIdentifier = $(ui.draggable[0]).parent().data('asset-identifier');
</pre>

There it refers to this HTML code section:

<pre>
01 <li class=""asset"" data-asset-identifier=""08adf6aa-5c8d-a91f-8ef8-123d4d82f81b"">
02 	<a class=""neos-thumbnail draggable-asset"" title=""Edit Image1.jpg"" href=""http://example.de/neos/management/media/edit?moduleArguments%5Basset%5D%5B__identity%5D=08adf6aa-5c8d-a91f-8ef8-123d4d82f81b"">
03 		<div class=""neos-img-container"">
04 			<img alt=""Image1.jpg"" width=""189"" height=""189"" src=""http://example.de/_Resources/Persistent/29ab2743368e636ae10bd27100fe6dfa87b5eb72/Image1.jpg"">
05 		</div>
06 		<span class=""neos-caption"">Image1.jpg</span>
07 	</a>
08	<a class=""neos-thumbnail draggable-asset ui-draggable-dragging"" title=""Edit Image1.jpg"" href=""http://example.de/neos/management/media/edit?moduleArguments%5Basset%5D%5B__identity%5D=08adf6aa-5c8d-a91f-8ef8-123d4d82f81b"" style=""position: absolute; opacity: 0.3; left: 135px; top: 350px;"">
09 		<div class=""neos-img-container"">
10 			<img alt=""Image1.jpg"" width=""189"" height=""189"" src=""http://example.de/_Resources/Persistent/29ab2743368e636ae10bd27100fe6dfa87b5eb72/Image1.jpg"">
11 		</div>
12 		<span class=""neos-caption"">Image1.jpg</span>
13 	</a>
14 </li>
</pre>

While debugging the JavaScript we realized that @$(ui.draggable[0])@ points to the <a>-Tag (Line 08), while @data('asset-identifier')@ is on the parent li-Tag (Line 01).
The problem could be solved by adding a @.parent()@ in the JavaScript.

*Solution*: Line 23 in /Packages/Application/TYPO3.Media/Resources/Public/Scripts/tagging.js
<pre>
assetIdentifier = $(ui.draggable[0]).parent().data('asset-identifier');
</pre>"
59732,TYPO3.Media,Bug,"",Resolved,Should have,"Selecting an image with the ""Media"" button in the ""Inspector"" ""Image"" section stopped working after update",Tim Spiekerkötter,"",2014-07-01 12:23,"","",2014-06-20,"","",0,2014-06-20 11:35,"","",1729950,"","Hi Guys,

I just updated my Neos installation from 1.0.x to 1.1.x via the intructions on http://neos.typo3.org/download/upgrade-instructions.html.
Now I can't select an image anymore. Neos just starts a spinner where the dummy image was and that's it. Looking into the request the server answers with an 404.

The problem seems to be because of the ExtJS removal, here is the part of my log file:
<pre>
14-06-20 17:22:17 19096      NOTICE    Flow                 Router route(): No route matched the route path ""neos/content/imageWithMetadata/2c17a0b5-c121-6db6-1b5e-71ac7624c03a"".
14-06-20 17:22:17 19096      DEBUG     Flow                 No CSRF required, safe request
14-06-20 17:22:17 19096      CRITICAL  Flow                 Uncaught exception #1303209195 in line 74 of 
/my/path/Data/Temporary/Development/Cache/Code/Flow_Object_Classes/TYPO3_Flow_Mvc_Dispatcher.php: No controller could be resolved which would match your request. Package key: """", controller name: ""Standard"". (GET http://my.domain/neos/content/imageWithMetadata/2c17a0b5-c121-6db6-1b5e-71ac7624c03a) - See also: 2014062017221644a42f.txt
</pre>

Did I do something wrong, or is this a bug?"
61065,TYPO3.Media,Bug,"",Closed,Could have,@TODO breaks,Bram Verhaegh,"",2014-10-01 06:32,"","",2014-08-19,"","",0,2014-08-19 08:59,"","",-39400,"","adding @TODO breaks in < TYPO3 Flow <2.0.0

this occurs in 

TYPO3.Media/Classes/TYPO3/Media/ViewHelpers/Uri/ImageViewHelper.php 97
and
TYPO3.Media/Classes/TYPO3/Media/ViewHelpers/ImageViewHelper.php


Uncaught Exception
    [Semantical Error] The annotation ""@TODO"" in method
    TYPO3\Media\ViewHelpers\Uri\ImageViewHelper::getImageThumbnailImage()
  was
    never imported. Did you maybe forget to add a ""use"" statement for this
    annotation?"
