#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Affected Flow version,Description
266,TYPO3.Flow,Bug,"",Resolved,Should have,Proxied classes loose annotation information,Robert Lemke,Robert Lemke,2010-10-20 05:39,AOP,"",2008-02-13,"","",100,2008-02-13 07:52,"","",1787550,"","","Currently the annotations are not copied into the target class when a class is proxied by the AOP framework. One effect is that the component manager doesn't get the ""scope"" configuration correctly - but as soon as we use more annotations, it will have other side effects as well."
267,TYPO3.Flow,Feature,"",Resolved,Should have,Method basicAction for T3_FLOW3_MVC_Controller_ActionController,Malte Jansen,"",2010-10-20 05:39,MVC,"",2008-02-13,"","",0,2008-02-13 10:10,"","",1787500,"","","You can use initializeAction() for initialization.
But at this point the $this->view does not exist.
If you have several further inits for the like injections you have to define them for each action (e.g. defaultAction(), runAction()). So it would be cool to have some basicAction(), which is call before the ""real""-action is called."
309,TYPO3.Flow,Task,"",Resolved,Should have,Move Classes/Components.conf to Configuration/,Robert Lemke,Robert Lemke,2010-10-20 05:39,Object,"",2008-02-14,"","",100,2008-02-14 10:05,"","",1050,"","",The Components.conf file should be renamed to Components.ini and moved to a package specific Configuration directory.
310,TYPO3.Flow,Feature,"",Resolved,Should have,Find a way to simplify setter injection in ActionController (and elsewhere),Robert Lemke,Robert Lemke,2010-10-20 05:39,MVC,"",2008-02-14,"","",100,2008-02-14 10:13,"","",1787450,"","","Currently we need to write a setter method for all dependencies of an ActionController. The constructor can't be used for DI because it is needed by the base class.

This is a very tedious and repetitive task which could be simplified by just declaring the dependency and get them setter injected automatically."
311,TYPO3.Flow,Task,"",Resolved,Should have,Move PackageConfiguration.php to the package Configuration/ directory and rename it,Robert Lemke,Robert Lemke,2010-10-20 05:39,Package,"",2008-02-14,"","",100,2008-02-14 10:44,"","",1100,"","",Move PackageConfiguration.php to the package Configuration/ directory and rename it
314,TYPO3.Flow,Bug,"",Resolved,Should have,Improve directory structure and naming for views in a package,Robert Lemke,Robert Lemke,2010-10-20 05:39,MVC,"",2008-02-15,"","",100,2008-02-15 05:04,"","",1787400,"","","Currently all views in a package are located in the Classes/View/ directory. The naming scheme for view classes is:

T3_PackageKey_View_ActionName

That's a mistake. The naming convention for views should have been:

T3_PackageKey_View_ControllerName_ActionName

Adapt the MVC view resolver and rename / move existing views to the new directory layout."
315,TYPO3.Flow,Feature,"",Resolved,Must have,"Add ""format"" support to the Request object",Robert Lemke,Robert Lemke,2010-10-20 05:40,MVC,1.0 alpha 11,2008-02-15,"","",100,2008-02-15 05:38,"","",1806300,"","","The Request object (mainly WebRequest) should contain information about the requested format. Currently it only provides a controller and an action name.
The default format would be ""html"" for web requests and ""text"" for CLI requests.

The router which extracts information for building a web request could determine the requested format from two sources:

* the file extension (.html, .txt, .pdf, .js, .json, .atom, .rss, .xml etc.)
* the HTTP headers (content negotiation) - this is mainly for AJAX requests

See also:
http://www.iana.org/assignments/media-types/
http://en.wikipedia.org/wiki/Content_negotiation
"
319,TYPO3.Flow,Feature,"",Resolved,Should have,"Support setter injection without configuration through ""inject"" methods",Robert Lemke,Robert Lemke,2010-10-20 05:39,Object,"",2008-02-18,"","",100,2008-02-18 12:27,"","",1787350,"","","Currently setter injection is only possible via setter methods whose name follows the scheme ""setPropertyName"". These dependencies need to be configured explicitly in the Components.ini file because autowiring is not possible in this case.

It would be nice if there was (additionally) support for ""inject"" methods (setter methods with names like ""injectPropertyName""). By convention these methods would be recognized as setters for dependencies and could be autowired.

inject* methods should be preferred over set* methods."
321,TYPO3.Flow,Major Feature,"",Closed,Should have,The MVC Framework supports RESTful URLs,Robert Lemke,"",2010-10-20 05:39,MVC,"",2008-02-19,"","",0,2008-02-19 02:55,"","",1787300,"","",see also http://en.wikipedia.org/wiki/Representational_State_Transfer
324,TYPO3.Flow,Feature,"",Resolved,Should have,"Add support for ""required"" dependencies via setter injection",Robert Lemke,Robert Lemke,2010-10-20 05:39,Object,"",2008-02-19,"","",100,2008-02-19 04:48,"","",1787250,"","","Currently all dependencies injected through autowired setter injection (see #319) are optional.

This should be configurable through a ""@required"" annotation on the inject* method. If an inject method is marked as required, the object builder would throw an exception if the dependencies can't be resolved. Such an exception would not be thrown for optional dependencies.

"
332,TYPO3.Flow,Bug,"",Rejected,Should have,Error screen just displays the beginning of an absolute path,Malte Jansen,Robert Lemke,2010-10-20 05:39,Error,"",2008-02-19,"","",0,2008-02-19 12:34,"","",1787200,"","","A relative path would be more useful, because you normally know, where you are running you installation.
See Screenshot..."
339,TYPO3.Flow,Feature,"",Closed,Should have,Improve the Components.ini format,Robert Lemke,Robert Lemke,2010-10-20 05:39,Object,"",2008-02-20,"","",0,2008-02-20 04:02,"","",1787150,"","","The current Components.ini format mixes up the actual component configuration, the injection of constructor arguments and properties and other configuration options such as AOP settings. Maybe all these options should be organized in a better way.

We also need to support contexts (see #23) maybe like this:

<pre>
[T3_FLOW3_MVC_Controller_ActionController]

@production: className = ""T3_FLOW3_MVC_Controller_ActionController""
@development: className = ""T3_FLOW3_MVC_Controller_DebuggableActionController""

addToAOPProxyBlackList = TRUE


# Note this: If we had our own .ini parser we could distinguish between these two variants:

constructorArguments.1 = T3_FLOW3_Something
constructorArguments.1 = ""T3_FLOW3_Something""

# The first would inject a reference, the second would inject the string literally

</pre>
"
340,TYPO3.Flow,Major Feature,"",Closed,Should have,The MVC framework provides a default rewriting router and an interface for custom routers,Robert Lemke,"",2010-10-20 05:39,"","",2008-02-20,"","",0,2008-02-20 04:36,"","",1787100,"","",The MVC framework provides a default rewriting router and an interface for custom routers
341,TYPO3.Flow,Feature,"",Closed,Should have,Define a router interface and Implement a rewrite router,Robert Lemke,Robert Lemke,2010-10-20 05:39,MVC,"",2008-02-20,"",0.00,0,2008-02-20 04:37,"","",1787050,"","",Define a router interface and Implement a rewrite router
342,TYPO3.Flow,Feature,"",Resolved,Must have,Support for file uploads,Robert Lemke,Robert Lemke,2010-10-20 05:39,MVC,1.0 alpha 7,2008-02-20,"","",100,2008-02-20 06:08,"","",1800050,"","",The MVC framework needs to support file / multipart uploads. It should be implemented in a way that uploads are only accepted if they have been announced on beforehand. Could be implemented with a token which is passed along.
345,TYPO3.Flow,Major Feature,"",Closed,Should have,An initial implementation of the Resource Manager,Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,Resource,"",2008-02-20,"",0.00,40,2008-02-20 08:00,"","",1787000,"","",An initial implementation of the Resource Manager
363,TYPO3.Flow,Bug,"",Rejected,Should have,Order of includes (not possible to implement a interface in subfolder?),Daniel Poetzinger,Robert Lemke,2010-10-20 05:39,Object,"",2008-02-24,"",0.00,0,2008-02-24 09:25,"","",1786950,"","","I have the following:

Classes/T3_XQuery_ExpressionInterface.php (=Interface)
Classes/MonetDB/T3_XQuery_MonetDBExpression (=a implementation)

I get the Exeption:
""Interface T3_XQuery_ExpressionInterface does not exist..

ReflectionException thrown in file
Packages/FLOW3/Classes/Component/T3_FLOW3_Component_Manager.php in line 336.""

When i move the implementation also in Folder ""Classes"" it works.

So is there a way to resolve this dependencies automatic? E.g. autodetection of Interfaces (by name?) and include interfaces before implementations?"
368,TYPO3.Flow,Major Feature,"",Closed,Should have,Caching Manager with support for different kinds of caches and stores.,Robert Lemke,"",2010-10-20 05:39,"","",2008-02-26,"",0.00,60,2008-02-26 03:38,"","",1786900,"","","The caching framework at least supports caching of arbitrary variables, classes and files. As for the stores, there is a backend for writing caches into files, into memcached and the content repository."
369,TYPO3.Flow,Feature,"",Resolved,Must have,Replace path constants by resource manager calls,Robert Lemke,Robert Lemke,2010-10-20 05:39,Resource,"",2008-02-26,"","",100,2008-02-26 03:40,"","",1786850,"","","The constants for certains paths still have ""TYPO3"" in their name and they are ... constants (eg. TYPO3_PATH_PRIVATEFILECACHE).
These constants should be replaced by a more flexible solution, implemented in the resource subpackage."
370,TYPO3.Flow,Bug,"",Resolved,Should have,T3_FLOW3_Reflection_Class->getProperty() does not return FLOW3s property reflection,Robert Lemke,Robert Lemke,2010-10-20 05:39,Reflection,"",2008-02-27,"","",100,2008-02-27 05:21,"","",1786800,"","","$class = new T3_FLOW3_Reflection_Class(__CLASS__);
var_dump($class->getProperty('someProperty');

output: ReflectionProperty
expected output: T3_FLOW3_Reflection_Property

"
374,TYPO3.Flow,Major Feature,"",Closed,Should have,Speed,Robert Lemke,"",2010-10-20 05:39,"","",2008-02-29,"","",0,2008-02-29 06:05,"","",1786750,"","",Speed
378,TYPO3.Flow,Bug,"",Closed,-- undefined --,Replace Constant TYPO3_PATH_ROOT to FLOW3_PATH_ROOT in index.php,Malte Jansen,Robert Lemke,2010-10-20 05:39,"","",2008-03-04,2008-03-04,"",100,2008-03-04 05:45,"","",1786700,"","",Some how this file was forgotten...
400,TYPO3.Flow,Task,"",Closed,Must have,Security Report of CeBit '08,Malte Jansen,"",2010-10-20 05:39,Security,"",2008-03-05,"","",100,2008-03-05 13:40,"","",1600,"","","Today I was on the CeBit in Hannover. 

I read this article: http://t3n.yeebase.com/aktuell/news/newspost/cebit-kostenlose-quellcode-analyse-von-web-anwendungen/1271/

So I tried it and copy my version on a usb-stick.

So until now there no vulnerable statements. So FLOW3 is pretty secure.


"
401,TYPO3.Flow,Bug,"",Resolved,Must have,Permission problems with /tmp/FLOW3,Johannes K,Robert Lemke,2010-10-20 05:39,Cache,"",2008-03-09,"","",100,2008-03-09 12:01,"","",1786650,"","","I called the index.php from the command line everythings fine:

<pre>
>php index.php


Welcome to FLOW3!

This is the default view of the FLOW3 MVC component. You see this message because no 
other view is available. Please refer to the Developer's Guide for more information 
how to create and configure one.

Have fun! The FLOW3 Development Team
</pre>

Then I called the index.php via webserver : http://localhost/hnes/flow3/Distribution/trunk/
and got the exception in the attachment (really nice stacktrace view by the way).

The problem are the permissions of the  /tmp/FLOW3/ folder after I called index.php from commandline:
<pre>
drwxr-xr-x 3 jk       jk          1024 2008-03-09 16:53 FLOW3
</pre>

Or am I not supposed to use flow3 from commandline, or is there a wrapper, or ...  



"
405,TYPO3.Flow,Feature,"",Resolved,Should have,getRegisteredComponents Method in Component Manager,Michael Feinbier,Robert Lemke,2010-10-20 05:39,Object,"",2008-03-14,"","",100,2008-03-14 18:04,"","",1786600,"","","For implementing a component browser in my ""AOPBrowser"" it would be usefull to have access to the $registeredComponents-Array. This could be done by a getRegisteredComponents() method

I applied a patch implementing that method."
406,TYPO3.Flow,Bug,"",Resolved,Should have,Strange behaviour with PHP-CGI,Michael Feinbier,Robert Lemke,2010-10-20 05:39,Object,"",2008-03-16,"","",100,2008-03-16 09:00,"","",1786550,"","","If PHP runs as a CGI, FLOW3 does strange things with the context.

By default you get this Message when calling an own package (ie /Testing)
??No input file specified.??

This has something to do with the default .htaccess and url-rewriting. I'll try around a little bit with that but a quick-fix is to add
cgi.fix_pathinfo = 0
to your php.ini to make the url_rewriting work

But then, the component manager tries to init wrong/non existing classes. eg
<pre>$this->aopFramework = $this->componentManager->getComponent('T3_FLOW3_AOP_Framework');</pre>
throws 
'Class T3_FLOW3_AOP_Framework_AOPProxy_Development does not exist '

It seems to me, that this has something to do with the 'context'. Im not pretty sure what the 'context' is all about and thus im not sure if this is a bug or a feature.
On other Systems (PHP as apache module) this snippet works perfect.


"
407,TYPO3.Flow,Feature,"",Resolved,Should have,Implement getAspectContainers() for the AOP Framework,Robert Lemke,Robert Lemke,2010-10-20 05:39,AOP,"",2008-03-17,"","",100,2008-03-17 05:06,"","",1786500,"","",Michael Feinbier needs an getAspectContainers() method to retrieve all defined aspects from the AOP Framework in order to display them in an AOP browser.
408,TYPO3.Flow,Feature,"",Resolved,Should have,Implement getAdvicedMethodsInformation...() for the AOP Framework,Robert Lemke,Robert Lemke,2010-10-20 05:39,AOP,"",2008-03-17,"","",100,2008-03-17 05:08,"","",1786450,"","","For the AOP browser / debugging we need a method which returns all advices which apply to a given method.

"
409,TYPO3.Flow,Task,"",Resolved,Should have,"Rename ""PackageInfo.xml"" to ""Package.xml""",David Bruehlmeier,Robert Lemke,2010-10-20 05:39,Package,"",2008-03-18,"","",100,2008-03-18 05:23,"","",1650,"","","After the discussion on the mailing list, we agreed to rename the ""PackageInfo.xml"" file in the ""Meta"" directory to ""Package.xml"".

http://lists.netfielders.de/pipermail/typo3-project-5_0-general/2008-March/000843.html"
410,TYPO3.Flow,Major Feature,"",Resolved,Should have,A simple and robust configuration system,Robert Lemke,"",2010-10-20 05:39,"","",2008-03-18,"","",30,2008-03-18 08:42,"","",1786400,"","",A simple and robust configuration system
422,TYPO3.Flow,Feature,"",Rejected,Won't have this time,XMLHttpRequest Request,Michael Feinbier,"",2010-10-20 05:39,MVC,"",2008-03-20,"","",0,2008-03-20 09:45,"","",1786350,"","","I think it would be useful to have an XMLHttpRequest-Object beneath the Web and CLI-Request in the MVC. This Ajax request would be very similar to a Web-Request (maybe a sub-module of that?).
Most JS-Frameworks send a 'X-Requested-With'	=> 'XMLHttpRequest' to the request-header so this request could be easily differenced from a normal web-request."
423,TYPO3.Flow,Task,"",Resolved,Should have,"Rename top-level namespace prefix ""T3"" to ""F3""",Robert Lemke,Robert Lemke,2010-10-20 05:39,"","",2008-03-25,"","",100,2008-03-25 09:55,"","",1700,"","","As discussed in the mailing list, the class prefix ""T3_"" should be renamed to ""F3_"".
See http://lists.netfielders.de/pipermail/typo3-project-5_0-general/2008-February/000808.html

"
424,TYPO3.Flow,Feature,"",Resolved,Should have,Refactoring: Rename Components.ini to Components.php and transfer responsibility to configuration manager,Robert Lemke,Robert Lemke,2010-10-20 05:39,Configuration,"",2008-03-25,"","",100,2008-03-25 10:28,"","",1786300,"","",Currently each package may provide components configuration by means of a Components.ini file placed in the package's Configuration/ directory. This needs to be changed: The configuration file format should be changed to a unified .php configuration format and the files should be parsed and managed by the Configuration Manager.
437,TYPO3.Flow,Bug,"",Resolved,Could have,Identifiers are used as is in the filenames used by the file cache backend,Karsten Dambekalns,Robert Lemke,2010-10-20 05:39,Cache,"",2008-04-02,2008-04-02,"",100,2008-04-02 05:37,"","",1786250,"","","Things like

Warning: file_put_contents(/tmp//FLOW3/143f698bcb42f2a69b18d164896d265d//Production/Cache/FLOW3_Resource_Manager/0/7/2008-04-02T10;30;27Z_file://FLOW3/Public/MVC/DefaultView_Template.html.cachedata.47f35233ef0cc.temp) [function.file-put-contents]: failed to open stream: No such file or directory in /Users/karsten/Sites/TYPO3v5/Packages/FLOW3/Classes/Cache/Backend/F3_FLOW3_Cache_Backend_File.php line 135 

should not happen... The identifier given to VariableCache in this case was ""file://FLOW3/Public/MVC/DefaultView_Template.html"""
441,TYPO3.Flow,Feature,"",Resolved,Should have,Extract component configuration modifications from AOP Framework initialize method,Robert Lemke,Robert Lemke,2010-10-20 05:39,AOP,1.0 alpha 1,2008-04-02,"","",100,2008-04-02 15:35,"","",1794250,"","","The initialize() method of the AOP Framework builds proxy classes and then sets the modified component configuration directly through the component manager. 

However, this should be not the responsibility of the AOP framework - it should rather return some information about what classes have been created and the actual component configuration modifications should happen elsewhere. One way to implement this would be a generic post processing mechanism for the component configuration initialization.
"
442,TYPO3.Flow,Feature,"",Resolved,Should have,Cache Backend for Memcached,Robert Lemke,Christian Jul Jensen,2010-10-20 05:39,Cache,"",2008-04-03,"","",100,2008-04-03 03:44,"","",1786200,"","","It would be nice? if we had a cache backend for Memcached (see http://www.danga.com/memcached/)
"
444,TYPO3.Flow,Bug,"",Resolved,Should have,"""func_get_args()"" is not allowed to be an argument",Jochen Rau,Karsten Dambekalns,2010-10-20 05:39,"","",2008-04-03,"","",100,2008-04-03 12:07,"","",1786150,"","","Hi,

The method ""getComponent()"" in the class ""F3_FLOW3_Component_Manager"" has the following call:

$this->getOverridingConstructorArguments($componentConfiguration, array_slice(func_get_args(), 1))

But ""func_get_args()"" is not allowed to be an argument. The PHP-Documentation says:

----
Note: Because this function depends on the current scope to determine parameter details, it cannot be used as a function parameter. If you must pass this value, assign the results to a variable, and pass the variable.
----

I changed the order of the arguments and got the following error message:
 
Fatal error: func_get_args(): Can't be used as a function parameter in /Applications/MAMP/htdocs/flow3/Packages/FLOW3/Classes/Component/F3_FLOW3_Component_Manager.php on line 125

Whether the function call produces an error or not obviously depends on the order of the arguments. This may be a bug in PHP 5.2.x..

I introduced a variable ""$arguments"" and solved the problem for me:

$arguments = array_slice(func_get_args(), 1);
$overridingConstructorArguments = $this->getOverridingConstructorArguments($arguments, $componentConfiguration);

Greetings
Jochen"
459,TYPO3.Flow,Feature,"",Closed,Should have,Implement dependency injection via abstract factory methods,Robert Lemke,Robert Lemke,2010-10-20 05:39,Object,"",2008-04-16,"",0.00,0,2008-04-16 04:59,"","",1786100,"","","Dependency injection works fine so far as long as components in a singleton scope are requested. Protoype components can't be injected as soon as more than one instance is needed or the requesting class / method needs to have control over the constructor arguments (which is very often the case).

Therefore consumer code currently calls $this->componentManager->getComponent('NameOfProtoypeComponent') in order to get a fresh instance.

This can be optimized by moving the instantiation into an (abstract) factory method:

<pre>
abstract protected function createSomeComponent($argument1, $argument2);
</pre>

This method should be detected by the component manager and automatically be implemented by creating a proxy class. "
474,TYPO3.Flow,Task,"",Rejected,Must have,Refactor the MVC controller class names,Robert Lemke,Robert Lemke,2010-10-20 05:39,MVC,1.0 alpha 1,2008-04-21,"","",0,2008-04-21 12:09,"","",2050,"","","For consistency, the following classes should be renamed:

F3_FLOW3_MVC_Controller_ActionController -> F3_FLOW3_MVC_Controller_Action
F3_FLOW3_MVC_Controller_DefaultController -> F3_FLOW3_MVC_Controller_Default
F3_FLOW3_MVC_Controller_RequestHandlingController -> F3_FLOW3_MVC_Controller_RequestHandling
F3_FLOW3_MVC_Controller_PresentationController -> F3_FLOW3_MVC_Controller_Presentation

... and don't forget the documentation."
477,TYPO3.Flow,Task,"",Resolved,Should have,Globally adjust copyright notice,Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,"","",2008-04-23,"",0.00,100,2008-04-23 04:52,"","",2150,"","","Due to the new copyright / licensing situation, the copyright notice in all files need to be adjusted:

old: @copyright Copyright belongs to the respective authors
new: @copyright TYPO3 Association"
478,TYPO3.Flow,Feature,"",Resolved,Should have,More speed for object creation,Axel ,Robert Lemke,2010-10-20 05:39,Object,"",2008-04-24,"","",100,2008-04-24 02:45,"","",1786050,"","","I attached the file F3_FLOW3_Component_ObjectBuilder.php with some changes in the methods createComponentObject and injectConstructorArguments.

The objectcreation with eval() is a litte bit slow and i changed this to ReflectionClass::newInstance. This results in a 17% better performance (testet with ApacheBench on the TestPackage) and a more readable injectConstructorArguments - method.
All seems to work fine, but i was not able to run the testcase yet(PHPUnit crashes my apache). Perhabs someone else can test that.

(I'm sorry about my bad english)"
480,TYPO3.Flow,Task,"",Resolved,Should have,Unnecessary methodcall in F3_Flow_Resource_Manager?,Axel ,Karsten Dambekalns,2010-10-20 05:39,Resource,"",2008-04-24,"","",100,2008-04-24 04:59,"","",2200,"","","In the class F3_Flow_Resource_Manager, method ""instantiateResource"" is a call to 
F3_FLOW3_Utility_FileTypes::mimeTypeFromFilename($metadata['name']);

$metadata['mimeType'] should do the job as well. "
486,TYPO3.Flow,Bug,"",Resolved,Should have,Configuration from Components.php is not merged among different packages,Robert Lemke,Robert Lemke,2010-10-20 05:39,Object,"",2008-04-29,"","",100,2008-04-29 07:22,"","",1786000,"","","The situation: Package A configures some component of package B. If the configuration of package B is processed after that of package A (in F3_FLOW3), all information from package A is lost because the configuration is not merged but replaced."
491,TYPO3.Flow,Bug,"",Resolved,Should have,FLOW3 not working under Windows,Christoph Blömer,Karsten Dambekalns,2010-10-20 05:39,Resource,"",2008-05-08,"",0.00,100,2008-05-08 08:54,"","",1785950,"","","After Revision 784 I get this StackTrace under Windows Vista. 
I also checked it on Ubuntu 8.04. It works on Linux.

So because the Core Developers ""only"" have a Mac Book I post it here ;-)

On Windows Vista I get a ""500 Internal Server Error"" when I use index.php and following StackTrace when I use index_dev.php:

Warning: mkdir() [function.mkdir]: Invalid argument in D:\xampp\htdocs\demo\Packages\FLOW3\Classes\Utility\F3_FLOW3_Utility_Files.php line 112

F3_FLOW3_Error_Exception thrown in file
D:\xampp\htdocs\demo\Packages\FLOW3\Classes\Error\F3_FLOW3_Error_ErrorHandler.php in line 87.

6 F3_FLOW3_Error_ErrorHandler::handleError(2, ""mkdir() [<a href='fu?>]: Invalid argume"", ""D:\xampp\htdocs\demo?W3_Utility_Files.p"", 112, array)

D:\xampp\htdocs\demo\Packages\FLOW3\Classes\Utility\F3_FLOW3_Utility_Files.php:

00110:    if (!is_dir($currentPath) && F3_PHP6_Functions::strlen($directoryName) > 0) {
00111:     $oldMask = umask(000);
00112:     mkdir($currentPath, 0777);
00113:     umask($oldMask);
00114:     if (!is_dir($currentPath)) throw new F3_FLOW3_Utility_Exception('Could not create directory ""' . $path . '""!', 1170251400);


5 F3_FLOW3_Utility_Files::createDirectoryRecursively(""D:/xampp/htdocs/demo?docs\demo\Packages"", 511)

D:\xampp\htdocs\demo\Packages\FLOW3\Classes\Resource\F3_FLOW3_Resource_Publisher.php:
00155:    $metadata = $this->extractResourceMetadata($URI);
00156: 
00157:    F3_FLOW3_Utility_Files::createDirectoryRecursively($destinationPath . dirname($relativeFile));
00158:    if($metadata['mimeType'] == 'text/html') {
00159:     $HTML = F3_FLOW3_Resource_Processor::adjustRelativePathsInHTML(file_get_contents($file), 'Resources/' . $packageName . '/Public/' . dirname($relativeFile) . '/');


4 F3_FLOW3_Resource_Publisher::mirrorPublicPackageResources(""D:/xampp/htdocs/demo?Resources/Public\C"")

D:\xampp\htdocs\demo\Packages\FLOW3\Classes\F3_FLOW3.php:
00271:   $activePackages = $packageManager->getActivePackages();
00272:   foreach ($activePackages as $packageKey => $package) {
00273:    $resourcePublisher->mirrorPublicPackageResources($packageKey);
00274:   }
00275: 
"
495,TYPO3.Flow,Bug,"",Resolved,Should have,memcached cache backend with multiple FLOW3 installations will fail,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Cache,"",2008-05-09,"",0.00,100,2008-05-09 10:44,"","",1785900,"","","_(as reported by Axel Hoogestraat)_

The memcached backend (the filecache, as well) will not work properly, if there is more than on FLOW3 installation on a server.

In F3_FLOW3.php, for example, there is the following code: $componentConfigurationsCache->save('baseComponentConfigurations', $componentConfigurations);

The key 'baseComponentConfigurations' will be overwritten, if another FLOW3 installation will save the same key. But the configuration, that should be saved, could be different.

So, a possible solution is to add an prefix to the key, i think. The prefix could be the installation path of FLOW3 or something like an ID, that is configured in the FLOW3 configuration."
497,TYPO3.Flow,Task,"",Resolved,Should have,Remove createDirectoryRecursively() and replace by recursive mkdir() call,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Utility,"",2008-05-09,"",0.00,100,2008-05-09 11:29,"","",2300,"","","createDirectoryRecursively() in F3_FLOW3_Utility_Files can be removed, as PHP since 5.0.0 supports creating directories recursively with mkdir() through a simple method argument:
 mkdir ( string $pathname [, int $mode [, bool $recursive ]] )"
499,TYPO3.Flow,Bug,"",Resolved,Must have,Replace TYPO3 with FLOW3 in F3_FLOW3_Error_DebugExceptionHandler,Christopher Hlubek,Karsten Dambekalns,2010-10-20 05:39,Error,"",2008-05-09,"",0.00,100,2008-05-09 12:21,"","",1785850,"","","The exception handler outputs ""TYPO3 Exception"" as the title and the text ""Uncaught TYPO3 Exception"" at the top of the stack trace. This should be changed to FLOW3 for consistency."
502,TYPO3.Flow,Feature,"",Resolved,Should have,Make error message from exception handler in production mode more user-friendly,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Error,"",2008-05-09,"",0.00,100,2008-05-09 13:28,"","",1785800,"","","The simple ""500 internal server error"" is misleading, this should be better-looking and at least reveal that the error is caused/raised by FLOW3, and not Apache or some other system-level cause."
507,TYPO3.Flow,Bug,"",Closed,Must have,DebugExceptionHandler prints arguments at wrong place,Tim Eilers,Karsten Dambekalns,2010-10-20 05:39,Error,"",2008-05-09,"",0.00,0,2008-05-09 17:08,"","",1785750,"","","Don't know if i am the only one, or if it is a windows problem again, but i strongly believe the arguments are printed in the wrong order in the stack trace.

for example there is:
<pre>
4 F3_FLOW3::initializeResources(""TestPackage"")
</pre>
but in the code below you see, that this call hasn't any arguments:
<pre>
00123:   $this->initializeResources();
</pre>

In the next place the argument ""TestPackage"" would fit better:
<pre>
5 F3_FLOW3_Resource_Publisher::mirrorPublicPackageResources(""C:/xampp/htdocs/FLOW3/Public/Resources/TestPackage/Public/."")
</pre>
but as you can see, it also has the wrong argument there, and so on and so on...

Additional to that it is very disturbing that the arguments are shortened. if the argument is the browser window, which should be extended to wide, you at least could give the full argument as title parameter in the corresponding span."
513,TYPO3.Flow,Bug,"",Resolved,Must have,Resource manager does not handle links in public files correct,Malte Jansen,Karsten Dambekalns,2010-10-20 05:39,Resource,1.0 alpha 1,2008-05-10,"",2.00,100,2008-05-10 03:58,"","",1794200,"","","See the screenshot with firebug.

_Further details:_
The response for all files is the same file (the html-output).
In the ""Public""-folder the files are stored correctly.

"
670,TYPO3.Flow,Task,"",Resolved,Could have,Change @type annotation in configuration files to @var,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Configuration,"",2008-05-29,2008-05-30,1.00,100,2008-05-29 06:06,"","",2700,"","","As discussed on the list, we should switch to using @var. The configuration parser and documentation have to be adjusted as well, if necessary."
672,TYPO3.Flow,Task,Task #27561: Complete documentation,Resolved,Should have,Finish documentation about configuration in FLOW3,Karsten Dambekalns,Sebastian Kurfuerst,2011-08-04 02:43,- Documentation -,1.0 beta 1,2008-07-15,"",2.00,100,2008-05-29 06:33,"","",2750,2.00,"",The documentation about FLOW3 configuration needs to be updated and completed (do we still support PHP based configuration???)
702,TYPO3.Flow,Task,"",Resolved,Could have,RNG schema for Package.xml files is too strict,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Package,1.0 alpha 1,"","",0.00,100,2008-06-03 05:59,"","",2850,"","","A few issues:
* When defining such a file, the schema requires an @upload@ element to be present, which makes it impossible to have a valid file without an upload.
* @parties@ *must* have a @company@ element, which might not always be needed/possible"
718,TYPO3.Flow,Feature,"",Closed,Could have,make docCommentParser static,Robert Lemke,Robert Lemke,2010-10-20 05:39,Reflection,"",2008-06-06,"",0.00,0,2008-06-06 08:08,"","",1785700,"","",Currently the F3_FLOW3_Reflection_DocCommentParser is instantiated for each reflection - that's nonsense.
764,TYPO3.Flow,Feature,"",Resolved,Could have,Implement tagging support for Memcache backend,Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,Cache,"",2008-06-10,2008-06-11,0.00,100,2008-06-10 11:36,"","",1785650,"","","The caching framework allows for tagging of cache entries. This feature has not yet been implemented for the Memcache backend (but exists for the File backend).

Refer to the File backend's unit tests for how this needs to be implemented."
