#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Affected Flow version,Description
56074,TYPO3 Flow Base Distribution,Bug,"",New,Should have,Parse errors cause meaningless Flow exception messages.,Momchil Van,Adrian Föder,2014-02-18 08:14,"",2.x,2014-02-18,"","",0,2014-02-18 05:49,"","",1547950,"",(any),"Parse errors cause meaningless Flow exception messages.

For example, if we add a code in some controller action
    $test = array()
lacking the semicolon, it will produce meaningless flow error tracing messages:

    Uncaught exception #1355480641 in line 226 of /home/mmm/www/html/ddd/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Core/Booting/Scripts.php: Execution of subprocess failed with exit code 255 without any further output.
     
    17 TYPO3\Flow\Core\Booting\Scripts::executeCommand(""typo3.flow:core:compile"", array|16|)
    16 TYPO3\Flow\Core\Booting\Scripts::initializeProxyClasses(TYPO3\Flow\Core\Bootstrap)
    15 TYPO3\Flow\Core\Booting\Scripts::recompileClasses(TYPO3\Flow\Core\Bootstrap)
    14 call_user_func(array|2|, TYPO3\Flow\Core\Bootstrap)
    13 TYPO3\Flow\Core\Booting\Step::__invoke(TYPO3\Flow\Core\Bootstrap)
    12 TYPO3\Flow\Core\Booting\Sequence::invokeStep(TYPO3\Flow\Core\Booting\Step, TYPO3\Flow\Core\Bootstrap)
    11 TYPO3\Flow\Core\Booting\Sequence::invokeStep(TYPO3\Flow\Core\Booting\Step, TYPO3\Flow\Core\Bootstrap)
    10 TYPO3\Flow\Core\Booting\Sequence::invokeStep(TYPO3\Flow\Core\Booting\Step, TYPO3\Flow\Core\Bootstrap)
    9 TYPO3\Flow\Core\Booting\Sequence::invokeStep(TYPO3\Flow\Core\Booting\Step, TYPO3\Flow\Core\Bootstrap)
    8 TYPO3\Flow\Core\Booting\Sequence::invokeStep(TYPO3\Flow\Core\Booting\Step, TYPO3\Flow\Core\Bootstrap)
    7 TYPO3\Flow\Core\Booting\Sequence::invokeStep(TYPO3\Flow\Core\Booting\Step, TYPO3\Flow\Core\Bootstrap)
    6 TYPO3\Flow\Core\Booting\Sequence::invokeStep(TYPO3\Flow\Core\Booting\Step, TYPO3\Flow\Core\Bootstrap)
    5 TYPO3\Flow\Core\Booting\Sequence::invokeStep(TYPO3\Flow\Core\Booting\Step, TYPO3\Flow\Core\Bootstrap)
    4 TYPO3\Flow\Core\Booting\Sequence::invoke(TYPO3\Flow\Core\Bootstrap)
    3 TYPO3\Flow\Http\RequestHandler::boot()
    2 TYPO3\Flow\Http\RequestHandler::handleRequest()
    1 TYPO3\Flow\Core\Bootstrap::run()"
56107,TYPO3.Flow,Bug,"",New,Should have,Property mapping configuration only supports one wildcard at a time,Bastian Waidelich,"",2014-02-19 04:33,Property,"",2014-02-19,"","",0,2014-02-19 04:33,"","",1549600,"",Git master,"The PropertyMapper supports wildcards (introduced with #37436) in the form:
<pre>
<code class=""php"">
$propertyMappingConfiguration->forProperty('items.*')->allowAllProperties();
</code>
</pre>

Unfortunately this only works for *one* placeholder at a time. The following will never apply:
<pre>
<code class=""php"">
$propertyMappingConfiguration->forProperty('items.*.addons.*')->allowAllProperties();
</code>
</pre>

The only work-around I can think of is:
<pre>
<code class=""php"">
$someArgument = $this->request->getArgument('object');
$numberOfItems = isset($someArgument['items']) ? count($someArgument['items']) : 0;
for ($itemIndex = 0; $itemIndex < $numberOfItems; $itemIndex ++) {
  $propertyMappingConfiguration->forProperty('items.' . $itemIndex . '.addons.*')->allowAllProperties();
}
</code>
</pre>"
56237,TYPO3.Fluid,Task,"",New,Should have,in-line (Condition)ViewHelpers should not evaluate on parsing,Adrian Föder,"",2014-02-24 07:47,"","",2014-02-24,"","",0,2014-02-24 07:47,"","",1556100,"","","constructions like these,

<pre><code class=""html"">
{f:if(condition: anEntity, then: '{anEntity -> f:format.identifier()}')}
</code></pre>

make the then-branch be evaluated, i.e. invoked, even if the condition evals to false. In most cases this is the exact thing which is intended to be cirumvented when wrapping a ViewHelper invocation in a f:if condition."
56409,TYPO3.Flow,Bug,"",Resolved,Should have,Interface incompatibility - PackageManager,Tymoteusz Motylewski,"",2014-03-06 06:36,"","",2014-02-28,"","",100,2014-02-28 02:00,"","",1564650,"",Git master,"PackageManagerInterface contains following method declaration:
public function initialize(\TYPO3\Flow\Core\Bootstrap $bootstrap);

however in the PackageManager (which implements \TYPO3\Flow\Package\PackageManagerInterface)
it is implemented like this:
public function initialize(\TYPO3\Flow\Core\Bootstrap $bootstrap, $packagesBasePath = FLOW_PATH_PACKAGES, $packageStatesPathAndFilename = '') {

this is wrong and will fatal on some versions of php, see http://php.net/manual/en/language.oop5.interfaces.php 
""The class implementing the interface must use the exact same method signatures as are defined in the interface. Not doing so will result in a fatal error.""

It also fatals when running unit tests on hhvm (of CMS)"
56486,TYPO3.Flow,Feature,"",New,Should have,Optimize the ObjectManager for performance,Kobbe van Daatselaar,"",2014-03-04 11:33,"","",2014-03-03,"","",0,2014-03-03 05:21,"","",1568450,"","","The getCaseSensitiveObjectName operation in the ObjectManager can be optimized for better performance. The loop trough the objects variable is a CPU / time intensive loop.

2 fixes:

1) Cache the cachedLowerCasedObjectNames variable (between requests).
2) If the function returns false, this should also be saved in the cachedLowerCasedObjectNames variable.
Add this line before the return FALSE:
$this->cachedLowerCasedObjectNames[$lowerCasedObjectName] = false;

In my case a 5 - 10 ms performance improvement on a 100ms request."
56544,TYPO3.Flow,Bug,"",New,Must have,FLOW Exception on tar package inclusion via composer,Kay Strobach,"",2014-03-20 09:38,Core,"",2014-03-04,"","",0,2014-03-04 11:26,"","",1571350,"",Git master,"<pre>


Fatal error: Uncaught exception 'TYPO3\Flow\Package\Exception\InvalidPackageStateException' with message 'Could not find package with composer name ""robrichards/xmlseclibs"" in PackageStates configuration.' in /project/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageManager.php on line 388

TYPO3\Flow\Package\Exception\InvalidPackageStateException: Could not find package with composer name ""robrichards/xmlseclibs"" in PackageStates configuration. in /project/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageManager.php on line 388

Call Stack:
    0.0001     124452   1. {main}() /project/Web/index.php:0
    0.0011     179168   2. TYPO3\Flow\Core\Bootstrap->run() /project/Web/index.php:27
    0.0032     646832   3. TYPO3\Flow\Core\Booting\Scripts::initializePackageManagement() /project/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Core/Bootstrap.php:105
    0.0032     647192   4. TYPO3\Flow\Package\PackageManager->initialize() /project/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Core/Booting/Scripts.php:126
    0.0034     654584   5. TYPO3\Flow\Package\PackageManager->loadPackageStates() /project/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageManager.php:136
    0.0035     678612   6. TYPO3\Flow\Package\PackageManager->scanAvailablePackages() /project/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageManager.php:734
    0.1160     944296   7. TYPO3\Flow\Package\PackageManager->sortAndSavePackageStates() /project/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageManager.php:801
    0.1160     944360   8. TYPO3\Flow\Package\PackageManager->sortAvailablePackagesByDependencies() /project/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageManager.php:933
    0.1183     992628   9. TYPO3\Flow\Package\PackageManager->sortPackagesByDependencies() /project/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageManager.php:962
    0.1183     992628  10. TYPO3\Flow\Package\Package->getPackageMetaData() /project/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageManager.php:987
    0.1183     992808  11. TYPO3\Flow\Package\PackageManager->getPackageKeyFromComposerName() /project/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/Package.php:155

</pre>

composer.json code in root directory:
<pre>
...

	""repositories"": [
		{
			""type"": ""package"",
			""package"": {
				""name"": ""robrichards/xmlseclibs"",
				""version"": ""1.3.1"",
				""dist"": {
					""url"": ""https://xmlseclibs.googlecode.com/files/xmlseclibs-1.3.1.tar.gz"",
					""type"": ""tar""
				},
				""autoload"": {
					""files"": [""xmlseclibs.php""]
				}
			}
		}
	],
</pre>

As you can see it's possible to load the package without composer.json.
Adding it manually results in a working installation ;)

FLOW should not rely on a composer.json in each package directory"
56555,TYPO3.Kickstart,Bug,"",New,Should have,Kickstart creates wrong labels in New.html,Rik Willems,"",2014-03-04 15:33,"","",2014-03-04,"","",0,2014-03-04 15:31,"","",1571900,"",Git master,"
Kickstart produces New.html templates, all field labels are equal with have the model name. The Edit.html templates are fine. 

The NewTemplate.html file has a wrong reference. See attached diff."
56556,TYPO3.Flow,Feature,"",New,Should have,support hasProperty and isProperty,Simon Schaufelberger,"",2014-04-07 18:34,"","",2014-03-04,"","",0,2014-03-04 16:15,"","",1571950,"","","The way how you currently check for existence of a value in fluid is not nice.

<pre>
<f:if condition=""{object.hasChildren}"">
[...]
</f:if>
</pre>

results in a method in the Model:

<pre>
public function getHasChildren()
</pre>

Instead it should be possible to just write:

<pre>
public funtion hasChildren()
</pre>

Same for ""is"".

Inspired by: https://github.com/czenker/cz_simple_cal/blob/master/Classes/Domain/Model/Base.php"
56573,TYPO3.Flow,Bug,Major Feature #56602: Handling Of Multi Identity Entities,New,Should have,Converting by Flow\Identity,Carsten Bleicker,"",2014-04-09 07:10,Persistence,"",2014-03-05,"","",0,2014-03-05 08:08,"","",1572800,"",Git 2.0,"i am receiving records from a third party by json rest api.
my entities getting a property $foreignIdentity wich is the id of third party.
i would expect that the converter finds these entities and converts them by any given identity.
maybe throw exception if its not unique. but it could be prevented by a unique constraint.

i would expect that 2.) works:

1.) http://acme.local/foo/fc700953-8911-9432-542e-968b7bff43e3
Status 200 and flow persistence identifier is converted to concrete object

2.) http://acme.local/foo/5317133a3e1bb <-- foreignIdentity wich is also a @Flow\Identity
Status 500
#1297933823: Object with identity ""5317133a3e1bb"" not found.

class looks like this:

// @Flow\Entity
class Foo{
	
	/**
	* @var string
	* @Flow\Identity
	*/
	protected $foreignIdentity;
	
}


my routing:
-
	name: 'Read Action by property ""foreignIdentity"" or ""flow_persistence_identifier"" as {foo}'
	uriPattern: 'foo/{foo}'
	httpMethods: ['GET']
	defaults:
		'@package':    'Acme.Foo'
		'@controller': 'Foo'
		'@action':     'show'
		'@format':     'json'



i dont want to bind the rest api to the flow persistence identifier because third party users should use their own identity in combination with their workspace as unique constraint over the fields foreignIdentity_workspace.

"
56598,TYPO3.Flow,Bug,"",Resolved,Should have,Absolute URI for WebEntry,Frederik Vosberg,Bastian Waidelich,2014-06-18 16:37,Security,"",2014-03-06,"","",100,2014-03-06 06:59,"","",1574050,"",Git master,"Hi,

I tried to configure an absolute URL for my entry point of a security provider. But it can't handle the absolute uri.

provider: MyProvider
entryPoint: 'WebRedirect'
entryPointOptions:
  uri: http://www.absolute-url.de/

I have created a patch.

Flow version: 2.1.1"
56601,TYPO3.Flow,Bug,Major Feature #56602: Handling Of Multi Identity Entities,Under Review,Must have,PersistenceManager wrong handling of ORM\Id,Carsten Bleicker,"",2015-02-16 11:56,"","",2014-03-06,"","",0,2014-03-06 07:22,"","",1574200,"",Git 2.0,"Having this to make id unique in combination with workspace to have client entities (in german it calls ""mandantenfähig""):
https://gist.github.com/pumatertion/9388169#file-cliententity-php-L22
https://gist.github.com/pumatertion/9388169#file-cliententity-php-L29

Doctrine allows composite keys: http://docs.doctrine-project.org/en/2.0.x/tutorials/composite-primary-keys.html
Wich is the sample above.

The PerstistenceManager having getIdentifierByObject() but this result is not usable by getObjectByIdentifier()
for entities having composite primary keys.

See comments:
https://gist.github.com/pumatertion/9388169#file-persistencemanager-php-L184
https://gist.github.com/pumatertion/9388169#file-persistencemanager-php-L222


Imho there is no need to manipulate the results of doctrine in the persistence. This is ""just persistence""
if identifier is an array wich x or y items has to be handled somewhere else as in the persistence. this should be realy get
removed from the persistence layer.

To use Flow ""fearless"" its essential for me that doctrine persistence delivers expected results as doctrine documented it and does not any manupalation of datatypes, like the current() did it in https://gist.github.com/pumatertion/9388169#file-persistencemanager-php-L200.
Currently features of Doctrine are reduces by Flows PersistenceManager.

To receive third party data wich needs to be stored with client AND id information, f.e. to handle a multiclient rest api deals with the clientside identity flow makes realy problems doing this because you expect that doctrine persistence acts like doctrine, but it doesnt. But thats exactly what is Flow build for, i think.

Do you aggree?

Kind Regards
carsten bleicker"
56602,TYPO3.Flow,Major Feature,"",New,Should have,Handling Of Multi Identity Entities,Christian Müller,"",2014-04-09 07:10,Persistence,"",2014-03-05,"","",0,2014-03-06 07:26,"","",1574250,0.00,"","Currently Flows behavior with entities that have a ""multi"" identity is not usable. Some changes need to be done to Persistence and Property Mapping to enable that."
56607,TYPO3.Flow,Bug,"",Closed,Should have,Don't use object path mapping for object routes without custom uriPattern,Bastian Waidelich,Bastian Waidelich,2014-05-14 12:10,MVC - Routing,"",2014-03-06,"","",0,2014-03-06 08:28,"","",1574500,"",(any),"Currently if you use the ""object route part"":http://docs.typo3.org/flow/TYPO3FlowDocumentation/TheDefinitiveGuide/PartIII/Routing.html#object-route-parts handler, Flow adds an ""ObjectPathMapping"" record when the URL is created the first time.
This is done because the association might not be deterministic:
<pre>
<code class=""yaml"">
-
  name: 'Single product route'
  uriPattern: 'products/{product}'
  defaults:
    '@package':     'My.Demo'
    '@controller':  'Product'
    '@action':      'show'
  routeParts:
    product:
      objectType: 'My\Demo\Domain\Model\Product'
      uriPattern: '{product.name}'
</code>
</pre>

In this case, if multiple products have the *same name* flow would create separate ObjectPathMappings with a unique suffix (""<product.name>-<n>"" where n is a number starting with 1).

However this is *not* required if the mapping is deterministic, e.g. if the ""uriPattern"" is not specified. In that case Flow falls back to using the Identity properties and we don't need to persist ObjectPathMappings."
56608,TYPO3.Flow,Bug,"",Closed,Should have,Don't use object path mapping for object routes without custom uriPattern,Bastian Waidelich,Bastian Waidelich,2014-03-10 10:29,MVC - Routing,"",2014-03-06,"","",0,2014-03-06 08:28,"","",1574550,"",(any),"Currently if you use the ""object route part"":http://docs.typo3.org/flow/TYPO3FlowDocumentation/TheDefinitiveGuide/PartIII/Routing.html#object-route-parts handler, Flow adds an ""ObjectPathMapping"" record when the URL is created the first time.
This is done because the association might not be deterministic:
<pre>
<code class=""yaml"">
-
  name: 'Single product route'
  uriPattern: 'products/{product}'
  defaults:
    '@package':     'My.Demo'
    '@controller':  'Product'
    '@action':      'show'
  routeParts:
    product:
      objectType: 'My\Demo\Domain\Model\Product'
      uriPattern: '{product.name}'
</code>
</pre>

In this case, if multiple products have the *same name* flow would create separate ObjectPathMappings with a unique suffix (""<product.name>-<n>"" where n is a number starting with 1).

However this is *not* required if the mapping is deterministic, e.g. if the ""uriPattern"" is not specified. In that case Flow falls back to using the Identity properties and we don't need to persist ObjectPathMappings."
56639,TYPO3.Flow,Feature,"",New,Must have,"Implement ""getPrivateStorageUriByResource()"" for recieving (image-) file URIs",Jan Greth,Robert Lemke,2014-03-07 04:06,"",2.x,2014-03-07,"","",0,2014-03-07 04:02,"","",1576100,"","","As talked about on Flow Mailing List (Thread: [Flow] Extract image EXIF data for resource objects and resize image on upload ""See here"":http://forum.typo3.org/index.php?t=msg&th=198203&goto=691685&#msg_691685) 
on August 5th 2013 it would be really handy to have a @$resourceManager->getPrivateStorageUriByResource($resource)@ method.

This is needed for processing imagefiles which are stored by TYPO3.Media Package by libraries/functions like exif_read_data() or with several imagemagick functions.

For getting the Exif information now the best way I found is like: 

<pre>
$exif_array = exif_read_data($this->resourceManager->getPersistentResourcesStorageBaseUri().$image->getResource()->getResourcePointer()->getHash(),'EXIF');
</pre>

I think this is quite a bit overload and would be much nicer when we could use the API method Robert anounced in the thread mentioned above."
56724,TYPO3.Flow,Feature,"",Closed,Should have,Get the roles after the authentication,Frederik Vosberg,Bastian Waidelich,2014-03-14 11:59,"","",2014-03-10,"","",0,2014-03-10 09:14,"","",1580350,"","","I cant believe that this is a bug, but I don't understand what I am doing wrong.

I am doing some database manipulation in my authentication provider. This invokes the security context to get the roles of the user, due to ACLs. But the roles dont get loaded again and are set to 'Everybody' and 'anonymous' for the whole request. 

So there is no possibility to query against the database in the provider. (I have to import some data and have to ensure, that there are accounts for my single sign on, where should I do it?)

Is it possible to 'null' the roles in the security context after authentication?
<pre>
       /**
	 * Invokes the security interception
	 *
	 * @return boolean TRUE if the security checks was passed
	 * @throws \TYPO3\Flow\Security\Exception\AccessDeniedException
	 * @throws \TYPO3\Flow\Security\Exception\AuthenticationRequiredException if an entity could not be found (assuming it is bound to the current session), causing a redirect to the authentication entrypoint
	 * @throws \TYPO3\Flow\Security\Exception\NoTokensAuthenticatedException if no tokens could be found and the accessDecisionManager denied access to the resource, causing a redirect to the authentication entrypoint
	 */
	public function invoke() {
		try {
			$this->authenticationManager->authenticate();
                        // NULL IT
                        $this->authenticationManager->getSecurityContext()->setRoles(NULL);
                        // OR EXTRACT THE INITIALIZATION OF THE ROLES
                        $this->authenticationManager->getSecurityContext()->initRoles();

		} catch (\Doctrine\ORM\EntityNotFoundException $exception) {
			throw new \TYPO3\Flow\Security\Exception\AuthenticationRequiredException('Could not authenticate. Looks like a broken session.', 1358971444, $exception);
		} catch (\TYPO3\Flow\Security\Exception\NoTokensAuthenticatedException $noTokensAuthenticatedException) {
			// We still need to check if the resource is available to ""Everybody"".
			try {
				$this->accessDecisionManager->decideOnJoinPoint($this->joinPoint);
				return;
			} catch (\TYPO3\Flow\Security\Exception\AccessDeniedException $accessDeniedException) {
				throw $noTokensAuthenticatedException;
			}
		}
		$this->accessDecisionManager->decideOnJoinPoint($this->joinPoint);
	}
</pre>

Thanks"
56744,TYPO3.Flow,Feature,"",New,Must have,stay logged in,Simon Schaufelberger,"",2014-03-27 07:17,"","",2014-03-11,"","",0,2014-03-10 21:59,"","",1581350,"","","Currently the Flow Developer has to set a session timeout globally for all sessions. What i need is that the user can decide if he wants to stay logged in just for this session (session will be over after browser closing) or stay logged in for a configured time like 1 month or so.

Needed:
1. A checkbox to activate the stay logged in feature (__authentication[TYPO3][Flow][Security]...)
2. A secure way to store a local cookie that identifies the user

see ""showPermaLogin"" in TYPO3 CMS felogin"
56856,TYPO3.Flow,Bug,"",Under Review,Must have,Fix StandardView Template,Simon Schaufelberger,"",2015-02-25 05:25,"","",2014-03-13,"","",0,2014-03-12 21:39,"","",1586950,"",Git master,"Image Mvc/StandardView_Package.png is missing and Text is outside of box.

Image was removed with this commit:

https://git.typo3.org/Packages/TYPO3.Flow.git/commit/331a78e8ba19923951a83d50e5f30cc09068db61

Image looked like:

https://git.typo3.org/Packages/TYPO3.Flow.git/blob/331a78e8ba19923951a83d50e5f30cc09068db61:/Resources/Public/Mvc/StandardView_Package.png"
56859,TYPO3 Flow Base Distribution,Bug,"",New,Should have,PHP Warning: TYPO3_Flow_Error_Exception.php not present in Data/Temporary,Michiel Roos,"",2014-03-13 05:30,"","",2014-03-13,"","",0,2014-03-13 05:30,"","",1587100,"",(any),"On a virgin FLOW install 2.0.0 and 2.2.0-beta1, the TYPO3_Flow_Error_Exception.php is not found when calling './flow help' for the first time. 

Warning: include_once(): Failed opening '/Users/michiel/Projects/TYPO3/Typo3Workbench/Targets/WebRoot/typo3benchmark.workbench.local/Data/Temporary/Development/Cache/Code/Flow_Object_Classes/TYPO3_Flow_Error_Exception.php' for inclusion (include_path='/Users/michiel/Projects/TYPO3/Typo3Workbench/Targets/WebRoot/typo3benchmark.workbench.local/Packages/Libraries/phpunit/php-text-template:/Users/michiel/Projects/TYPO3/Typo3Workbench/Targets/WebRoot/typo3benchmark.workbench.local/Packages/Libraries/phpunit/phpunit-mock-objects:/Users/michiel/Projects/TYPO3/Typo3Workbench/Targets/WebRoot/typo3benchmark.workbench.local/Packages/Libraries/phpunit/php-timer:/Users/michiel/Projects/TYPO3/Typo3Workbench/Targets/WebRoot/typo3benchmark.workbench.local/Packages/Libraries/phpunit/php-token-stream:/Users/michiel/Projects/TYPO3/Typo3Workbench/Targets/WebRoot/typo3benchmark.workbench.local/Packages/Libraries/phpunit/php-file-iterator:/Users/michiel/Projects/TYPO3/Typo3Workbench/Targets/WebRoot/typo3benchmark.workbench.local/Packages/L in /Users/michiel/Projects/TYPO3/Typo3Workbench/Targets/WebRoot/typo3benchmark.workbench.local/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Cache/Backend/SimpleFileBackend.php on line 277"
56916,TYPO3.Flow,Feature,"",New,Should have,Support PATCH request method as of RFC5789,Alexander Berl,"",2014-03-14 11:50,Http,"",2014-03-14,"","",0,2014-03-14 11:50,"","",1589950,"","","https://tools.ietf.org/html/rfc5789

""Several applications extending the Hypertext Transfer Protocol (HTTP)
   require a feature to do partial resource modification.  The existing
   HTTP PUT method only allows a complete replacement of a document.
   This proposal adds a new HTTP method, PATCH, to modify an existing
   HTTP resource.""

Currently Flow always handles POST/PUT requests as partial updates, as all action arguments are merged with the persisted entity (at least if the identifier is provided).
It should be possible to define through the request method, wheter a full replace (PUT) or a partial update (PATCH) is expected.

A first step would be to at least handle the PATCH request method in Http\Request (create/buildUnifiedArguments).
"
57034,TYPO3.Flow,Bug,"",Resolved,Must have,Dependency injection for imported namespaces fails for collection classes,Bastian Waidelich,Bastian Waidelich,2014-03-20 06:48,Reflection,"",2014-03-18,"","",100,2014-03-18 08:04,"","",1595750,"",Flow 2.0.0,"In our ""Coding Guidelines"":http://docs.typo3.org/flow/TYPO3FlowDocumentation/TheDefinitiveGuide/PartV/CodingGuideLines/PHP.html#importing-namespaces we encourage developers to import namespaces in order to increase readability.
With #46008 the ReflectionService is able to resolve relative and imported namespace (with #50909 this also works for abstract classes).

But this does not work for our custom notation of Collection types.
So while this works:
<pre>
<code class=""php"">
class SomeClass {

	/**
	 * @var \Doctrine\Common\Collections\Collection<\Some\Package\Domain\Model\SubEntity>
	 */
	protected $subEntities;

	/**
	 * @param \Doctrine\Common\Collections\Collection<\Some\Package\Domain\Model\SubEntity>$subEntities
	 */
	public function setSubEntities(\Doctrine\Common\Collections\Collection $subEntities) {
		$this->subEntities = $subEntities;
	}

}
</code>
</pre>

This will currently throw an exception:

<pre>
<code class=""php"">
use Doctrine\Common\Collections\Collection;
use Some\Package\Domain\Model\SubEntity as ImportedSubEntity;

class SomeClass {

	/**
	 * @var Collection<ImportedSubEntity>
	 */
	protected $subEntities;

	/**
	 * @param Collection<ImportedSubEntity>$subEntities
	 */
	public function setSubEntities(Collection $subEntities) {
		$this->subEntities = $subEntities;
	}

}
</code>
</pre>"
57052,TYPO3.Flow,Bug,"",Closed,Should have,#1355480641: Execution of subprocess failed with exit code 1 without any further output.,Rachitha Senevirathne,Bastian Waidelich,2014-03-31 09:11,- Error Handler Report -,2.0.1,2014-03-18,"","",0,2014-03-18 15:40,"","",1596650,"",Flow 2.0.0 beta 1,"<pre>
Execution of subprocess failed with exit code 1 without any further output. (Please check your PHP error log for possible Fatal errors)
12 TYPO3\Flow\Core\Booting\Scripts::executeCommand(""typo3.flow:core:compile"", array|18|)

11 TYPO3\Flow\Core\Booting\Scripts::initializeProxyClasses(TYPO3\Flow\Core\Bootstrap)

10 call_user_func(array|2|, TYPO3\Flow\Core\Bootstrap)

9 TYPO3\Flow\Core\Booting\Step::__invoke(TYPO3\Flow\Core\Bootstrap)

8 TYPO3\Flow\Core\Booting\Sequence::invokeStep(TYPO3\Flow\Core\Booting\Step, TYPO3\Flow\Core\Bootstrap)

7 TYPO3\Flow\Core\Booting\Sequence::invokeStep(TYPO3\Flow\Core\Booting\Step, TYPO3\Flow\Core\Bootstrap)

6 TYPO3\Flow\Core\Booting\Sequence::invokeStep(TYPO3\Flow\Core\Booting\Step, TYPO3\Flow\Core\Bootstrap)

5 TYPO3\Flow\Core\Booting\Sequence::invokeStep(TYPO3\Flow\Core\Booting\Step, TYPO3\Flow\Core\Bootstrap)

4 TYPO3\Flow\Core\Booting\Sequence::invoke(TYPO3\Flow\Core\Bootstrap)

3 TYPO3\Flow\Http\RequestHandler::boot()

2 TYPO3\Flow\Http\RequestHandler::handleRequest()

1 TYPO3\Flow\Core\Bootstrap::run()


Please include more helpful information!
</pre>"
57160,TYPO3.Flow,Task,"",Resolved,Should have,Quickstart Guide references QueryResultProxy,Alexander Berl,"",2014-04-06 07:43,- Documentation -,"",2014-03-21,"","",100,2014-03-21 12:23,"","",1602000,"","","http://docs.typo3.org/flow/TYPO3FlowDocumentation/TheDefinitiveGuide/PartII/ModelAndRepository.html#blog-repository

It should be QueryResultInterface instead of QueryResultProxy in the sample code."
57374,TYPO3.Flow,Bug,"",New,Should have,Persisted entities saved in session are not resolved,Aimo Künkel,"",2014-04-03 03:43,Session,2.x,2014-03-27,"",1.00,0,2014-03-27 07:35,"","",1612650,"",(any),"If you save a persisted entity in the session via

<pre>
$this->session->putData(""myEntity"", $myEntity);
</pre>

it is saved like some normal entity.

So later on if you do

<pre>
$sessionEntity = $this->session->getData(""myEntity"");
$persistedEntity = $this->entityRepository->findByIdentifier( $sessionEntity->getIdentifier() );
\TYPO3\Flow\var_dump($sessionEntity);
\TYPO3\Flow\var_dump($persistedEntity);
\TYPO3\Flow\var_dump($sessionEntity === $persistedEntity);
die();
</pre>

it show you twice the same object, but it's not the same.

It should instead just save the id in the background and fetch it again from the repo in case of a persisted entity.
Otherwise it's impossible to work with, because you e.g. can't pass it to the repo for updating and so on.


I'll provide a patch if wished, just comment please."
57404,TYPO3.Flow,Task,"",Resolved,Must have,Validation translation sample is wrong in documentation,Alexander Berl,"",2014-04-06 07:43,"","",2014-03-28,"","",100,2014-03-28 06:36,"","",1614100,"","","The Validation documentation in The Definitive Guide Part II show following example code:
<pre>
{error -> f:translate(key: error.code, arguments: error.arguments, package: 'TYPO3.Flow', source: 'ValidationErrors')}
</pre>
This is wrong, as the translate viewhelper argument for the ""key"" is actually named ""id"".
"
57410,TYPO3.Flow,Bug,"",Resolved,Should have,initializeAction() can be called as controller action from request,Thomas Pilgaard Carlsen,Bastian Waidelich,2014-04-02 10:42,MVC,"",2014-03-28,"","",100,2014-03-28 08:44,"","",1614400,"",Flow 2.0.0,"The following request can be called and without restriction:

vendor.mypackage/standard/initialize

Results in ""Template Initialize.html could not be loaded""

It seems to me that initializeAction should only be used internally in controller and should not be callable from request. "
57437,TYPO3.Flow,Bug,"",New,Should have,Composer package replacement is not supported,Andreas Wolf,"",2014-03-30 17:12,Package,"",2014-03-30,"","",0,2014-03-30 17:12,"","",1615750,"",Git master,"Composer offers a way to replace another package with your package (see https://getcomposer.org/doc/04-schema.md#replace). This mechanism is however currently not supported by the Flow package management.

A way to introduce this would be to allow package aliasing as a more generic approach."
