#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Affected Flow version,Description
46425,TYPO3.Flow,Task,"",Under Review,Should have,DI proxy classes use raw reflection instead of RelfectionService,Karsten Dambekalns,Christian Müller,2013-08-14 09:35,Core,2.0.1,2013-03-19,"","",0,2013-03-19 05:23,"","",1072450,"","",The DI proxy class builder uses raw reflection instead of the ReflectionService to fetch property names from classes in @buildSerializeRelatedEntitiesCode()@. Using the ReflectionService should be faster.
46428,TYPO3.Flow,Bug,"",Resolved,Should have,Session is started on every request,Karsten Dambekalns,Bastian Waidelich,2013-04-05 14:37,Session,2.0,2013-03-19,"","",100,2013-03-19 06:06,"","",1072600,"",Git 2.0,""
46449,TYPO3.Flow,Bug,"",Resolved,Should have,Routes should urldecode their parts,Adrian Föder,Bastian Waidelich,2014-01-06 04:23,MVC - Routing,2.0.1,2013-03-20,"","",100,2013-03-20 05:43,"","",1073650,"",Git master,"requesting the following Flow project URI, for example,

<pre>
http://example.org/acme.package/foo%62ar/create
</pre>

results in a resolved *controllerName* of @foo%62ar@ while it should of course be @foobar@.

This is incorrect by reading; and especially problematic in sub-namespaced controllers like even in nativ Neos' Backend\BackendController (however in this case it's circumvented by a custom route).
Such a controller would be

<pre>
http://example.org/acme.package/accouting%5Caccount/create
</pre>

intended to result in an *controllerName* of @accounting\account@."
46465,TYPO3.Flow,Bug,"",Resolved,Must have,ObjectAccess::getProperty() breaks on \stdClass due to accessor cache,Karsten Dambekalns,Karsten Dambekalns,2013-03-27 08:37,Reflection,2.1,2013-03-20,"","",100,2013-03-20 11:00,"","",1074450,"",Git master,"When using getProperty() on \stdClass instances, the accessor cache leads to false results - because the class name alone in this case does not tell anything about the availability of a property."
46485,TYPO3 Flow Base Distribution,Bug,"",Resolved,Should have,The exceptionhandler handles exceptions too strict,Rens Admiraal,Rens Admiraal,2013-03-27 08:37,"","",2013-03-21,"","",100,2013-03-21 04:16,"","",1075450,"",Git master,"The ExceptionHandler should check if error_reporting is enabled. This is because we set the execptionhandler in testing context (for example).
In http://ca2.php.net/manual/en/language.operators.errorcontrol.php it's stated that even though the @ is used the exceptionhandler will be called if set_error_handler is used.

For this reason we should check in the exception handler if errors are ignored by using error_reporting() === 0"
46491,TYPO3.Flow,Bug,"",Resolved,Must have,ObjectAccess::getProperty() does not work for getters in ArrayAccess,Bastian Waidelich,Bastian Waidelich,2013-03-27 08:37,Reflection,"",2013-03-21,"","",100,2013-03-21 08:34,"","",1075750,"",Git master,"#42723 introduced a regression that prevents custom getters in ArrayAccess objects to be called via *ObjectAccess::getProperty()*

Code to reproduce the issue:
<pre>
<code class=""php"">
$arrayObject = new \ArrayObject();
var_dump($arrayObject->getIteratorClass());
var_dump(\TYPO3\Flow\Reflection\ObjectAccess::getProperty($arrayObject, 'iteratorClass'));
</code>
</pre>

Should output ""ArrayIterator"" twice, but the second time an exception *#1263391473: The property ""iteratorClass"" on the subject was not accessible* is thrown."
46536,TYPO3.Flow,Bug,"",Resolved,Must have,Resource file upload does not allow files without extension,Christopher Hlubek,Christopher Hlubek,2013-04-05 06:37,Resource,"",2013-03-22,"","",100,2013-03-22 06:29,"","",1077900,"",Git master,The ResourceManager does not allow to create Resources or upload Resources from a filename without extension. This is not consistent inside the ResourceManager and should generally be allowed.
46545,TYPO3.Fluid,Feature,"",New,Should have,Better support for arrays in options of SelectViewHelper,Marco Falkenberg,"",2013-03-22 08:35,"","",2013-03-22,"","",0,2013-03-22 08:35,"","",1078350,"","","The arguments 'optionValueField' and 'optionLabelField' will be (unnecessary?!) ignored, if you pass an array to the 'options'-argument of a SelectViewHelper."
46636,TYPO3.Flow,Bug,"",Resolved,Must have,Authentication does not work any longer without redirects,Marco Falkenberg,Bastian Waidelich,2013-05-07 12:35,Security,2.0,2013-03-25,"","",100,2013-03-25 04:58,"","",1082800,"",Flow 2.0.0 beta 1,"After applying the patch #46352 authentication via HTTP-Basic (PersistedUsernamePasswordProvider & UsernamePasswordHttpBasic-Token) throws

#1222268609: Access denied (0 denied, 0 granted, 1 abstained)"
46689,TYPO3.Flow,Bug,"",New,Must have,The new ClassLoader swallows Fatal Errors,Marc Neuhaus,Marc Neuhaus,2013-05-14 03:21,"","",2013-03-26,"","",0,2013-03-26 10:11,"","",1085450,"",Git master,"Since the new ClassLoader uses <notextile>'@include'</notextile> to load classes E_COMPILE_ERROR errors are completely 
ignored. The aren't shown (display_errors), logged to the php log (log_errors) or logged
anywhere through Flow. The main issue seems, that the combination of the <notextile>@</notextile> error control character
and set_error_handler let those E_COMPILE_ERROR slip through.


The only way around this was to register a shutdown function to catch those errors."
46703,TYPO3.Flow,Bug,"",Resolved,Should have,Session has side effects in functional tests,Robert Lemke,Robert Lemke,2013-04-05 14:37,Session,2.0,2013-03-27,"","",100,2013-03-27 03:10,"","",1086150,"",Flow 2.0.0 beta 1,"Consider the following code in a functional test:

<pre>
	$response = $this->browser->request('http://localhost/test/session');
	$this->assertTrue($response->hasCookie('TYPO3_Flow_Session'));

	$response = $this->browser->request('http://localhost/test/session');
	$this->assertTrue($response->hasCookie('TYPO3_Flow_Session'));
</pre>

The first assertion will succeed because the new session sends a session cookie in its response.
The second assertion will fail because the session object seems to be reused and not fully cleared before it is used again in the second browser request."
46715,TYPO3.Flow,Bug,"",Resolved,Should have,Validation is not reset in functional tests,Bastian Waidelich,Bastian Waidelich,2013-06-25 10:35,Http,2.0.1,2013-03-27,"","",100,2013-03-27 06:44,"","",1086700,"",Git master,If using the internal request engine (= in functional tests) the validation resolver that contains a 1st level cache for validated objects is not properly reset.
46716,TYPO3.Flow,Bug,"",New,Must have,Empty class names in DependencyInjection proxy code when using Caches / Factory-created dependencies,Adrian Föder,"",2013-05-21 07:22,Object,2.0.1,2013-03-19,"","",0,2013-03-27 07:23,"","",1086750,"",Git master,"I noticed a few cases where the $className argument of @\TYPO3\Flow\Object\ObjectManager::createLazyDependency@ was an empty string; that is the case, for example, in 

@\TYPO3\Flow\Resource\ResourceManager::Flow_Proxy_injectProperties@:
<pre><code class=""php"">
	/**
	 * Autogenerated Proxy Method
	 */
	 private function Flow_Proxy_injectProperties() {
		$statusCache_reference = &$this->statusCache;
		$this->statusCache = \TYPO3\Flow\Core\Bootstrap::$staticObjectManager->getLazyDependencyByHash('b3ca84fd627a5045e163e999a38877bf', $statusCache_reference);
		if ($this->statusCache === NULL) {
			$this->statusCache = \TYPO3\Flow\Core\Bootstrap::$staticObjectManager->createLazyDependency('b3ca84fd627a5045e163e999a38877bf',  $statusCache_reference, '', function() { return \TYPO3\Flow\Core\Bootstrap::$staticObjectManager->get('TYPO3\Flow\Cache\CacheManager')->getCache('Flow_Resource_Status'); });
		}
		// etc...
</code></pre>

The complete generated class file can be seen here: https://gist.github.com/afoeder/18b878d29c418b313773#file-typo3_flow_resource_resourcemanager-php-L480


h2. Possible reason

So, looks like the reason is at @\TYPO3\Flow\Object\DependencyInjection\ProxyClassBuilder::buildPropertyInjectionCodeByConfiguration@. There is a check for 
<pre>
if ($propertyClassName === NULL) {
</pre> 
but at the end of the method, the $propertyClassName is still used without having been modified, hence still NULL:

<pre><code class=""php"">
	protected function buildPropertyInjectionCodeByConfiguration(Configuration $objectConfiguration, $propertyName, Configuration $propertyConfiguration) {
		$className = $objectConfiguration->getClassName();
		$propertyClassName = $propertyConfiguration->getClassName();
		if ($propertyClassName === NULL) {
			$preparedSetterArgument = $this->buildCustomFactoryCall($propertyConfiguration->getFactoryObjectName(), $propertyConfiguration->getFactoryMethodName(), $propertyConfiguration->getArguments());
		} else {
			// ...
		}
		// ...
		return $this->buildLazyPropertyInjectionCode($propertyClassName, $propertyName, $preparedSetterArgument);
	}
</code></pre>

See, obviously the last line *can* be invoked if $propertyClassName is NULL; which is quite often the case when using configured factories."
46816,TYPO3.Flow,Feature,"",New,Should have,Add xcache cache backend,Christian Kuhn,"",2013-05-21 07:28,Cache,"",2013-03-31,"","",0,2013-03-31 09:16,"","",1091500,"","","xcache is a memory key-value cache similar to the user cache of apc. It was integrated as cache backend for TYPO3 CMS 6.1, so the code could be transferred from CMS easily. "
46823,TYPO3.Flow,Task,"",Accepted,Should have,Detect APC and APCu correctly,Stefan Neufeind,"",2013-09-18 03:28,Cache,"",2013-03-31,"","",0,2013-03-31 14:06,"","",1091850,"","","APCu is just the user-data part of APC,
providing the same API.

If installed it currently identifies itself
as both ""apcu"" and ""apc"" (for compatibility).
Thus if ""apcu"" shows up, we actually have an APC
without opcache-support.


Added in TYPO3 CMS 6.1, so it would be great if you could adopt something similar as well."
46862,TYPO3.Flow,Bug,"",Resolved,Should have,generateUUID can be broken by seeding mt_rand,Christian Jul Jensen,Christian Jul Jensen,2013-04-23 05:36,Utility,"",2013-04-02,"","",100,2013-04-02 09:12,"","",1093750,"",Git master,"If any code seeds mt_rand, the generated uuids will no longer be random, and can result in collisions on subsequent runs"
46872,TYPO3.Fluid,Task,"",Resolved,Should have,Drop incomplete tests,Anja Leichsenring,Bastian Waidelich,2013-08-23 04:58,"","",2013-04-02,"","",100,2013-04-02 15:59,"","",1094250,"","",After some discussion with Sebastian Kurfuerst we decided to drop the incomplete marked tests in both CMS and Flow Fluid.
46883,TYPO3.Flow,Bug,"",Resolved,Must have,Custom identifiers are not working anymore,Bastian Waidelich,Bastian Waidelich,2013-04-09 09:36,Persistence,2.0,2013-04-03,"","",100,2013-04-03 05:00,"","",1094800,"",Git 2.0,"https://review.typo3.org/#/c/18954/ introduced a regression that prevents entities with custom identifier columns to be working correctly.
The actual issue is probably, that the ""PersistenceMagicAspect"" introduces the ""Persistence_Object_Identifier"" even if the entity contains a custom identifier. By checking for that property first, *PersistenceManager::getIdentifierByObject()* will always return a UUID regardless of the actual identifier ? breaking links and such."
46910,TYPO3.Flow,Feature,"",New,Should have,Composer integration - PackageStates.php,Patrick Pussar,"",2013-05-21 07:28,"","",2013-04-04,"","",0,2013-04-04 07:15,"","",1096150,"","","It seems that composer packages without autoload.psr-0 definition in its composer.json are not integrated correctly in Configuration/PackageStates.php which results in class not found exceptions.

E.g. using https://github.com/leafo/lessphp
composer.json: 
<pre>
   ""autoload"": {
        ""classmap"": [""lessc.inc.php""]
    },
</pre>

result in PackageStates.php:
<pre>
 'leafo.lessphp' =>
    array (
      'manifestPath' => '',
      'composerName' => 'leafo/lessphp',
      'state' => 'active',
      'packagePath' => 'Libraries/leafo/lessphp/',
      'classesPath' => 'Classes/',
    ),
</pre>
The classpath is wrong in that case. Correct would be 'classPath'=>'',"
46974,TYPO3.Flow,Bug,"",Accepted,Should have,Original and Proxy class in one file makes it difficult to reach 100% code coverage for functional tests,Christian Müller,Christian Müller,2013-05-21 07:28,Object,"",2013-04-06,"","",0,2013-04-06 06:23,"","",1099350,"",Git master,If we decide to fix it we could compile two files as before in Testing context(s) and keep the new behavior for Development and Production.
47006,TYPO3.Fluid,Bug,"",New,Should have,widget identifier are not unique,Christoph Bauer,"",2014-11-25 07:18,"","",2013-04-06,"","",0,2013-04-06 17:58,"","",1100950,"",(any),"currently widget identifiers are unique only within the scope of a single plugin, but not the whole called page. 
I tried using multiple instances of the same plugin - all using the paginate widget - on the same page, but since all paginate widgets get the same identifier, this has some unwanted side-effects (switching the shown page of one paginate widget affects all other widgets too etc.)
"
47052,TYPO3 Flow Base Distribution,Bug,"",New,Should have,Clear doctrine caches after migration applied,Christian Müller,"",2013-04-08 12:30,"","",2013-04-08,"","",0,2013-04-08 12:30,"","",1103250,"",Git master,After applying a migration we should delete doctrine caches to not run cached queries that are using no longer existing fields (or don't select new fields).
47054,TYPO3.Flow,Bug,"",Resolved,Should have,IntegerConverter not found for properties annotated with @var int,Philipp Maier,Philipp Maier,2013-04-30 11:36,Property,"",2013-04-08,"","",100,2013-04-08 14:59,"","",1103350,"",Git master,"Attached you can find an working example package. The properties (and setter methods) in the DTO are annotated as 'int'.
On submitting the form, no suitable converter can be found. If the property is annotated with 'integer' it works as expected.

This should (imo) also work for 'int'.

The exact error message is:
<pre>#1297759968: Exception while property mapping for target type ""TypeConverter\Test\Domain\Model\DTO\IntegerConverter"", at property path ""someProperty"": No converter found which can be used to convert from ""string"" to ""int"".</pre>"
47058,TYPO3.Flow,Bug,"",Resolved,Should have,Error 500 when using f:translate with source attribute when translation catalog empty,piotr ,Adrian Föder,2013-07-16 09:37,I18n,2.0.1,2013-04-09,"","",100,2013-04-09 04:01,"","",1103550,"",Flow 2.0.0 beta 1,"Got an error:
PHP Fatal error:  Allowed memory size of 536870912 bytes exhausted (tried to allocate 146 bytes) in (...)/Packages/Libraries/doctrine/common/lib/Doctrine/Common/Util/Debug.php on line 111

When using:
<f:translate id=""translation.id"" package=""some.package"" source=""CatalogName"">some text</f:translate> and there is no translation units in catalog file:

<?xml version=""1.0""?>
<xliff version=""1.2"" xmlns=""urn:oasis:names:tc:xliff:document:1.2"">
        <file original="""" source-language=""en"" target-language=""de"" datatype=""plaintext"">
                <body>
				
                </body>
        </file>
</xliff>

Exception file gives:
80 TYPO3\Flow\Error\ErrorHandler::handleError(8, ""Undefined index: translationUnits"", ""(...)Data/Temporary/Development/Cache/Code/Flow_Object_Classes/TYPO3_Flow_I18n_Xliff_XliffModel_Original.php"", 123, array|2|)

"
47073,TYPO3.Flow,Bug,"",New,Must have,Cookie causes Error after Update,Bernd Helbig,"",2014-12-16 05:59,Http,"",2013-04-09,"","",0,2013-04-09 09:06,"","",1104300,"",(any),"<pre>
Notice: Undefined offset: 1 in /.../_flow/FLOW-2.0/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Http/Headers.php on line 433 
Fatal error: Uncaught exception 'InvalidArgumentException' with message 'The parameter ""name"" passed to the Cookie constructor must be a valid token as per RFC 2616, Section 2.2.' in /.../_flow/FLOW-2.0/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Http/Cookie.php:105 
Stack trace: #0 /.../_flow/FLOW-2.0/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Http/Headers.php(434): TYPO3\Flow\Http\Cookie->__construct('', '') 
#1 /.../_flow/FLOW-2.0/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Http/Headers.php(128): TYPO3\Flow\Http\Headers->setCookiesFromRawHeader('') 
#2 /.../_flow/FLOW-2.0/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Http/Headers.php(54): TYPO3\Flow\Http\Headers->set('Cookie', '') 
#3 /.../_flow/FLOW-2.0/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Http/Headers.php(81): TYPO3\Flow\Http\Headers->__construct(Array) 
#4 /.../_flow/FLOW-2.0/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Http/Request.php(75): TYPO3\Flow\Http\He in /.../_flow/FLOW-2.0/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Http/Cookie.php on line 105
</pre>

Occurance: after updating application on test-server (ftp, sql-dump) and running flow:cache:flush
Direct cause: unknown

Related Infos: Apart from the session-id, the application saves one extra cookie with a lifetime of +1 year. Manually deleting this cookie in the browser lets the application to run without error again."
47075,TYPO3.Flow,Feature,"",New,Should have,Make Exception more meaningful,Sören Rohweder,"",2013-05-21 07:28,Resource,"",2013-04-09,"","",0,2013-04-09 09:58,"","",1104400,"","","When requiring a resource with the @resource://@ protocol and the Resource Folder appears in the Path the Exception should mention that the Resource folder should be removed from path or the path should be resolved without ""Resource"" in it again.

Now only an exception is thrown stating that the resource could not be found and  for new users this is not really obvious why."
47078,TYPO3.Fluid,Bug,"",Closed,Must have,widget.uri/linkViewHelpers fail with CSRF protection,Adrian Föder,"",2013-04-10 06:07,Widgets,"",2013-04-09,"","",0,2013-04-09 10:43,"","",1104550,"",Git master,"the ViewHelper's getAjaxUri() method lacks the addition of a Csrf protection token, which results into an Access Denied exception when calling the linked action.

To me, the question is if the CsrfToken should be added in that case to the Ajax URI; or rather regard that in the \TYPO3\Flow\Security\RequestPattern\CsrfProtection."
47114,TYPO3.Flow,Bug,"",Resolved,Should have,@var annotations with included variable throw exception,Alexander Berl,Alexander Berl,2014-07-11 14:19,Property,"",2013-04-10,"","",100,2013-04-11 04:53,"","",1106350,"",Git 2.0,"Currently all @var annotations which contain whitespaces are regarded as illformed and throw a InvalidPropertyTypeException.
However, it is common - at least for 3rd party code - to write @var annotations that look as follows:

<pre>
/**
 * @var integer $number
 */
protected $number;
</pre>

A good example for this are the gedmo doctrine extensions.

Hence I suggest to parse out all variable references in the annotation before deciding on being illformed.

See ReflectionService@1231:
<pre>
$declaredType = trim(implode(' ', $this->getPropertyTagValues($className, $propertyName, 'var')), ' \\');
</pre>
instead:
<pre>
const VARIABLE_NAME_REGEX = '/[a-zA-Z_\x7f-\xff][a-zA-Z0-9_\x7f-\xff]*/';
...
$declaredType = implode(' ', $this->getPropertyTagValues($className, $propertyName, 'var'));
$declaredType = trim(preg_replace(self::VARIABLE_NAME_REGEX, '', $declaredType), ' \\');
</pre>"
47115,TYPO3.Flow,Bug,"",Resolved,Must have,$roleRepository not initialized correctly,Karsten Dambekalns,Karsten Dambekalns,2013-04-12 08:39,Security,2.0,2013-04-11,"","",100,2013-04-11 05:18,"","",1106400,"",Git 2.0,"The @$roleRepository@ is set ""manually"" in @initializeRolesFromPolicy()@ - only if caches are outdated. But the @$roleRepository@ is needed even if the caches are up to date, so this breaks (one way to see the effect is to try and create a Neos user on the CLI)."
47137,TYPO3.Flow,Feature,"",Resolved,Should have,HTTP method tunneling,Bastian Waidelich,Bastian Waidelich,2013-04-17 11:36,Http,2.0,2013-04-11,"","",100,2013-04-11 13:20,"","",1107500,"","","Due to limited support in browsers or restrictive firewalls, Flow should allow HTTP request methods to be overridden by the client.

For *POST* requests the request method is overridden if

* a post argument *__method* is set OR
* if the header *X-HTTP-Method-Override* is present OR
* if the header *X-HTTP-Method* is present

(first rule applies in the order specified)

Example DELETE form:
<pre>
<code class=""html"">
<form method=""POST"">
  <input type=""hidden"" name=""__method"" value=""DELETE"" />
</form>
</code>
</pre>"
47188,TYPO3.Fluid,Bug,"",Resolved,Should have,Fluid tries to render folders as templates partials and layouts,Marc Bastian Heinrichs,Bastian Waidelich,2014-12-16 04:55,View,"",2013-04-13,"","",100,2013-04-13 09:18,"","",1110050,"",FLOW3 1.0.0,"The file_exists check in TemplateView is true also for folders. This leads to unrendered partials with resorted paths.

Solution: add additional is_dir check
"
47191,TYPO3.Flow,Feature,"",Under Review,Should have,Make (property) Validators aware of parent class and the property they belong to,Alexander Berl,"",2015-02-13 12:25,Validation,"",2013-04-13,"","",0,2013-04-13 10:52,"","",1110200,"","","In my RFC #39788 I proposed a NotExistsValidator, which checks that no object with the same property as the annotated value exists in a specific repository.
This is needed for example when validating that an email or username doesn't yet exist during registration.

Such an validator however is not possible without providing all validators with some kind of reflection/information on their parent class and the property they belong to.

Another possible enhancement would be for Validators that depend on the value of sibling properties - i.e. a validator for ""repeat e-mail/password"" functionality.
For this however, the validators need to be aware of not only the parent class name, but the concrete instance of the parent class. This information however is only available at the invocation of the validate function.

Together, those additions would allow for much more flexible validators to be written, like the named above.


A possible solution for this would be to provide getters/setters for both ValidatedParentObject and ValidatedProperty, which are set before invocation of the GeneralObjectValidator property validators. Likewise, the collection/conjunction/disjunction validators would need to forward their own ValidatedParentObject/ValidatedProperty to the children validator instances.

However, for singleton validators to work reliably with those properties, they need to be *unset* every time after the _validate()_ call, which makes everything look a bit ugly. I'm open for suggestions on a nicer solution for that.
Another open point is which, if any, of those methods should go into the ValidatorInterface."
47220,TYPO3.Flow,Bug,"",Resolved,Must have,Flow fails with new versions of symfony/console and doctrine/annotations,Christopher Hlubek,Christopher Hlubek,2013-04-14 18:02,"","",2013-04-14,"","",0,2013-04-14 18:00,"","",1111650,"",Flow 2.0.0 beta 1,"Following the Quickstart steps the Flow 2.0.0-beta1 does not run anymore due to updated dependencies.

*Steps taken:*

<pre>
composer create-project --dev --keep-vcs typo3/flow-base-distribution Quickstart 2.0.x-dev
cd Quickstart
./flow
</pre>

*Error:*

<pre>
Uncaught Exception
  Execution of subprocess failed with exitcode ""255"" and output:


  Fatal error: Class 'Symfony\Component\EventDispatcher\Event' not found in
  .../Quickstart/Packages/Libraries/symfony/console/Symfony/Component/Console/Event/ConsoleEvent.php
  on line 25
</pre>

This seems to be an issue introduced by a recent @symfony/console@ update. Could be fixed by excluding everything in @Symfony\Component\Console@ or requiring @symfony/event-dispatcher@ explicitly.

*Next error:*

Fixing that brings just another error:

<pre>
  Fatal error:
  Doctrine\Common\Annotations\AnnotationRegistry::registerFile(): Failed
  opening required
  '.../Quickstart/Data/Temporary/Development/Cache/Code/Flow_Object_Classes/Annotation/IgnoreAnnotation.php'
  (include_path='.:/opt/local/lib/php54/pear') in
  .../Quickstart/Packages/Libraries/doctrine/annotations/lib/Doctrine/Common/Annotations/AnnotationRegistry.php
  on line 59
</pre>

Only classes from @Doctrine.Common@ are ignored, but that package got split into @doctrine/annotations@ and other packages.  So we should also exclude everything in package @doctrine.annotations@."
47228,TYPO3.Flow,Feature,"",Resolved,Should have,Allow doctrine event listeners to be configured,Alexander Berl,Alexander Berl,2013-07-16 16:36,Persistence,"",2013-04-15,"","",100,2013-04-15 05:48,"","",1112050,"","","The gedmo doctrine behavioral extensions depend on the doctrine event listener system to be configured when setting up the entity manager.
This is currently not possible in Flow, but could easily be handled via configuration.

I therefore suggest adding a new configuration setting TYPO3.Flow.doctrine.eventSubscribers which is a list of classes that extend
\Doctrine\Common\EventSubscriber and are to be registered with the doctrine event manager inside the entityManagerFactory."
47229,TYPO3.Flow,Bug,"",Resolved,Must have,System roles become namespaced in configuration manager,Adrian Föder,Adrian Föder,2013-04-15 09:35,"","",2013-04-15,"","",100,2013-04-15 06:04,"","",1112100,"",Git master,"the system roles, Everybody and Anonymous, get a namespace and become, for example, TYPO3.TYPO3CR:Everybody in the ACLs section. This can easily be seen when calling @./flow configuration:show --type Policy@ on a Neos project.
I'll provide a patch (suggestion)."
47232,TYPO3.Flow,Bug,"",Resolved,Must have,Property mapping fails for Account::roles,Philipp Maier,Philipp Maier,2013-04-16 06:36,Property,2.0,2013-04-15,"","",100,2013-04-15 07:33,"","",1112250,"",Git master,"Hi,

following error is thrown when the PropertyMapper tries to map the roles.

<pre>
#1297759968: Exception while property mapping for target type ""SomeModel"", at property path ""accounts.0"": Catchable Fatal Error: Argument 1 passed to TYPO3\Flow\Persistence\Doctrine\Proxies\__CG__\TYPO3\Flow\Security\Account::setRoles() must be an array, object given.
</pre>

This is mainly because the typehint in the function setRoles is <array> while the property itself is annotated as Doctrine Collection.
Changing the typehint to \Doctrine\Common\Collections\Collection seems to fixes this problem."
47233,TYPO3.Flow,Bug,"",Resolved,Should have,Fatal error caused by use statement in DebugExceptionHandler,Karsten Dambekalns,Karsten Dambekalns,2013-04-16 03:52,Error,2.0,2013-04-15,"","",100,2013-04-15 07:42,"","",1112300,"",Git 2.0,"I see this with 2.0 in Production context:

<pre>Fatal error: Cannot use TYPO3\Flow\Exception as Exception because the name is already in use in ?/Classes/TYPO3/Flow/Error/DebugExceptionHandler.php on line 15</pre>
"
47236,TYPO3.Flow,Bug,"",Needs Feedback,Should have,Error at offset 6279 of 6338,Philipp Maier,"",2014-02-14 03:35,"","",2013-04-15,"","",0,2013-04-15 07:47,"","",1112450,"",Git master,"Hi,

each time I clear the cache with <pre>flow:cache:flush --force</pre> and reload, I'm first redirected to the login page (good) but then following error is thrown.

<code>
#1: Notice: unserialize() [<a href='function.unserialize'>function.unserialize</a>]: Error at offset 6279 of 6338 bytes in /path/to/flow/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Cache/Frontend/VariableFrontend.php line 84
</code>

After clearing the cache again, the error is gone and I can view the login page and continue.

I've absolutely no clue what causes this."
47249,TYPO3.Flow,Bug,"",Closed,Should have,Uncaught Exception in ActionController,Marco Falkenberg,"",2013-05-21 07:13,MVC,"",2013-04-15,"","",0,2013-04-15 10:59,"","",1113100,"",Git master,"In ActionController::getActionMethodParameters a Warning (@strpos(): Offset not contained in string@) is thrown while stripping out the 'Action' out of method names shorter than 6 characters.

<pre>
	static public function getActionMethodParameters($objectManager) {
...
			if (strpos($methodName, 'Action', strlen($methodName) - 6) !== FALSE) {
...
	}
</pre>"
47252,TYPO3.Flow,Feature,"",Resolved,Must have,"Skip CSRF protection and persistence for ""safe"" request methods",Robert Lemke,Robert Lemke,2013-04-17 10:35,MVC,2.0,2013-04-15,"","",100,2013-04-15 11:53,"","",1113250,"","","By definition, GET / HEAD requests should be considered ""safe"", that is, they should only be used for retrieval and not have any state side effects on the server side (http://www.w3.org/Protocols/rfc2616/rfc2616-sec9.html).

We should support and enforce this principle by turning off the automatic persistAll() call and skip CSRF protection for GET requests.

In later versions we can further optimize Flow to take advantage of the knowledge that a request is considered to be read-only (possibly speeding up persistence, security etc.)."
47253,TYPO3 Flow Base Distribution,Bug,"",Resolved,Must have,Flow Exception shouldn't be in use statement,Christian Müller,Christian Müller,2013-04-15 12:35,"","",2013-04-15,"","",100,2013-04-15 12:05,"","",1113300,"",Git master,"Change Ib0d208a0b7750a8a2d15cf5af98b8bd2d20d3c46 introduced a regression due to ""use TYPO3\Flow\Exception"" which clashes with PHPs Exception."
47255,TYPO3.Flow,Bug,"",Resolved,Should have,Cache is not flushed for changes in sub routes,Bastian Waidelich,Bastian Waidelich,2013-06-05 07:36,MVC - Routing,2.0.1,2013-04-15,"","",100,2013-04-15 12:25,"","",1113400,"",(any),"The cache manager only checks changes in ""Routes.yaml"" files but it should also consider all ""Routes.*.yaml"" files."
47271,TYPO3.Flow,Bug,"",Closed,Should have,Advices for parent class' methods throw warning when called in subclass,Andreas Wolf,"",2014-12-15 07:05,AOP,2.0.1,2013-04-16,"","",0,2013-04-16 05:06,"","",1114200,"",Git master,"I have a structure with a parent class and several subclasses. I want a before advice for all set* methods of these classes.

Some methods from the parent class are invoked on objects of the subclass.
When having the advice before the set* methods, the following error occurs:

<code php>
Notice: Undefined property: MyPackage\Domain\Model\MySubclass::$Flow_Aop_Proxy_targetMethodsAndGroupedAdvices in .../Data/Temporary/Development/Cache/Code/Flow_Object_Classes/MyPackage_Domain_Model_MyClass.php line 629
</code>

where @MyClass@ is the parent class of @MySubclass@.

The reason seems to be that the AOP properties of a class are marked as ""private"", which makes them inacessible from parent (and subclass) methods. I don't know if this could/should be solved by changing the type to protected, as this might raise other issues (I'm not too deeply into the AOP code of Flow), but AFAIS this is a possible solution."
47273,TYPO3.Flow,Feature,"",New,Should have,Support mapping properties with differing types for setter and property,Karsten Dambekalns,"",2013-05-21 07:28,Property,"",2013-04-16,"","",0,2013-04-16 06:12,"","",1114300,"","","If a property and it's setter have different ""input"" types, e.g. the property is a Collection but the setter accepts an array, mapping currently fails. It would be nice if the mapping, class schema and related parts would be clever enough to support that?"
47309,TYPO3.Flow,Bug,"",Closed,Should have,Calling this in static context in cached classes,Wouter Wolters,"",2013-04-25 03:36,"",2.0,2013-04-17,"","",0,2013-04-17 05:22,"","",1115950,"",Git 2.0,"When updating TYPO3 Flow 2.0 to the newest commit there is an Fatal error calling $this in static context.
For example the function ""static public function getActionMethodParameters"" is calling $this inside it's function.

After bisecting with git I found out that the problem is in commit:6d56d5f7

Running on the commit before this merge TYPO3 Flow is working."
