#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Affected Flow version,Description
26658,TYPO3.Fluid,Task,Task #26664: Clean up Form ViewHelpers,New,Won't have this time,Make Form ViewHelpers consistent,Sebastian Kurfuerst,"",2012-06-20 05:37,ViewHelpers,"",2009-12-05,"","",75,2011-05-06 04:03,"","",109950,0.00,"",... should be done on T3DD
26662,TYPO3.Flow,Task,"",Resolved,Must have,Fix and cleanup UriBuilder,Bastian Waidelich,Bastian Waidelich,2011-05-10 05:35,MVC - Routing,"",2011-05-06,"","",100,2011-05-06 04:58,"","",110150,"","","Currently the UriBuilder does not reliably support SubRequests and it has some flaws, that should be fixed.
Some facts:

    * *setRequest()* resets the UriBuilder ($this->reset()) - _correct_

    * *setRequest()* expects an \F3\FLOW3\MVC\RequestInterface - _should be \F3\FLOW3\MVC\Web\Request !?_

    * *setArguments()* prefixes specified arguments, if argumentPrefix is not empty - _incorrect, setArguments should be a simple setter for $this->arguments_

    * *getArgments()* returns all arguments, including non-prefixed - _correct, if setter is fixed_

    * *setFormat()* stores the specified format string lower cased - _probably ok_

    * *setArgumentPrefix()* (non-api) ""Specifies the prefix to be used for all arguments."" - _should be -renamed to setControllerArgumentPrefix()- removed. Prefix comes from Request::getArgumentNamespace()_

    * *reset()* sets argument prefix and all arguments of the parent request if $this->request is a SubRequest - _incorrect. reset(9 should completely reset the UriBuilder (except for the request). parent request arguments should be added in build()_

    * *uriFor()* modifies $this->arguments - _incorrect, modified arguments should be passed to build() as method arguments_


"
26664,TYPO3.Fluid,Task,"",New,Won't have this time,Clean up Form ViewHelpers,Sebastian Kurfuerst,"",2012-06-20 05:37,ViewHelpers,"",2009-12-05,"","",75,2011-05-06 05:04,"","",110200,0.00,"",""
26665,TYPO3.Fluid,Feature,"",Resolved,Should have,Fluid: Implement String comparison,Sebastian Kurfuerst,"",2013-05-15 10:41,"","",2010-03-10,"","",100,2011-05-06 05:13,"","",1765700,0.00,"",""
26669,TYPO3.Flow,Feature,"",Resolved,Must have,Routing should support multidimensional arguments,Bastian Waidelich,Bastian Waidelich,2011-05-17 04:05,MVC - Routing,"",2011-05-06,"","",100,2011-05-06 05:43,"","",110400,"","","In order to create URIs for plugins and other sub requests (e.g. widgets) the routing needs to support default values of type array. Additionally the UriPattern must support the ""Fluid dot syntax"".

An example for such a route:
<pre>
<code class=""yaml"">
-
  name:          'Frontend content with plugin parameters and (HTML) format'
  uriPattern:    '{node}/conference/{f3_conference_typoscript_plugin.@action}.html'
  defaults:
    '@package':    'TYPO3'
    '@controller': 'Frontend\Node'
    '@format':     'html'
    '@action':     'show'
    'f3_conference_typoscript_plugin':
      '@package':    'Conference'
      '@controller': 'Account\Login'
  routeParts:
    node:
      handler:    F3\TYPO3\Routing\FrontendNodeRoutePartHandler
</code>
</pre>"
26687,TYPO3.Flow,Bug,"",Resolved,Must have,UTF-8 support is broken,Martin Brüggemann,Karsten Dambekalns,2011-05-12 04:35,Persistence,1.0 beta 1,2011-05-06,"","",100,2011-05-06 16:32,"","",111300,"","","I just saved some FLOW3 objects with german umlauts and it seems that there's a ""SET NAMES UTF-8"" or some Doctrine2 UTF-8 connection setting missing. Also all autogenerated MySQL tables have latin1_swedish_ci collation. Should be easy to fix this.

These are my connection settings in Settings.yaml

<pre>
FLOW3:
  persistence:
    backendOptions:
      driver: pdo_mysql
      host: 127.0.0.1
      port: 3306
      dbname: guruhelp_local
      user: root
      password: dasistnureinhohlespasswortdaskeinerkennt
      path: guruhelp
</pre>

"
26688,TYPO3.Flow,Feature,"",Closed,Should have,Magic Object Routes,Martin Brüggemann,Bastian Waidelich,2011-05-07 01:59,MVC - Routing,"",2011-05-06,"","",0,2011-05-06 16:48,"","",111350,"","","I'm dreaming of having a more intuitive way of defining default object-controller routes like this:

<pre>
-
  name: 'Ticket'
  uriPattern: 'tickets/{ticket}(.{@format})'
  defaults:
    @package:    Guruhelp
    @controller: Ticket
    @action:     show
    @format:     html
  routeParts:
    ticket:
      handler: F3\Guruhelp\Routing\TicketRoutePartHandler
</pre>

Should look like this:

<pre>
-
  name: 'Ticket'
  uriPattern: 'tickets/{ticket}(.{@format})'
  defaults:
    @package:    Guruhelp
    @controller: Ticket
    @action:     show
    @format:     html
</pre>

And the route configuration should autodetect what identifier to use (uuid or autoincrement integer values, depending on the model-aspect-definition) for resolving the object. Routes like tickets/9fadfc1e-c268-40f1-8190-547448d0d4b8.xml should work ""out-of-the-box"".

Today I have to use such an ugly route:

<pre>
-
  name: 'Ticket detail'
  uriPattern: 'tickets/show(.{@format})'
  defaults:
    @package:    Guruhelp
    @controller: Ticket
    @action:     show
    @format:     html
</pre>

..that resolves in something like this: tickets/show?ticket[__identity]=5f1e5e06-2430-45be-addf-4b5236d27229
"
26692,TYPO3.Fluid,Feature,"",Rejected,Must have,String comparison support for f:if,Martin Brüggemann,Bastian Waidelich,2011-05-24 05:42,ViewHelpers,"",2011-05-07,"","",0,2011-05-07 16:14,"","",111550,"","","I think it's really necessary that <f:if> fully supports simple string comparisons like this:

<pre>
<f:if condition=""{object.type} == 'cat'"">
  <p>I am a cat.</p>
</f:if>
</pre>

Today every string comparison has to be workarounded by setting additional boolean view-variables at the controller.

<pre>
<f:if condition=""{isCat}"">
  <p>I am a cat.</p>
</f:if>
</pre>
"
26745,TYPO3.Flow,Feature,"",New,Should have,MVC should know about entities lying in the session,Andreas Förthner,"",2012-07-10 06:14,MVC,"",2011-05-11,"","",100,2011-05-11 04:37,"","",114200,"","","If you want to prepare/edit/create an entity over some steps before you want persist it in the database, you will put it somewhere in the session. So far so good. As soon as you have an entity lying in the session and want to forward or redirect it to another action the persistence manager will be asked to return the identifier, to encode and decode the object to/from its identity array. As the entity is not yet added to a repository, the persistence manager will return FALSE and the forward/redirect breakes.

We should enable the persistence manager to know about every entity in the session and look at them before asking the underlying persistence layer (e.g. doctrine)."
26765,TYPO3.Flow,Feature,"",Accepted,Should have,Support class schema features for every reflected class,Christopher Hlubek,Karsten Dambekalns,2013-02-14 14:47,Reflection,"",2011-05-11,"","",0,2011-05-11 11:59,"","",115150,"","","Some features of the reflection in FLOW3 are only available through the class schema, e.g.:

* Property types
* Check if a property is an array or multi-valued

The problem is, that the class schema is only generated for entities or value objects. There should be some kind of general class schema for non-persistent classes or reflection service methods to get this information."
26767,TYPO3.Flow,Feature,"",New,Should have,Reflection method to get a method return type and documentation,Christopher Hlubek,"",2011-08-29 15:45,Reflection,"",2011-05-11,"","",0,2011-05-11 12:04,"","",115250,"","","Some use cases like the WSDL export in the SOAP package need more information about classes and methods than the reflection service currently supports. It is possible to get method parameters with type and options for example, but not the method return type.

There should be methods in the reflection service to get the method return type or the documentation of the return annotation."
26783,TYPO3.Flow,Feature,"",Rejected,Could have,Support settings via OS Environment,Robert Lemke,Christian Müller,2012-10-10 05:04,Configuration,2.0 beta 1,2011-05-12,"","",0,2011-05-12 09:52,"","",115950,"","","For sensitive data or other purposes it would be nice to support altering settings by some environment variables.

Example:

(YAML):
FLOW3:
  persistence:
    backendOptions:
      password: 'mypassword'

(.htaccess):

SetEnv FLOW3_FLOW3_PERSISTENCE_BACKENDOPTIONS_PASSWORD ""mypassword""
"
26785,TYPO3.Flow,Feature,"",Resolved,Should have,Doctrine Query Execution Commands,Robert Lemke,Karsten Dambekalns,2011-06-01 05:35,Persistence,1.0 beta 1,2011-05-12,"","",100,2011-05-12 10:00,"","",116050,"","","For the command line in general, but especially for the interactive shell, it would be nice to be able to execute arbitrary DQL / SQL queries and see the raw / polished output."
26786,TYPO3 Flow Base Distribution,Feature,"",Resolved,Must have,Use a safe password hashing mechanism,Christopher Hlubek,Christopher Hlubek,2011-07-18 06:05,"",1.0 beta 1,2011-05-12,"","",100,2011-05-12 10:36,"","",116100,"","","The current AccountFactory uses the @generateSaltedMd5@ method of the @HashService@. Since MD5 is considered to be not safe, we should switch to either sha1 or another method for password hashing (e.g. also use an hmac)."
26843,TYPO3.Fluid,Feature,"",Resolved,Should have,Padding Type in ViewHelper,Lars Malach,Bastian Waidelich,2011-09-13 03:45,ViewHelpers,"",2011-05-17,"","",100,2011-05-16 18:05,"","",118850,"","","Add the padding type as possible parameters to the PaddingViewHelper.

Of Example:
<pre><code class=""php"">
class Tx_Fluid_ViewHelpers_Format_PaddingViewHelper extends Tx_Fluid_Core_ViewHelper_AbstractViewHelper {
	/**
	 * Pad a string to a certain length with another string
	 *
	 * @param integer $padLength Length of the resulting string. If the value of pad_length is negative or less than the length of the input string, no padding takes place.
	 * @param string $padString The padding string
	 * @param string $padType Append the padding at this site (Possible values: right,left,both. Default: right)
	 * @return string The formatted value
	 * @author Bastian Waidelich <bastian@typo3.org>
	 * @api
	 */
	public function render($padLength, $padString = ' ', $padType = 'right') {
		$string = $this->renderChildren();

		$padTypes = array(
			'left' => STR_PAD_LEFT,
			'right' => STR_PAD_RIGHT,
			'both' => STR_PAD_BOTH,
		);
		if (!isset($padTypes[$padType])) {
			$padType = 'right';
		}

		return str_pad($string, $padLength, $padString, $padTypes[$padType]);
	}
}
</code></pre>"
26844,TYPO3.Fluid,Bug,"",Resolved,Should have,Wrong PaddingViewHelper description,Lars Malach,Bastian Waidelich,2011-09-13 03:45,ViewHelpers,"",2011-05-17,"","",100,2011-05-16 18:08,"","",118900,"","","File: PaddingViewHelper.php, Line: 49
(Just a copy of the PrintfViewHelper description)
<pre>
Format the arguments with the given printf format string.
</pre>

Could be:
<pre>
Pad a string to a certain length with another string
</pre>"
26862,TYPO3.Flow,Bug,"",Resolved,Must have,Doctrine\Query is not serializable,Sebastian Kurfuerst,Karsten Dambekalns,2011-06-07 13:35,Persistence,1.0 beta 1,2011-05-17,2011-05-18,"",100,2011-05-17 09:51,"","",119800,"","","For widgets, it is crucial that Query objects are serializable and deserializeable,
so one should be able to do:

 $newQuery = deserialize(serialize($query))
 $newQuery->execute() (or something else)

Maybe a functional test for this would be nice?

One thing I already discovered further is that the properties in QueryResult should be *protected*, not *private*.

Greets,
Sebastian"
26879,TYPO3.Flow,Bug,"",Resolved,Should have,Clone of lazy objects in generic persistence does not initialize the cloned object,Christopher Hlubek,Christopher Hlubek,2011-05-23 08:05,Persistence,"",2011-05-18,"","",100,2011-05-18 11:16,"","",120600,"","","With the LazyLoadingAspect on the @__clone@ method, the object in @thawProperties@ closure references still the original object after a clone. As a result, the cloned object is not initialized but marked as dirty and the persistence state is inconsistent.

As a workaround, the actual proxy in the aspect should be passed to the closure to fix the wrong reference in the case of a clone."
26880,TYPO3.Flow,Bug,"",Resolved,Must have,shutdownObject is not called anymore,Andreas Förthner,Andreas Förthner,2011-05-24 09:37,Object,1.0 beta 1,2011-05-18,"","",0,2011-05-18 11:31,"","",120650,"","","Since the new operator rewrite, shutdownObject is not called anymore, because the registration of shutdown objects got list. This has to be reintegrated into the proxy compilation."
26885,TYPO3.Flow,Bug,"",Resolved,Should have,It's not possible to order by relation properties,Bastian Waidelich,Karsten Dambekalns,2011-12-24 08:14,Persistence,"",2011-05-18,"","",0,2011-05-18 16:03,"","",120900,"",FLOW3 1.0.0,"The following code (in a custom repository) won't work if ""proposedSessionType"" is a relation..

<pre>
<code class=""php"">
protected $defaultOrderings = array(
	'proposedSessionType' => QueryInterface::ORDER_ASCENDING,
);
</code>
</pre>

Also it does not work to order by properties of a relation like:

<pre>
<code class=""php"">
protected $defaultOrderings = array(
	'proposedSessionType.title' => QueryInterface::ORDER_ASCENDING,
);
</code>
</pre>"
26886,TYPO3.Flow,Bug,"",Resolved,Must have,Uploaded resources get lost on validation errors,Bastian Waidelich,Sebastian Kurfuerst,2011-05-20 03:35,Resource,1.0 beta 1,2011-05-18,"","",100,2011-05-18 16:24,"","",120950,"","","If a resource is created through an upload (via ResourceTypeConverter) and a validation error occurs, there is currently no way of retrieving the resource in the referring action (neither from the controller nor in Fluid).

One solution would be to always persist the ResourcePointer on creation and extend the ResourceTypeConverter so that it can handle a serialized string that contains the Resource hash and required meta info (mime type, filename, ...)"
26903,TYPO3.Flow,Bug,"",Resolved,Should have,Flush Doctrine metadata cache with FLOW3 caches,Karsten Dambekalns,Karsten Dambekalns,2012-06-20 14:53,Persistence,1.1 beta 3,2011-05-19,"","",100,2011-05-19 05:33,"","",121800,"",Git 1.1,"When the FLOW3 caches are flushed, the Doctrine caches should also be flushed, and when we compile new metadata as well."
26943,TYPO3.Flow,Feature,"",Needs Feedback,Should have,Add i18n support to domain models,Kevin Ulrich Moschallski,Karsten Dambekalns,2013-05-21 07:28,I18n,"",2011-05-20,"","",0,2011-05-20 09:22,"","",123400,"","","Hi,

i found a doctrine Behavioral Extension which support annotation bases translation for domain models. Look at it here:

http://www.doctrine-project.org/blog/doctrine2-behavioral-extensions

It also has another interesting extension for updating a timestamp property every time an property is changed in a model. Don't know if FLOW3 supports something already, just for notice.

I tried to implement this extension myself in the EntityManagerFactory, but without luck. But i think i18n support for domain models is a major feature missing for beta1.

Regards,
Kevin"
26945,TYPO3.Flow,Feature,"",Resolved,Should have,Rewrite flashMessages to have similar functionality as in v4,Christian Müller,Christian Müller,2011-10-19 19:37,MVC,1.0.0,2011-05-20,"","",100,2011-05-20 09:39,"","",123500,"","",""
26950,TYPO3.Flow,Feature,"",Rejected,Should have,Add AccessDeniedException Handler,Heiko Kromm,"",2012-03-14 09:31,Security,"",2011-05-20,"","",0,2011-05-20 11:00,"","",123700,"","",If I have an AccessDeniedExeption caused by policy restrictions there should be a handler for redirecting to a different action.
26972,TYPO3.Flow,Bug,"",Resolved,Must have,File extension of resources must be lower cased,Bastian Waidelich,Bastian Waidelich,2011-05-23 04:05,Resource,"",2011-05-21,"","",100,2011-05-21 11:51,"","",124100,"","","When uploading a resource with upper case characters in the file extension (for instance ""SomeFile.JPG"") the saved persistent resource will be saved with a lower cased file extension (""<hash>.jpg""). This is correct, because it avoids clashes for two files with the same content (= same hash).
@Resource::getFileExtension()@ already returns the lowercased extension, @Resource::getFilename()@ does not yet."
26986,TYPO3.Flow,Feature,"",Accepted,Should have,Debug toolbar,Fernando Arconada,Christian Müller,2012-06-08 14:41,"","",2011-05-23,"","",0,2011-05-23 05:58,"","",124800,"","",I think that FLOW3 should have a debug toolbar like the Symfony one in developer mode
27015,TYPO3.Flow,Feature,"",Resolved,Should have,__sleep does not respect entities lying in arrays or other collections,Andreas Förthner,Andreas Förthner,2011-09-09 05:06,Object,1.0 beta 2,2011-05-24,"","",100,2011-05-24 09:41,"","",126250,"","","__sleep has to iterate over arrays/collections/splObjectSorage and search for entities that should not be serialized, but stored as identity array."
27045,TYPO3.Flow,Bug,"",New,Should have,Introduced properties are not available in the reflection service during a compile run,Andreas Förthner,"",2013-12-07 05:14,AOP,"",2011-05-26,"","",0,2011-05-26 05:52,"","",127750,"",FLOW3 1.0.0,"The AOP proxy builder must register each introduced property, that the other proxy builders can use the reflection service to ask for them..."
27087,TYPO3.Flow,Bug,"",Resolved,Must have,Command controllers cannot use arguments,Karsten Dambekalns,Christopher Hlubek,2011-05-31 10:31,MVC,1.0 beta 1,2011-05-27,"","",0,2011-05-27 09:37,"","",129850,"","",.
27088,TYPO3.Flow,Bug,"",On Hold,Should have,initializeObject() is called too early when reconstructing entities,Andreas Förthner,"",2013-04-08 11:53,Object,"",2011-05-27,"","",0,2011-05-27 09:40,"","",129900,"",FLOW3 1.0.0,"As it is called in __wakeup(), Doctrine did not yet inject the persisted properties, this is not what we want. The object should be fully initialized (DI and Persistence) when initializeObject() ist called. The same is true for objects fetched from persistence."
27091,TYPO3.Fluid,Feature,"",Closed,Should have,Viewhelpers for strtolower/strtoupper,Georg Ringer,"",2013-06-04 09:58,ViewHelpers,"",2011-05-27,"","",0,2011-05-27 10:08,"","",130050,"","","I would like to see 2 viewhelpers for strtolower() and strtoupper().

At the first this maybe sounds silly because this can be solved with CSS but this is not entirly true. There are languages (e.g. greek) where doing a simple ""text-transform:uppercase"" will be stupid because this can change the meaning of the text. The reason is because CSS is stupid and doesn't take the locale into account but PHP does.

"
27115,TYPO3.Flow,Feature,"",Closed,Must have,AOP should provide a way to change method parameters,Fernando Arconada,"",2011-10-17 17:31,AOP,"",2011-05-29,"","",0,2011-05-29 04:53,"","",131250,"","","Actually even with @around you cant change the called method arguments. There is a getArguments in the joinpoint but there isnt any setArguments, actually you can only change the returned value.
"
27116,TYPO3.Flow,Feature,"",Closed,Should have,Routing: Declared variables only available in POST but not in GET regexpr signature,Fernando Arconada,Bastian Waidelich,2011-09-30 06:08,MVC - Routing,"",2011-05-29,"","",0,2011-05-29 05:03,"","",131300,"","","Variables are declared only in the GET signature but you could have something like
-
  name: 'algo actions'
  uriPattern:    'algo/{@action}(/{myvar})'
  defaults:
    '@package':    Sifpe
    '@controller': Empresa
    '@action':     list
    '@format':     json
  POST:
   vars: [myvar2,myvar3]
   defaults:
    'myvar1': 'somevalue'
    'myvar2': 'somevalue'"
27117,TYPO3.Flow,Feature,Work Package #45088: Improved REST support,Resolved,Should have,Bind routes to HTTP request methods,Fernando Arconada,Bastian Waidelich,2013-06-25 11:36,MVC - Routing,2.0,2011-05-29,2013-04-13,"",100,2011-05-29 05:07,"","",131350,"","","Routes need an option to be limited to certain HTTP methods:


Limit one route to a HTTP method as in Symfony
-
  name: 'empresa actions'
  uriPattern:    'empresa/{@action}(/{empresa})'
  defaults:
    '@package':    Sifpe
    '@controller': Empresa
    '@action':     list
    '@format':     json
  requirements:
        _method:  POST|PUT

as in symfony2
http://symfony.com/doc/current/book/routing.html"
27118,TYPO3.Flow,Feature,"",Rejected,Should have,Routing: json format should use MIME application/json by default,Fernando Arconada,"",2012-03-12 14:02,MVC,"",2011-05-29,"","",0,2011-05-29 05:12,"","",131400,"","","Actually the format specified in routing doesnt have effect in the MIME, by default it's text/html
Whitout changing the View object common formats should be mapped to its MIMEs
JSON-> application/json"
27119,TYPO3.Fluid,Feature,"",Resolved,Should have,Declare namespaces in XML tag,Fernando Arconada,Bastian Waidelich,2013-01-10 10:27,Core,1.1 beta 1,2011-05-29,"","",100,2011-05-29 05:18,"","",131450,"","",One of the great things of FLUID is that is XML but namespace declaration isnt. There should be a way/tag to declare namespaces in a tag. If you could have your template as pure XML you could validate it with XML validation tools
27120,TYPO3.Fluid,Feature,"",Rejected,Should have,filters for ViewHelpers and templates,Fernando Arconada,"",2012-03-12 14:04,"","",2011-05-29,"","",0,2011-05-29 05:26,"","",131500,"","","You dont always want you HTML escaped. ViewHelpers could have filter attribute to avoid HTML escaping or for using you filter

<f:myviewhelper argument=""{blas}"" filter=""raw"" />
<f:myviewhelper argument=""{blas}"" filter=""removeBadWords"" />


<f:section filter=""raw> </f:section>

<f:filter type=""raw"">
   portion of code inside my template
<f:filter>

Filters could be pluggables at Package level or framework"
27170,TYPO3.Flow,Bug,"",Resolved,Must have,countByProperty does not work,Christopher Hlubek,"",2011-06-01 10:05,Persistence,"",2011-05-31,"","",100,2011-05-31 12:05,"","",133900,"","","A magic count method with property (e.g. @countByName@) does not work with the current Doctrine implementation of @count()@ in @F3\FLOW3\Persistence\Doctrine\Query@:

<pre><code class=""php"">
public function count() {
	try {
		$dqlQuery = clone $this->queryBuilder->getQuery();
		$dqlQuery->setHint(\Doctrine\ORM\Query::HINT_CUSTOM_TREE_WALKERS, array('F3\FLOW3\Persistence\Doctrine\CountWalker'));
		return (int)$dqlQuery->getSingleScalarResult();
	} catch (\Doctrine\ORM\ORMException $e) {
		return 0;
	}
}
</code></pre>

The problem seems to be the clone of the query which results in an empty parameter array when executing the cloned query."
27232,TYPO3.Flow,Bug,"",Closed,Should have,"Create unit test for ""Original Request must only be set if there is a validation error""",Sebastian Kurfuerst,Robert Lemke,2012-05-21 10:47,MVC,1.1,2011-06-06,"","",0,2011-06-06 02:00,"","",136900,"",FLOW3 1.0.0,"May 18 2011 [+BUGFIX] (MVC): Original Request must only be set if there
is a validation error
Change-Id: Ic2179e21b97da9ad3cd4e5685f85e961c36edc63

In the commit message you write ""Then, the ""Speaker Profile"" of the
conference site is correctly filled out again."". Imagine that in the
changelog / release notes of the FLOW3 distribution ? doesn't make a lot
of sense. Also this changeset cries for a unit test because the logic /
motivation behind setting the original request could be explained by
that test and secured at the same time."
27233,TYPO3.Flow,Task,"",Resolved,Should have,Rename __CSRF-TOKEN to __csrfToken,Sebastian Kurfuerst,Karsten Dambekalns,2011-09-09 07:35,Security,1.0 beta 2,2011-06-06,"","",100,2011-06-06 02:01,"","",136950,"","","Refers to ""May 16 2011 [+BUGFIX] (MVC): Introduce internal Request Arguments""

Also remember to rename it in the ExtJS package as well!"
27277,TYPO3.Fluid,Bug,"",Resolved,Must have,Make widgets work again after recent changes in the UriBuilder and Request Handling,Sebastian Kurfuerst,Sebastian Kurfuerst,2011-06-30 09:11,Widgets,1.0 beta 1,2011-06-07,"","",100,2011-06-07 10:11,"","",138900,"","",""
27283,TYPO3.Flow,Task,"",Resolved,Should have,Handle @InheritanceType in a correct manner,Rens Admiraal,Karsten Dambekalns,2012-12-12 03:17,Persistence,2.0 beta 1,2011-06-07,"","",100,2011-06-07 14:19,"","",139200,"","","If a model is extended the base class needs to be annotated with InheritanceType. Problem is that we don't know which classes will ever be extended, and Doctrine throws an error when the InheritanceType is set without discriminator map:

Uncaught Exception in FLOW3 Entity class 'F3\FLOW3\Security\Account' is using inheritance but no discriminator map was defined. thrown in file .../ORM/Mapping/MappingException.php in line 202


In such cases the annotation must be ignored by our annotation driver, or the IneritanceType should be set automagically if FLOW3 detects that a model is extended.

Relates to: https://review.typo3.org/#change,2130"
27284,TYPO3.Flow,Bug,"",Resolved,Must have,Signal dispatching through SignalAspect is broken,Karsten Dambekalns,Karsten Dambekalns,2011-06-11 17:35,SignalSlot,1.0 beta 1,2011-06-07,"","",100,2011-06-07 15:45,"","",139250,"","","When using the ""magic"" way of dispatching signals nothing happens, because the aspect does not remove the ""emit"" from the signal's method name. The dispatcher then ignores the request."
27285,TYPO3.Flow,Bug,"",Resolved,Should have,Exception with /** @MappedSuperclass */,Fernando Arconada,Karsten Dambekalns,2012-01-19 20:42,Persistence,1.0.3,2011-06-07,"","",100,2011-06-07 16:28,"","",139300,"",FLOW3 1.0.0,"If you have a mapped superclass in Domain/Model folder you will have an exception unless you mark the class with @entity

Doctrine2 Examples http://www.doctrine-project.org/docs/orm/2.0/en/reference/inheritance-mapping.html dont mark this kind of clasess as @entity

Not sure if it's better to mark as entity, may be yes, but it doesnt seem necessary in Doctrine2. All works ok and no new table is created in DB after tag as @entity

#1295973082 No class schema found for ""F3\Sifpe\Domain\Model\Apunte""
RuntimeException thrown in file
/var/www/html/FLOW3/Data/Temporary/Development/Cache/Code/FLOW3_Object_Classes/F3_FLOW3_Persistence_Doctrine_Mapping_Driver_Flow3AnnotationDriver_Original.php in line 89."
27286,TYPO3.Fluid,Bug,"",Closed,Should have,FLUID: #1: Warning: htmlspecialchars(): Invalid multibyte sequence in argument,Fernando Arconada,"",2012-03-13 05:05,ViewHelpers,"",2011-06-07,"","",0,2011-06-07 17:12,"","",139350,"",FLOW3 1.0.0,"I have an exception just trying to retrieve objects from DB and displaying in a view
$apuntes = $this->apunteRepository->findAll();
$this->view->assign('apuntes',$apuntes);

Attached an export from my DB and MySQL variables

Note: this tables and data were not created by Doctrine. I have imported them from a mysqldump export from other DB.

------------------------------

Uncaught Exception in FLOW3
#1: Warning: htmlspecialchars(): Invalid multibyte sequence in argument in /var/www/html/FLOW3/Data/Temporary/Development/Cache/Code/FLOW3_Object_Classes/F3_Fluid_ViewHelpers_EscapeViewHelper_Original.php line 79 (More information)

F3\FLOW3\Error\Exception thrown in file
Packages/Framework/FLOW3/Classes/Error/ErrorHandler.php in line 82.

Go to the FORGE issue tracker and report the issue - if you think it is a bug!

51 F3\FLOW3\Error\ErrorHandler::handleError(2, ""htmlspecialchars(): Invalid multibyte sequence in argument"", ""/var/www/html/FLOW3/Data/Temporary/Development/Cac?F3_Fluid_ViewHelpers_EscapeViewHelper_Original.php"", 79, array)

50 htmlspecialchars(""Santo?a/Laredo 18/8/06"", 2, ""UTF-8"")


/var/www/html/FLOW3/Data/Temporary/Development/Cache/Code/FLOW3_Object_Classes/F3_Fluid_ViewHelpers_EscapeViewHelper_Original.php:

00077:   switch ($type) {
00078:    case 'html':

00079:     return htmlspecialchars($value, ENT_COMPAT, $encoding);

00080:    break;
00081:    case 'entities':
"
27322,TYPO3.Flow,Feature,"",On Hold,Should have,"Add support for Appserver-in-PHP, which could result in much faster executions.",Sebastian Kurfuerst,Christopher Hlubek,2012-07-09 12:11,"","",2011-06-09,"","",0,2011-06-09 01:01,"","",141150,"","","Add support for Appserver-in-PHP, which could result in much faster executions.

* https://github.com/indeyets/appserver-in-php

h2. Installation of AiP

* Install php5-posix and php5-pcntl (through MacPorts, APT, ...)
* pear channel-discover pear.indeyets.pp.ru
* pear install indeyets/AppServer
"
27329,TYPO3.Flow,Feature,"",Rejected,Should have,Wrap Doctrine ArrayCollection in some FLOW3 collection,Bastian Waidelich,Karsten Dambekalns,2011-09-30 07:44,Persistence,1.0.0,2011-06-09,"","",0,2011-06-09 10:36,"","",141500,"","","FLOW3 currently uses the ""ArrayCollection"":http://git.typo3.org/FLOW3/Packages/FLOW3.git?a=blob;f=Resources/PHP/Doctrine/Common/Collections/ArrayCollection.php of Doctrine by default to store multivalue properties in models. It comes with nice features such as *map()* and *filter()*.
I suggest to wrap this in a custom FLOW3 collection in order to be able to extend its functionality and to gain more abstraction from Doctrine.
Besides this would make it easier to backport this feature to Extbase so that people already use the ""correct"" type in their models.
e.g.
<pre>
<code class=""php"">
class \F3\FLOW3\Utility\Collections\ArrayCollection extends \Doctrine\Common\Collections\ArrayCollection {
}
</code>
</pre>

@Karsten could you share your opinion on this?"
27332,TYPO3 Flow Base Distribution,Bug,"",Resolved,Could have,Problems with declare(ENCODING = 'utf-8'); in file header,Tim Wagner,Karsten Dambekalns,2011-07-06 10:01,"",1.0 beta 1,2011-06-09,"","",100,2011-06-09 16:12,"","",141650,"","","On MAC OS X 10.6.7 with default PHP installation (no Ports) every time you call command ./flow3_dev or ./flow3 it leads to the following error:

[09-Jun-2011 20:30:25] PHP Parse error:  syntax error, unexpected '*', expecting ',' or ')' in /private/var/www/flow3/Packages/Framework/FLOW3/Scripts/flow3 on line 3

The same error occurs when requesting the welcome page on the browser.

After removing declare(ENCODING = 'utf-8'); from each files header FLOW3 works as expected. "
27369,TYPO3.Flow,Bug,"",Resolved,Should have,"Docu, AbstractController: Clearer difference of forward/redirect",Stefan Neufeind,"",2011-06-11 15:05,"","",2011-06-11,"","",100,2011-06-10 19:30,"","",143500,"","",Make more clear what the difference is.
27375,TYPO3.Flow,Bug,"",Rejected,Should have,simplify email validator,Stefan Neufeind,Stefan Neufeind,2011-07-06 10:18,Validation,"",2011-06-11,"","",0,2011-06-11 12:56,"","",143800,"","",Regex for validation should be simplified (replaced) by using the approprivate filter_var() for that.
