#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Affected Flow version,Description
40626,TYPO3.Flow,Bug,"",Resolved,Should have,Cookie - Setting throws exception in Http\Response ,Ferdinand Kuhl,Robert Lemke,2012-12-12 03:03,Http,2.0 beta 1,2012-09-04,"","",100,2012-09-04 16:26,"","",790150,"",Git 1.2 (master),"The ""Set-Cookie"" headers must be set via setCookie().
28 TYPO3\FLOW3\Http\Headers::set(""Set-Cookie"", ""JSESSIONID=0000bpxjzMKKBYiEQM5yG5xd5CG:15rk67n7r; Path=/"", boolean)

If the foreign webserver sends an header ""Set-Cookie"" FLOW3 throws an Exception, and breaks header - parsing. So no content from Servers sending cookies can be extracted."
40657,TYPO3.Flow,Bug,"",Resolved,Must have,Session Timeout default should be 3600 seconds,Christian Müller,Christian Müller,2012-09-05 13:35,"",2.0 beta 1,2012-09-05,"","",100,2012-09-05 12:48,"","",791650,"",Git 1.2 (master),""
40658,TYPO3.Flow,Bug,"",Resolved,Should have,InternalRequestEngine discards exception status codes,Karsten Dambekalns,Karsten Dambekalns,2012-09-06 05:35,- Testing -,1.1.1,2012-09-05,"","",100,2012-09-05 12:52,"","",791700,"",FLOW3 1.1.0,"The InternalRequestEngine set the status code in case of an exception to 500 in any case. With this change it will instead use the code defined in an exception, if available."
40661,TYPO3.Flow,Bug,Bug #36988: PropertyMapper chokes on Objects that are already converted,Resolved,Must have,The PropertyMapper can still choke on compositeTypes like collection<entity>,Marc Neuhaus,Marc Neuhaus,2013-04-02 16:30,Property,1.1.1,2012-12-25,"","",100,2012-09-05 14:05,"","",791850,0.00,FLOW3 1.1.0,The PropertyMapper can still choke on already converted objects if the targetType is a composite Type like Collection<Domain\Entity>
40738,TYPO3.Flow,Bug,"",Resolved,Should have,Move System logger className to Settings instead of Objects.yaml,Henrik Møller Rasmussen,Karsten Dambekalns,2013-08-14 09:39,Log,1.1.1,2012-09-07,"","",100,2012-09-07 12:05,"","",795450,"",(any),TYPO3\FLOW3\Log\Logger is hard coded in Scripts.php line 133. This class could be moved to Settings.yaml instead.
40760,TYPO3.Flow,Bug,"",Resolved,Must have,Unit Tests should not fail after AuthenticationController rewrite,Christian Müller,Christian Müller,2012-09-08 11:35,- Testing -,2.0 beta 1,2012-09-08,"","",100,2012-09-08 11:15,"","",796550,"",Git 1.2 (master),""
40802,TYPO3.Flow,Bug,"",Accepted,Should have,Documentation mistake (authentication),Kay Strobach,Karsten Dambekalns,2014-03-20 09:13,- Documentation -,1.1.1,2012-09-10,"","",0,2012-09-10 15:39,"","",798650,"",FLOW3 1.1.0,"Hello guys,

on http://flow3.typo3.org/documentation/guide/partiii/security.html#using-the-authentication-controller
There is a mistake in the documentation: 

 * flow3/authenticate should be flow3/authentication

Regards
Kay"
40824,TYPO3.Flow,Bug,"",Needs Feedback,Should have,Modified action controller methods not detected properly,Francois Suter,Andreas Förthner,2012-10-01 14:33,"","",2012-09-11,"","",0,2012-09-11 08:16,"","",799700,"",FLOW3 1.1.0,"I had the issue when changing an action method's signature in a controller, the security framework threw an access forbidden exception. Flushing the cache solved the problem

According to Christian Müller, such a change should be detected automatically. Flushing the cache should not be necessary."
40828,TYPO3.Fluid,Task,"",Resolved,Should have,Enhance Exception: #1224479063: Duplicate variable declarations! (More information) ,Kay Strobach,Karsten Dambekalns,2012-09-13 15:35,Core,1.1.1,2012-09-11,"","",100,2012-09-11 12:14,"","",799900,"","",The Exception '#1224479063: Duplicate variable declarations! (More information)' Information misses the variablename which is double defined :D - would be nice to get this information instantly
40840,TYPO3.Flow,Bug,"",Resolved,Must have,Wrong escape character in Configuration/Settings.yaml,Christian Jul Jensen,Christian Jul Jensen,2012-09-11 17:35,Configuration,2.0 beta 1,2012-09-11,"","",100,2012-09-11 16:37,"","",800500,"",Git 1.2 (master),"In yaml backslash is not a valid escape character in single quoted strings, the only allowed escape-sequence is '' (two single quotes) resulting in one single quote in the string. In double-quotes it works as in PHP.

http://yaml.org/spec/current.html#id2534365

In newer versions of the Yaml component this will result in a fatal error, it was previously tolerated



"
40854,TYPO3.Flow,Task,"",New,Must have,Update security documentation (authentication in 1.2),Karsten Dambekalns,"",2013-08-14 09:35,- Documentation -,2.0.1,2012-09-12,"","",0,2012-09-12 03:53,"","",801150,"","",The new authentication controller needs to be documented.
40857,TYPO3.Flow,Feature,"",Resolved,Should have,"When template is automatically retrieved but not found, a hint about the tried location should be present",Adrian Föder,Adrian Föder,2012-12-12 10:02,MVC,2.0 beta 1,2012-09-12,"","",100,2012-09-12 04:53,"","",801300,"","","Currently, Fluid throws a nice exception when a template file couldn't be found at a tried location.
FLOW3, however, eats this exception and gives a generic ""No template was found. View could not be resolved for action ...""
This should be augmented with the tried path which can give a perfect hint *why* the file was not found (eg a simple typo or a controller name the developer wasn't aware of).

"
40863,TYPO3.Flow,Task,"",Resolved,Should have,Update to Doctrine ORM version 2.3.x,Karsten Dambekalns,Karsten Dambekalns,2012-11-07 03:35,Persistence,2.0 beta 1,2012-05-24,"","",100,2012-09-12 07:06,"","",801600,"","",Make sure we can use stock 2.3 packages to be able to rely on composer.
40888,TYPO3.Flow,Bug,"",Resolved,Should have,Add ViewNotFoundException,Karsten Dambekalns,Bastian Waidelich,2012-12-11 16:45,MVC,2.0 beta 1,2012-09-13,"","",100,2012-09-13 02:55,"","",802800,"",Git 1.2 (master),As noted in a comment on https://review.typo3.org/14439 we should not use @NotFoundView@ ourselves anymore. Thus it seems we should add a @ViewNotFoundException@ exception to handle that case.
40890,TYPO3.Flow,Bug,"",Resolved,Should have,Display error message if Data is not writeable,Robert Lemke,Robert Lemke,2012-12-11 04:27,Core,2.0 beta 1,2012-09-13,"","",100,2012-09-13 05:15,"","",802900,"",Git 1.2 (master),"Currently the mkdir() command in Bootstrap doesn't check for any warnings if the directory Data or Data/Persistent could not be created.

If these directories can't be created, a proper error message should be displayed."
40984,TYPO3.Flow,Bug,"",Resolved,Must have,CsrfProtectionAspect fails with paginate view helper and empty f:link action argument,Pankaj Lele,"",2012-09-18 14:35,Security,2.0 beta 1,2012-09-17,"","",100,2012-09-17 04:46,"","",807300,"",Git 1.2 (master),"When Paginate ViewHelper is used in any template FLOW3 fails while adding Csrf token to the pagination links. It fails even after adding @FLOW3\SkipCsrfProtection as a known workaround for pagination. 

Exact error seen is ""The parameter class is expected to be either a string or an object "". With topmost backtrace lines as:

- ReflectionMethod::__construct(FALSE, ""indexAction"")

- TYPO3\FLOW3\Reflection\ReflectionService::getMethodAnnotations(FALSE, ""indexAction"", ""TYPO3\FLOW3\Annotations\SkipCsrfProtection"")

- TYPO3\FLOW3\Reflection\ReflectionService::isMethodAnnotatedWith(FALSE, ""indexAction"", ""TYPO3\FLOW3\Annotations\SkipCsrfProtection"")

One of the functional test for ViewHelper is also failing because of empty action.  http://ci.typo3.robertlemke.net/job/Fluid-ViewHelperTest/lastCompletedBuild/testReport/"
40989,TYPO3.Flow,Task,Story #41031: Composer support for packaging,Resolved,Must have,Autoloader in ClassReflection is not unregistered if reached,Christian Jul Jensen,Christian Jul Jensen,2012-09-18 04:36,Reflection,2.0 beta 1,2012-09-17,"","",100,2012-09-17 05:53,"","",807550,"","","The autoloader in ClassReflection that throws an exception if reached - indicating that a file could not be properly loaded for reflection - and thereby avoiding a fatal error, does not get unregistered if the situation occurs. Leaving the autoloader hanging. This causes trouble if fx. a class_exists call is made for an non-existing class."
40998,TYPO3.Fluid,Bug,"",Under Review,Should have,Missing parent request namespaces in form field name prefix,Karsten Dambekalns,Sebastian Kurfuerst,2013-08-14 09:39,ViewHelpers,1.1.1,2012-09-17,"","",0,2012-09-17 06:11,"","",808000,"",Git 1.1,[add nice description here]
41008,TYPO3.Fluid,Bug,"",Rejected,Should have,f:format.currency should use trim ,Cedric Ziel,"",2013-11-13 22:04,ViewHelpers,"",2012-09-17,"","",0,2012-09-17 11:22,"","",808450,"",(any),"Hello; if you use an IDE and use their reformat feature, you have the problem that viewhelpers get splitted up into several lines just like in the example:

<pre>
<f:format.currency currencySign=""?"" decimalSeparator="","" thousandsSeparator=""."">
   {object.amount}
</f:format.currency>
</pre>

This results in non-supported chars for format_number.

The Viewhelper therefore should trim before calling number_format:

<pre>
number_format(trim($stringToFormat), 2, $decimalSeparator, $thousandsSeparator);
</pre>"
41029,TYPO3.Flow,Bug,"",Accepted,Should have,Method security is also evaluating abstract classes,Rens Admiraal,Karsten Dambekalns,2013-01-19 15:55,Security,"",2012-09-18,"","",0,2012-09-18 03:27,"","",809500,"",Git master,"I want to secure all controllers in my vendor namespace except controllers named LoginController, for that I use the following pointcut expression:

<pre>
ApplicationControllers: 'method(Beech\.*\Controller\.*(?<!Login)Controller->.*Action())'
</pre>

This did not work at all (webredirect forwards me to the LoginController, and as access is denied on the LoginController chrome stops with a TOO_MANY_REDIRECTS).

Some more debugging learned me that the security framework denied access to the abstract class AbstractController (from which the LoginController extends). Implementing all methods from the abstract class in the LoginController does not solve this. Only extending from a class not matching the pattern (\TYPO3\FLOW3\Mvc\Controller\ActionController) solves the issue and has the expected result.

Imagine the more general pattern: .*\Controller\.*(?<!Login)Controller->.*Action(), this would even match the \TYPO3\FLOW3\Mvc\Controller\ActionController and thus block all access.


Question is: Shouldn't the Security Framework only evaluate the actual classnames being used?"
41031,TYPO3 Flow Base Distribution,Story,"",Resolved,Must have,Composer support for packaging,Karsten Dambekalns,Christian Jul Jensen,2012-09-25 05:19,"",2.0 beta 1,2012-09-17,"","",100,2012-09-18 04:36,"","",2953900,0.00,"",""
41046,TYPO3.Flow,Bug,"",Resolved,Must have,Debugger crashes when coming upon Closure variable,Adrian Föder,Adrian Föder,2012-09-19 04:35,Error,2.0 beta 1,2012-09-18,"","",100,2012-09-18 11:52,"","",810300,"",Git 1.2 (master),"consider just

<pre><code class=""php"">
\TYPO3\FLOW3\var_dump(function(){});

// or 

TYPO3\FLOW3\Error\Debugger::renderDump(function(){}, 0);
</code></pre>

This gives the error

> Closure object cannot have properties

because of this line:

<pre><code class=""php"">
if ($object instanceof \TYPO3\FLOW3\Object\Proxy\ProxyInterface || (isset($object->__IS_PROXY__) && $object->__IS_PROXY__ === TRUE)) {
</code></pre>

in Debugger.php on line 220 (@$object@ is the closure in this case, and even trying to access the __IS_PROXY__ thing leads to the exception.

I'm already working on a patch."
41048,TYPO3.Flow,Bug,"",Rejected,Must have,AbstractAuthenticationController namespace does not match folder structure,Christian Jul Jensen,Christian Jul Jensen,2012-10-24 10:12,Security,2.0 beta 1,2012-09-18,"","",0,2012-09-18 13:51,"","",810400,"",Git 1.2 (master),The namespace in AbstractAuthenticationController does not the directory path and thus makes the autoloader fail.
41088,TYPO3.Flow,Bug,"",Resolved,Should have,PackageManagerTest::packageStatesConfigurationContainsRelativePaths fails in Composer branch,Christian Jul Jensen,Christian Jul Jensen,2012-09-24 06:35,Package,2.0 beta 1,2012-09-20,"","",100,2012-09-20 04:10,"","",812300,"",Git 1.2 (master),""
41091,TYPO3.Flow,Bug,"",Resolved,Should have,PackageManagerTest::createPackageThrowsExceptionForExistingPackageKey fails with composer changes,Christian Jul Jensen,Christian Jul Jensen,2012-09-25 05:20,Package,2.0 beta 1,2012-09-20,"","",100,2012-09-20 04:43,"","",812450,"",Git 1.2 (master),createPackage needs to be adapted to interface changes
41092,TYPO3.Flow,Bug,"",Resolved,Should have,PackageManagerTest::deactivatePackageThrowsAnExceptionIfPackageIsProtected fails in composer branch,Christian Jul Jensen,Christian Jul Jensen,2012-09-24 06:35,Package,2.0 beta 1,2012-09-20,"","",100,2012-09-20 04:47,"","",812500,"",Git 1.2 (master),Probably related to the failing CreatePackage tests
41093,TYPO3.Flow,Bug,"",Resolved,Should have,PackageManagerTest::deletePackageThrowsAnExceptionIfPackageIsProtected fails in composer branch,Christian Jul Jensen,Christian Jul Jensen,2012-09-24 06:35,Package,2.0 beta 1,2012-09-20,"","",100,2012-09-20 04:48,"","",812550,"",Git 1.2 (master),Probably related to failing CreatePackage tests
41136,TYPO3.Flow,Feature,"",Resolved,Should have,Convenience function for registering routes in functional tests,Robert Lemke,Robert Lemke,2012-09-21 11:35,- Testing -,2.0 beta 1,2012-09-20,"","",100,2012-09-20 16:19,"","",814400,"","",The functional testcase should provide a registerRoute() method.
41137,TYPO3.Flow,Feature,"",Resolved,Should have,Allow rendering of links without csrf protection token,Christian Müller,Robert Lemke,2012-09-21 11:35,"","",2012-09-20,"","",100,2012-09-20 16:44,"","",814450,"","",Currently there is no way to render a link without a token when authenticated even if the action you link to is available without authentication. This prevents to create useful links for emails or also TYPO3 Phoenix.
41146,TYPO3.Flow,Bug,"",Resolved,Must have,Query with setOffset returns count() = 0,Carsten Bleicker,Bastian Waidelich,2012-12-12 03:24,Persistence,2.0 beta 1,2012-09-21,"","",100,2012-09-21 04:03,"","",814850,"",Git 1.2 (master),"f.e. in the paginateController: Line# 72:

.....

$query = $this->objects->getQuery();
$query->setLimit($itemsPerPage);
if ($this->currentPage > 1) {
	$query->setOffset((integer)($itemsPerPage * ($this->currentPage-1)));
}
		
$modifiedObjects = $query->execute();

......


Result:
$modifiedObjects->count() will return 0 wich sould be the number of records per page f.e.
This 0 makes the iterator.isLast impossible in the child rendering f:for
"
41148,TYPO3.Flow,Bug,"",New,Must have,Converting of ValueObjects,Carsten Bleicker,"",2012-12-13 06:35,"","",2012-09-21,"","",0,2012-09-21 04:10,"","",814950,"",Git master,"having a Model ""Category"" as a valueObject and want to display Articles having this Category assigned the mapping fails with Creation not allowed exception.


Uri looks like this:
listarticlesbycategory?category[__identity]=1ffb48f0cda7a90ace1f460d7bcc387a7274a777

f.e.:
listArticlesByCategory(\Vendor\Package\Domain\Model\Category $category)


think this is a bug in PersistentObjectConverter. This unsets the __identifier so its recognized as a new one.



"
41157,TYPO3.Flow,Bug,"",Resolved,Should have,TYPO3.FLOW3.object.excludeClasses gives fatal error if a configuration exists for a non-installed package,Christian Jul Jensen,Christian Jul Jensen,2012-09-25 05:19,Object,2.0 beta 1,2012-09-21,"","",100,2012-09-21 05:52,"","",815350,"",Git 1.2 (master),""
41169,TYPO3.Flow,Bug,"",Closed,Should have,Routing Cache caches csrf protection tokens,Christian Müller,Bastian Waidelich,2013-05-31 12:47,MVC - Routing,"",2012-09-21,"","",0,2012-09-21 10:11,"","",815900,"",Git master,"If you look at the saved urls in routing cache files you will see that csrf protection tokens are cached in there, which is not very useful."
41180,TYPO3.Kickstart,Bug,"",Resolved,Should have,Kickstart generates classes in wrong path in 1.2 (PSR-0 issue),Christian Jul Jensen,Christian Jul Jensen,2012-09-25 07:35,"",2.0 beta 1,2012-09-21,"","",100,2012-09-21 10:42,"","",816450,"",Git 1.2 (master),FLOW3 1.2 is fully PSR-0 so classes path should be prefixed with namespace-path
41181,TYPO3.Flow,Bug,"",Resolved,Should have,Package->getClassesPath returns path without trailing slash,Christian Jul Jensen,Christian Jul Jensen,2012-09-25 05:19,Package,2.0 beta 1,2012-09-21,"","",100,2012-09-21 10:44,"","",816500,"",Git 1.2 (master),"This behaviour breaks the API. Also question is if it should append namespaced path.

"
41252,TYPO3.Flow,Bug,"",Closed,Should have,Object Route Part to Integer ID generates dash in URL,Mario Rimann,Bastian Waidelich,2013-07-09 03:37,MVC - Routing,"",2012-09-22,"","",0,2012-09-22 07:48,"","",820000,"",FLOW3 1.1.0,"I have a model that has an ID property that is configured like:

<pre>
	/**
	 * The ID of this task
	 *
	 * @var integer
	 * @FLOW3\Identity
	 * @ORM\Column(columnDefinition=""INT(11) NOT NULL AUTO_INCREMENT UNIQUE"")
	 */
	protected $id;
</pre>

And the following route definition:

<pre>
-
  name: 'Task Detail view'
  uriPattern: 'tasks/{task}'
  defaults:
    '@package':    'My.Package'
    '@controller': 'Task'
    '@action':     'show'
  routeParts:
    task:
      objectType: 'My\Package\Domain\Model\Task'
</pre>

Using the following Fluid Snippet, my list view generates URLs that are working properly - but showing a ""-"" in the URL that I don't expect/want to be in the URL:

<pre>
<f:link.action action=""show"" controller=""Task"" arguments=""{task: task}"">
	{task.title}
</f:link.action>
</pre>

Expected URL:
<pre>
http://dev.foo.lo/tasks/15
</pre>

Current URL:
<pre>
http://dev.foo.lo/tasks/-15
</pre>"
41297,TYPO3.Flow,Feature,"",Rejected,Should have,Add a way to extends the Account security model,Dominique Feyer,Bastian Waidelich,2014-03-11 04:48,Security,"",2012-09-23,"","",0,2012-09-23 09:58,"","",822250,"","","Currently it's not possible to extend the \TYPO3\FLOW3\Security\Account. I try to use the same configuration as in the TYPO3.Party package.

1. I create a AbstractAccount abstract
2. I create Account that extension AbstractAccount

The AbstractAccount has the following annotations:

* @FLOW3\Entity
* @ORM\InheritanceType(""JOINED"")

When I start the doctrine:update (or migration), it fail with this message:

<pre>
Uncaught Exception
  There is no column with name 'accountidentifier' on table
  'typo3_flow3_security_account'.

More Information
  Exception code      #30
  File                /Users/dfeyer/Sites/dev/medialib.tv.ttree.dev/Packages/Framework/Doctrine.DBAL/Classes/Schema/SchemaException.php line 60
</pre>

In my project I have a mutli domain application, where I need to apply a security policy, based on the current domain. I need to add a ""owner"" field (and have this field as Identity, to allow the same username in different domain instance). We can sponsor, this feature if needed.

When i check the Party package, I found no other configuration and/or annotation. What's wrong in my proposition ?

Bests,"
41301,TYPO3.Flow,Feature,"",Rejected,Could have,Allow action-method-dependent errorAction,Adrian Föder,"",2013-10-21 10:33,MVC,"",2012-09-24,"","",0,2012-09-24 03:21,"","",822450,"","","currently, there's only one errorAction for all errors, no matter what action actually has been invoked.

This will follow the naming convention, means, if there is a @deleteAction@, for example, there could be a @deleteActionErrorAction@ which will be called rather than the ""fallback"" errorAction; if its present.
"
41310,TYPO3.Flow,Task,Story #41031: Composer support for packaging,Resolved,Must have,Web/index.php is not installed,Karsten Dambekalns,Christian Jul Jensen,2012-09-25 05:19,"",2.0 beta 1,2012-09-24,"","",100,2012-09-24 06:05,"","",822900,"","",With composer the @Web/index.php@ script is not installed.
41334,TYPO3.Flow,Bug,"",Resolved,Must have,Handle missing type in composer manifest gracefully ,Karsten Dambekalns,Karsten Dambekalns,2012-09-25 05:19,Package,2.0 beta 1,2012-09-24,"","",100,2012-09-24 16:58,"","",824000,"",Git 1.2 (master),""
41358,TYPO3.Flow,Feature,"",Resolved,Could have,Allow class/interface constants in configuration directives,Adrian Föder,Adrian Föder,2012-11-08 09:35,Configuration,2.0 beta 1,2012-09-25,"","",100,2012-09-25 09:17,"","",825200,"","","currently, only ""raw"" plain PHP constants can be used in YAML files, like @%FLOW3_PATH_FLOW3%@.
IMHO nothing speaks against allowing class constants to be used here, too."
41369,TYPO3.Flow,Bug,"",Resolved,Must have,Web/.htaccess is not installed,Karsten Dambekalns,Karsten Dambekalns,2012-09-25 17:35,"",2.0 beta 1,2012-09-24,"","",100,2012-09-25 16:35,"","",825750,"",Git 1.2 (master),With composer the @Web/.htaccess@ file is not installed.
41378,TYPO3.Flow,Feature,"",Resolved,Must have,Allow to keep existing files in copyDirectoryRecursively(),Karsten Dambekalns,Karsten Dambekalns,2012-09-26 06:36,Utility,2.0 beta 1,2012-09-26,"","",100,2012-09-26 04:01,"","",826200,"","",This is needed to the Composer post-install script?
41414,TYPO3.Flow,Task,"",Needs Feedback,Should have,Check packageKey naming / file structure below Packages/Vendor,Rens Admiraal,"",2012-11-07 05:39,Package,"",2012-09-27,"","",0,2012-09-27 05:20,"","",828000,"","","It leads to a confusing situation if you install a composer package with dashes in the name. The actual packageKey to use in FLOW3 (for example while configuring excludeClasses) is without dashes, while the folder structure used by composer does contain the dashes. This can be confusing.

This issue is created so this can be discussed.

Example package:
https://github.com/simplethings/EntityAudit/blob/master/composer.json

This leads to the following folder structure below Packages/Vendor:

<pre>
??? composer
??? simplethings
?   ??? entity-audit-bundle
??? symfony
    ??? dom-crawler
    ??? yaml
</pre>

The code from the PackageStates.php:
<pre>
    'simplethings.entityauditbundle' => 
    array (
      'state' => 'active',
      'packagePath' => 'Vendor/simplethings/entity-audit-bundle/',
      'classesPath' => 'src/',
    ),
</pre>"
41418,TYPO3.Flow,Bug,"",Resolved,Must have,"Manifestpath detection broken, exception in production context",Karsten Dambekalns,Karsten Dambekalns,2012-09-28 08:35,Package,2.0 beta 1,2012-09-27,"","",100,2012-09-27 07:37,"","",828200,"",Git 1.2 (master),In production context class loading fails because the classloader has a wrong map for namespaces. This is caused by getNamespace() doing the wrong thing - because it finds no composer manifest. See screenshot for why.
41420,TYPO3.Flow,Feature,"",New,Should have,Support entity versioning,Rens Admiraal,Rens Admiraal,2012-09-27 08:11,Persistence,"",2012-09-27,"","",0,2012-09-27 08:11,"","",828300,"","",Support versioning of entities with for example https://github.com/simplethings/EntityAudit
41421,TYPO3.Flow,Feature,"",Resolved,Must have,copyDirectoryRecursively() needs to copy dotfiles,Karsten Dambekalns,Karsten Dambekalns,2012-09-28 05:35,Utility,2.0 beta 1,2012-09-27,"","",100,2012-09-27 08:31,"","",828350,"","",""
41439,TYPO3.Fluid,Feature,"",Rejected,Should have,"Argument to add an active-state class to ""f:link.action""",Michael Gerdemann,Bastian Waidelich,2012-12-12 08:36,ViewHelpers,"",2012-09-28,"","",0,2012-09-28 03:21,"","",829250,"","","If the rendered template exactly matches the action, it would be great if you would have the ability to automatically add a ""active"" class."
41444,TYPO3.Flow,Bug,"",Closed,Must have,Resource->getUri does not return the same as getResourcePointer->getHash,Adrian Föder,Adrian Föder,2012-09-28 06:51,Resource,2.0 beta 1,2012-09-28,"","",0,2012-09-28 06:31,"","",829500,"",(any),so far just as a note to myself; will proof this with a Test.
41449,TYPO3.Flow,Bug,"",Resolved,Could have,Generated composer manifest should have 'Description' field,Christian Jul Jensen,Christian Jul Jensen,2012-11-12 03:46,Package,2.0 beta 1,2012-09-28,"","",100,2012-09-28 07:56,"","",829750,"",Git 1.2 (master),PackageManager::writeComposerManifest generates no Description field if no Metadata is passed. This results in an invalid composer-manifest. It doesn't seem to actually yield any problems or errors with composer per se though.
41451,TYPO3.Flow,Bug,"",Resolved,Must have,Part II: Getting started: Validation lacks NotEmptyValidator mentioning,Adrian Föder,Adrian Föder,2012-12-10 07:07,- Documentation -,2.0 beta 1,2012-09-28,"","",100,2012-09-28 08:07,"","",829850,"",(any),""
41459,TYPO3.Flow,Bug,"",Resolved,Should have,Version information missing,Pankaj Lele,Bastian Waidelich,2013-12-17 03:04,Command,"",2012-09-28,"","",100,2012-09-28 14:52,"","",830250,"",Git master,"FLOW3 version information is missing when running ./flow3 help command

<pre>
./flow3 help
FLOW3  (""Development"" context)
usage: ./flow3 <command identifier>
</pre>"
41466,TYPO3 Flow Base Distribution,Story,"",Resolved,Should have,Rename things,Karsten Dambekalns,Karsten Dambekalns,2012-12-10 07:26,"",2.0 beta 1,2012-09-29,"","",100,2012-09-29 15:09,"","",2953950,"","",""
41496,TYPO3.Flow,Bug,"",New,Must have,"Upload identical Resources, deleting fails",Martin Ebeling,"",2012-10-01 11:57,Resource,"",2012-10-01,"","",0,2012-10-01 11:57,"","",832000,"",FLOW3 1.1.0,"If you have models where you can attach/upload Resources the deletion will fail.
Due to a Foreign key constraint in typo3_flow3_resource_resource the resourcepointer is inserted multiple times.

When you try to delete the model the resourcepointer can not be deletet because its still available in the resource table due to the connection of the same hash to the typo3_flow3_resource_resource.

My Idea for fixing it adding the system time to the hash."
41497,TYPO3.Flow,Bug,"",Resolved,Must have,PackageStates are written on each request,Christopher Hlubek,Christopher Hlubek,2012-10-03 18:35,Package,"",2012-10-01,"","",100,2012-10-01 12:36,"","",832050,"",Git 1.2 (master),With the introduction of Composer in the PackageManager a bug was introduced that saves package states on each call to @loadPackageStates@ which triggers re-compilation of all proxy classes.
41499,TYPO3.Flow,Bug,"",Resolved,Must have,Class cache is not flushed from class changes,Christopher Hlubek,Christopher Hlubek,2012-10-03 18:35,"","",2012-10-01,"","",100,2012-10-01 13:25,"","",832150,"",Git 1.2 (master),"An updated class file is picked up correctly from the file monitoring but the according cache entries are not flushed, since the file name doesn't have the supposed layout after the PSR-0 refactoring."
41508,TYPO3 Flow Base Distribution,Task,"",Under Review,Should have,Replace Jasmine by Buster.js,Rens Admiraal,Rens Admiraal,2012-10-01 14:58,"","",2012-10-01,"","",0,2012-10-01 14:57,"","",832600,"","","Before the interface switch to Emberjs we used Jasmine testrunner for running tests. This runner needed generated HTML files before running tests, and did not have support for attaching multiple browsers. Buster.js does have this support and allows running tests using phantomjs which has full webkit javascript support."
41524,TYPO3.Flow,Bug,"",Closed,Should have,csrfToken not added to action links having action method name with more than 1 word,Pankaj Lele,Bastian Waidelich,2012-10-18 04:21,Security,"",2012-10-02,"","",0,2012-10-02 06:39,"","",833400,"",Git 1.2 (master),"In short: csrfToken is not added to links who's target action is ""someOtherAction"" but only works for action names like ""someAction""

After digging a little bit in code I found that UriBuilder->uriFor() makes the @action argument forcefully lowercase and hence $this->reflectionService->hasMethod($className, $actionName) in the CsrfProtectionAspect returns false."
41525,TYPO3 Flow Base Distribution,Bug,"",Closed,Should have,"Fields Validated in Controller not highlightet, just Error shown",Martin Ebeling,Christian Müller,2012-12-17 07:26,"","",2012-10-02,"","",100,2012-10-02 06:41,"","",833450,"",FLOW3 1.1.0,"Fields are not highlighted if Validation is at ControllerAction like

        /**
	 * @param string $name
	 * @FLOW3\Validate(argumentName=""name"", type=""NotEmpty"")
	 * 
	 * @param string $email
	 * @FLOW3\Validate(argumentName=""email"", type=""NotEmpty"")
	 * @FLOW3\Validate(argumentName=""email"", type=""EmailAddress"")
	 * @return void
	 */
	public function createAction($name, $email) {

Just these errors are shown

[ERROR]
name: 1221560718 : This property is required.
email: 1221560718 : This property is required.
Errors occurred

Please check the highlighted fields below!
[END]

For getting these errors shown in View, I mainly copied the partials from the ConferencePackage

Mainly I tried to have a form where I create an Person, extended to a student class. 
The Errors validated in the StudentModel are shown in the form.

Additional to that I need to have PersonName also Validatet, without putting all these fields in the extended personClass.


"
41533,TYPO3.Flow,Bug,"",Needs Feedback,Should have,Ignored object-validation in editAction when redirecting back from updateAction,Simon Schick,"",2012-10-10 03:27,"","",2012-10-02,"","",0,2012-10-02 11:40,"","",833850,"",FLOW3 1.1.0,"I tried to create a blog following The Definitive Guide.

I ran into the ""problem"" that I did not got the exception described on http://flow3.typo3.org/documentation/guide/partii/validation.html#validating-updated-arguments.

As I Tried updating a post with an empty title and submitting the form I got back to the editAction, seeing the form having an empty title-field.
In addition I saw the error-info ""title: This property is required."".
So I did not have to add the annotation ""@FLOW3\IgnoreValidation(""$post"")"".

Before I added the annotations ""@FLOW3\Validate(type=""NotEmpty"")"" to the model, I saved a post having an empty title and I was not able to open this post in the edit-view.

Here's the source of the controller and the model: https://gist.github.com/3819948"
41571,TYPO3.Flow,Bug,"",Closed,Must have,UriBuilder doesn't properly handle arguments of SubRequests,Marc Neuhaus,Marc Neuhaus,2012-11-25 17:15,"",2.0 beta 1,2012-10-03,"","",0,2012-10-03 12:35,"","",834800,"",Git 1.2 (master),"If you're creating a link inside a SubRequest that link currently doesn't add/remember the Arguments, Controller, etc from the parentRequest if it's nested more than one level.

For example: I'm creating a kind of Application Frame/Scaffold to integrate other Packages/Controller, for that i've created an ScaffRuntime to encapsulate the other controllers inside a SubRequest and add that generated content to my layout. Now, if i use a controller which uses the ExposeRuntime to expose some Models the links generated inside that SubRequest don't carry on the arguments set in the ScaffRuntime, which results in completly useless links and redirects.

Links in SubRequest should carry all arguments of parentRequests with it, because normally a link inside a SubRequest doesn't change anything about there parents, because they probably don't even know about them."
