#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Affected Flow version,Description
6606,TYPO3.Flow,Task,"",Closed,Must have,RequestHash should be implemented by a firewall filter,Andreas Förthner,Andreas Förthner,2011-02-25 03:45,Security,1.0 beta 1,2010-02-25,"","",0,2010-02-25 12:39,"","",29300,"","",The currently disabled feature of a request hash checking the correctness of a submitted form has to be reimplemented as a firewall filter. It would be nice to extract the feature completely from the form view helper and put it in an advice of the security framework.
6607,TYPO3.Flow,Feature,"",Closed,Must have,Enable security for REST services,Andreas Förthner,Andreas Förthner,2011-09-30 06:24,Security,"",2010-02-25,"","",0,2010-02-25 12:41,"","",1810850,"","","We'll have to check what we need to do for that in regards of authentication, authorization and ""session"" management"
6609,TYPO3.Flow,Feature,"",Closed,Should have,Implement joins for queries,Andreas Förthner,Karsten Dambekalns,2012-03-12 12:48,Persistence,"","","","",0,2010-02-25 13:09,"","",1780350,"","","One possibility for a join implementation could work as follows: 

First a precondition has to be considered: You are only allowed to join objects that have a relation to each other. 

I.e. a person may have several e-mail-adresses. A possible join could now be, to load a person from the repository and directly load (join) all e-mail-adresses with the tld "".de"" this person has onto the person object. The technical effect would be that the person is not loaded with all her e-mail-adresses but only with the joined ones.

Of course this is conceptually not correct, because the person in fact might have other addresses that would not be there by executing this join query. There are two solutions for this:

1. If you write a join query, you have to be aware that the result is only a part of the truth, meaning there could be more objects in the aggregate you didn't get by your query.
2. All objects you didn't get directly (didn't match the join condition) are lazy loaded if you want to access them at a later point. This would need a lazy loading mechanism that can lazy load collections (array, SplObjectStorage) on a per element basis.

To conclude the whole story. Joins in the object world can be used to reduce the objects that have to be loaded at a time. Meaning they are more like a optimization than a conceptual query construct."
6620,TYPO3.Flow,Bug,"",Resolved,Should have,"./flow3 cache flush throws Exception in ""..../Cache/Backend/FileBackend.php line 197""",Thomas Fritz,Karsten Dambekalns,2010-10-20 05:40,Cache,1.0 alpha 8,2010-02-26,"","",100,2010-02-26 10:13,"","",1801850,"","","developer@wda ~ $ ./flow3 cache flush

Uncaught Exception in FLOW3 #1: Warning: Invalid argument supplied for foreach() in /home/developer/vhosts/flow3/www/Packages/Framework/FLOW3/Classes/Cache/Backend/FileBackend.php line 197
thrown in file Packages/Framework/FLOW3/Classes/Error/ErrorHandler.php
in line 82"
6628,TYPO3.Flow,Bug,"",Resolved,Should have,Default values in F3\FLOW3\Locale\Locale,Arno Dudek,Karol Gusak,2010-10-20 05:39,I18n,"","","","",100,2010-02-27 09:59,"","",1780300,"","","Hi!

If you create an locale object (\F3\FLOW3\Locale\Locale) with only the language, the default values interferes.

For example: If you create locale objects out of the browser env. 'accept-language', the locale settings are like this: de,de-DE;q=0.8,en-EN;q=0.5,en-US; ...

You'll see the first item is only ""de"". After create a locale you get:
->getLanguage() = 'de'
->getRegion() = 'EN'

Perhaps needed here an locale mapping with defaults to avoid this. I've done this once but i'm not shure if the list is completed. The proprty ""script"" is missing. I think it good enough for this time ;)

<pre>
		$this->locale = array(
			'af' => array('encode' => 'UTF-8', 'af_ZA'),
			'am' => array('encode' => 'UTF-8', 'am_ET'),
			'be' => array('encode' => 'UTF-8', 'be_BY'),
			'bg' => array('encode' => 'UTF-8', 'bg_BG'),
			'ca' => array('encode' => 'UTF-8', 'ca_ES'),
			'cz' => array('encode' => 'UTF-8', 'cs_CZ'),
			'da' => array('encode' => 'UTF-8', 'da_DK'),
			'de' => array('encode' => 'UTF-8', 'de_DE', 'de_AT', 'de_CH', 'de_LU'),
			'el' => array('encode' => 'UTF-8', 'el_GR'),
			'en' => array('encode' => 'UTF-8', 'en_GB', 'en_US', 'en_AU', 'en_CA', 'en_IE', 'en_NZ'),
			'es' => array('encode' => 'UTF-8', 'es_ES'),
			'et' => array('encode' => 'UTF-8', 'et_EE'),
			'eu' => array('encode' => 'UTF-8', 'eu_ES'),
			'fi' => array('encode' => 'UTF-8', 'fi_FI'),
			'fr' => array('encode' => 'UTF-8', 'fr_FR', 'fr_CH', 'fr_CA', 'fr_BE'),
			'he' => array('encode' => 'UTF-8', 'he_IL'),
			'hi' => array('encode' => 'UTF-8', 'hi_IN'),
			'hr' => array('encode' => 'UTF-8', 'hr_HR'),
			'hu' => array('encode' => 'UTF-8', 'hu_HU'),
			'hy' => array('encode' => 'UTF-8', 'hy_AM'),
			'is' => array('encode' => 'UTF-8', 'is_IS'),
			'it' => array('encode' => 'UTF-8', 'it_IT', 'it_CH'),
			'ja' => array('encode' => 'UTF-8', 'ja_JP'),
			'kk' => array('encode' => 'UTF-8', 'kk_KZ'),
			'ko' => array('encode' => 'UTF-8', 'ko_KR'),
			'lt' => array('encode' => 'UTF-8', 'lt_LT'),
			'nl' => array('encode' => 'UTF-8', 'nl_NL', 'nl_BE'),
			'no' => array('encode' => 'UTF-8', 'no_NO'),
			'pl' => array('encode' => 'UTF-8', 'pl_PL'),
			'pt' => array('encode' => 'UTF-8', 'pt_PT', 'pt_BR'),
			'ro' => array('encode' => 'UTF-8', 'ro_RO'),
			'ru' => array('encode' => 'UTF-8', 'ru_RU'),
			'sk' => array('encode' => 'UTF-8', 'sk_SK'),
			'sl' => array('encode' => 'UTF-8', 'sl_SI'),
			'sr' => array('encode' => 'UTF-8', 'sr_YU'),
			'sv' => array('encode' => 'UTF-8', 'sv_SE'),
			'tr' => array('encode' => 'UTF-8', 'tr_TR'),
			'uk' => array('encode' => 'UTF-8', 'uk_UA'),
			'zh' => array('encode' => 'UTF-8', 'zh_CN', 'zh_HK', 'zh_TW'),
		);

</pre>"
6640,TYPO3.Flow,Feature,"",Rejected,-- undefined --,NoSQL Persistence Backend,Alexandre Martinez,Karsten Dambekalns,2010-10-20 05:39,Persistence,"",2010-02-28,"","",0,2010-02-28 15:52,"","",1780250,"","","It would be interesting to have an implementation of a NoSQL (CouchDb, MongoDb or the like) storage engine backend for persistence layer. "
6646,TYPO3.Flow,Feature,"",Resolved,Should have,Response should send correct content type header if format is rss / atom,Robert Lemke,Robert Lemke,2010-10-20 05:40,MVC,1.0 alpha 8,2010-03-01,"","",100,2010-03-01 06:22,"","",1801800,"","","The Web Request Handler could add a Content-Type header to the response which states the correct mime type according to the request's format:

rss.xml => application/rss+xml
rss =>application/rss+xml
atom.xml => application/atom+xml
atom => application/atom+xml

"
6647,TYPO3.Flow,Bug,"",Resolved,Should have,ObjectAccess doesn't know that is*() is also a possible getter method name,Robert Lemke,Robert Lemke,2010-10-20 05:40,Reflection,1.0 alpha 8,2010-03-01,"","",100,2010-03-01 06:56,"","",1801750,"","","ObjectAccess::getProperty() tries to call a method getFoo() in order to retrieve property ""foo"". However, it doesn't know that isFoo() is also a valid getter name for boolean properties."
6660,TYPO3.Flow,Task,"",Resolved,Must have,Write documentation for the new security features in alpha8,Andreas Förthner,Andreas Förthner,2010-10-20 05:40,Security,1.0 alpha 8,2010-03-02,"","",100,2010-03-02 11:07,"","",29500,"","","- New policy syntax
- New security context handling
- Runtime constraints
"
6661,TYPO3.Flow,Task,"",Resolved,Must have,Write documentation for the new dynamic AOP features,Andreas Förthner,Andreas Förthner,2010-10-20 05:40,AOP,1.0 alpha 8,2010-03-02,"","",100,2010-03-02 11:08,"","",29550,"","",.
6680,TYPO3.Flow,Bug,"",Closed,Must have,Make FLOW3 open_basedir aware,Thomas Fritz,Karsten Dambekalns,2010-10-20 05:40,Environment,1.0 alpha 8,2010-03-03,"","",0,2010-03-03 12:20,"","",1801700,"","","FLOW3 uses the Default Temporary Path for the Operating Systems. In Linux '/tmp' is used for different operations. This behaviour triggers an error on environments where a open_basedir ini setting was set. 
Perhaps it is better to use a Path within the FLOW3 Root Path in 'Data/Temporary' or determine the temporary path out of upload_tmp_dir or session_save_path ini setting."
6681,TYPO3.Flow,Feature,"",Resolved,Should have,Make the php cli executable configurable for the flow3 command,Thomas Fritz,Karsten Dambekalns,2010-10-20 05:40,Core,1.0 alpha 8,2010-03-03,"","",100,2010-03-03 12:25,"","",1801650,"","","The Path to the php binary should be configurable outside of the flow3 command line tool to allow an easy update of the flow3 cli tool.
It should also be possible to configure some extra parameters for the cli. For example a path to the configuration file (php.ini)"
6685,TYPO3.Flow,Feature,"",Resolved,Must have,Implement countAll() and countByFoo('bar') in the Persistence Repository,Jochen Rau,Karsten Dambekalns,2010-10-20 05:40,Persistence,1.0 alpha 8,2010-03-03,"","",100,2010-03-03 15:14,"","",1801600,"","",I have implemented this handy methods in Extbase to invoke $query->matching()->count().
6691,TYPO3.Fluid,Bug,"",Resolved,Could have,Backslash in Textfield ViewHelper,Michael Sauter,"",2010-10-20 05:44,"","",2010-03-04,"","",0,2010-03-04 04:33,"","",2597300,"","","This:
@<f:form.textfield name=""somename"" value=""F3\"" size=""60"" />@

results in the following HTML code:

@<input type=""text"" name=""somename"" value=""F3&quot; size="" />@

I would expect the following (as is the case if you write plain HTML):

@<input type=""text"" name=""somename"" value=""F3\"" size=""60"" />@"
6693,TYPO3.Flow,Bug,"",Resolved,Should have,Request Bash if you use bash in the flow3 shell script,Thomas Fritz,Karsten Dambekalns,2010-10-20 05:40,Core,1.0 alpha 8,2010-03-04,"","",100,2010-03-04 09:05,"","",1801550,"","","The first line of flow3 should read as @#!/bin/bash@ instead of@#!/bin/sh@.
There is no symlink on every environment from /bin/sh to /bin/bash and the flow3 script uses bash features. 
At least for all common Linux environments and Mac Environments there is bash available, so we should request it."
6694,TYPO3.Flow,Bug,"",Resolved,Could have,flow3 shell script uses non POSIX commands,Thomas Fritz,Karsten Dambekalns,2010-10-20 05:40,Core,1.0 alpha 8,2010-03-04,"","",100,2010-03-04 09:25,"","",1801500,"","","On line 36 (rev3903):
<pre>
FLOW3ROOTPATH=""$(dirname ""$(test -L ""$0"" && readlink ""$0"" || echo ""$0"")"")""
</pre>

@readlink@ is not POSIX compliant. So there is no guarantee that the shell script works on every Unixoid OS - for instance MAC, there is no readlink.

A working solution for the above problem would be:

<pre>
#!/bin/bash
# Path the script is called from.
FLOW3_ORIGINALPATH=""$(pwd)""
cd ""$(dirname $0)""
FLOW3_ROOTPATH=""$(pwd)""
cd ""${FLOW3_ORIGINALPATH}""
</pre>
"
6712,TYPO3.Flow,Feature,"",Accepted,Should have,Implement mixin support,Robert Lemke,Robert Lemke,2011-11-07 18:18,AOP,"","","",18.00,0,2010-03-05 12:46,"","",1780200,"","","With the current implementation of introductions / intertype declarations it is -like in most other AOP frameworks - only possible to introduce interfaces. However, it would be very handy being able to introduce properties along with some methods.

A very common use case would be introducing a new property along with a getter and a setter method:

<pre>
/**
 * @entity
 * @scope prototype
 */
class BonusCustomerDetails {

  /**
    * @var string
    */
   protected $bonusCode;

   public function getBonusCode() {
       return $this->bonusCode;
   }

   public function setBonusCode($bonusCode) {
      $this->bonusCode = $bonuscode;
   }
}
</pre>

This property + methods could be introduced into the Customer class by using a new annotation:

<pre>
/**
 * @mixin F3\Bar\Domain\Model\Customer
 * @entity
 * @scope prototype
 */
class BonusCustomerDetails {

  /**
    * @var string
    */
   protected $bonusCode;

   public function getBonusCode() {
       return $this->bonusCode;
   }

   public function setBonusCode($bonusCode) {
      $this->bonusCode = $bonuscode;
   }
}
</pre>

The @mixin annotation would implicitly generate a new aspect which implements around advices for the getter and setter method. Additionally a new property will be introduced into the Customer class which refers to the BonusCustomerDetails. The implementation of the around advice now simply refers to the original methods within the BonusCustomerDetails."
6718,TYPO3.Flow,Bug,"",Resolved,-- undefined --,UnexpectedValueException thrown in file Session.php,Georg Ortner,Karsten Dambekalns,2010-10-20 05:40,Persistence,1.0 alpha 8,2010-03-06,"","",100,2010-03-06 04:53,"","",1801450,"","","Object not found
6 SplObjectStorage::offsetGet(F3\Test\Domain\Model\Category_AOPProxy_Development)
5 F3\FLOW3\Persistence\Session::getIdentifierByObject(F3\Test\Domain\Model\Category_AOPProxy_Development)
4 F3\FLOW3\Persistence\Session::unregisterReconstitutedEntity(F3\Test\Domain\Model\Category_AOPProxy_Development)
3 F3\FLOW3\Persistence\PersistenceManager::persistAll()
2 F3\FLOW3\Core\Bootstrap::run()
1 require(""/var/www/mydomain.dev/Packages/Framework/FLOW3/Scripts/FLOW3.php"")

This happens when the remove() Method of a repository is called. But still the Object is removed afterward.  
 
public function createAction() {
    $object = $this->objectManager->create(""F3\Test\Domain\Model\Category"");
    $this->categoryRepository->add($object);
}

public function removeAction( \F3\Test\Domain\Model\Category $category ) {
    $this->categoryRepository->remove($category);
}

I'm using latest revision at this time and mysql as persistance backend.
"
6724,TYPO3.Flow,Feature,"",Resolved,Should have,"Internationalization, locale, multi-language ect.",Arno Dudek,Karol Gusak,2010-10-20 05:39,I18n,"","","","",100,2010-03-06 12:22,"","",1780150,"","","Hi!

(first: sorry for my bad english ;)

I'm testing FLOW3 for my project with multi-language support. For that I needed a view helper which do that like the f:translate. In the attachment is my work now. It's an extended internationalization concept. I thought it's an good idea to put them all into a subpackage called ""Internationalization"". I could imagine to replace this with the current subpackage locale of FLOW3 (FLOW3/Locale/).

I hope you'll find it usefull or even inspired.

For now the package is just an application package. If you think its usefull and shoul be integrated, I will try to write a patch for the FLOW3/Locale/.

The package handles the current used locale and provide many cool features:
- extended locale class with seperatly validation by using the CLDR
- CLDR reader
- language fallback by configuration and/or by getting the accept language of the browser.
- loading of language files
- supported language files are XML (also TYPO3 files) and YAML (better for editing)
- and view helper for translated strings with more cool options

The language file handling is a little bit different to TYPO3. Every language get an own directory:
Resources/Privat/Languages/Standard/en_US or Resources/Privat/Languages/Standard/de_DE
I thought this would be better, if there are also images with text.

The view helper ""localized.string"" comes with new options ""pluralValue"" and ""splitKey"". More view helper, like localized.resource, can come.

= Examples =

Localized strings (e.g. in the YAML-file Standard/en_US/LocalizedStrings.yaml)
<pre>
exampleString1: 'Firstname:'
exampleString2:
  1: 'My %sst %s String for {split: Me, You}'
  2: 'My %snd %s String for {split: Me, You}'
  4: 'My %sth %s String for {split: Me, You}'
</pre>
Example 1
<pre>
<lang:localized.string key=""exampleString1""/> A name
</pre>
Output:
<pre>
Firstname: A name
</pre>
Example 2: Replace strings, Plurals and split options
<pre>
1: <lang:localized.string key=""exampleString2"" packageName=""AnotherPackage"" controllerName=""AnotherController"" replaceStrings=""{0: 1, 1: 'replaced'}"" pluralValue=""1"" splitKey=""0""/>
2: <lang:localized.string key=""exampleString2"" packageName=""AnotherPackage"" controllerName=""AnotherController"" replaceStrings=""{0: 2, 1: 'replaced'}"" pluralValue=""2"" splitKey=""1""/>
3: <lang:localized.string key=""exampleString2"" packageName=""AnotherPackage"" controllerName=""AnotherController"" replaceStrings=""{0: 3, 1: 'replaced'}"" pluralValue=""3"" splitKey=""0""/>
4: <lang:localized.string key=""exampleString2"" packageName=""AnotherPackage"" controllerName=""AnotherController"" replaceStrings=""{0: 4, 1: 'replaced'}"" pluralValue=""4"" splitKey=""1""/>
5: <lang:localized.string key=""exampleString2"" packageName=""AnotherPackage"" controllerName=""AnotherController"" replaceStrings=""{0: 5, 1: 'replaced'}"" pluralValue=""5"" splitKey=""0""/>
</pre>
Output:
<pre>
1: My 1st replaced String for Me
2: My 2nd replaced String for You
3: My 3nd replaced String for Me  // Here you can see ""3nd"" cause this is missing in the language file.
4: My 4th replaced String for You
5: My 5th replaced String for Me  // Plural values greater than or equal to the current value takes the last matching.
</pre>

*Nevermore ""1 Records found"" !!!* :D

lg ad"
6727,TYPO3.Flow,Task,"",Resolved,Should have,Refactor the ConjunctionValidator and DisjunctionValidator,Lukas Lentner,Karsten Dambekalns,2010-10-20 05:40,Validation,1.0 alpha 8,2010-03-15,"",1.00,100,2010-03-07 11:23,"","",29600,"","","Hi,

I changed some comments in the DisjunctionValidator which where copied from the ConjunctionValidator without adapting. I also simplified both validators not needing anymore a variable $result.

Lukas"
6736,TYPO3.Flow,Feature,"",Resolved,Should have,"Allow comfortable chaining of constraints with Query::logicalAnd() and logicalOr(), or not? ;-)",Jochen Rau,Karsten Dambekalns,2010-10-20 05:40,Persistence,1.0 alpha 10,2010-06-10,"",1.00,100,2010-03-08 10:48,"","",1804900,"","","Currently it is very unhandy to chain multiple constraints via logicalAnd() or logicalOr().

I am going to implement two independent approaches in Extbase (marked a non-conform to the api as long as they are not synced with FLOW3).

This issue is related to #6735 of Extbase."
6742,TYPO3.Fluid,Bug,"",Closed,Should have,If / For ViewHelper nesting issue,Frank Mey,"",2010-10-20 05:44,ViewHelpers,"",2010-03-09,"","",100,2010-03-09 06:03,"","",2597250,"","","Hi,

I tried to implement this control structure in a Fluid section:

<pre>
...

<f:if condition=""{datasheet.strUserLang} == ESPE"">
	 
	  <p>Overall Project Data:</p>
	  <a href=""{datasheet.dateipfad}.xlsx"">Excel 2007</a><br />
	  <a href=""{datasheet.dateipfad}_2003.xlsx"">Excel 2003</a><br /><br />
	  <p>country-specific project data:</p>
	  
	  <f:for each""{datasheet.arrProjLang}"" as=""foo""><p>Download your Excelsheets (2007/2003) for country {foo}:</p><a href=""{datasheet.dateipfad}_{foo}.xlsx"">Excel 2007</a><br /><a href=""{datasheet.dateipfad}_{foo}_2003.xlsx"">Excel 2003</a><br />
	  </f:for>
	
 </f:if> 

...
</pre>

Fluid throws an error : 
<pre>
Tx_Fluid_Core_Parser_Exception

Templating tags not properly nested. Expected: Tx_Fluid_ViewHelpers_IfViewHelper; Actual: Tx_Fluid_ViewHelpers_ForViewHelper
</pre>

Isn't it possible to nest if-constructs with for each - loops by now ?
"
6757,TYPO3.Fluid,Task,Feature #26665: Fluid: Implement String comparison,Resolved,Should have,support literal strings in boolean arguments,Peter Niederlag,"",2012-08-11 11:35,Core,"",2010-03-10,"","",100,2010-03-10 04:31,"","",29850,"","","the 'if' viewhelper should support comparison on strings.

This can easily be fixed by adding [a-zA-Z] on $booleanExpressionTextNodeCheckerRegularExpression in Core/Parser/SyntaxTree/ViewHelperNode.php, see attached patch. if works like a charm with this patch.

However I fear, something else probably breaks badly?

"
6761,TYPO3.Flow,Bug,"",Resolved,Must have,Security context in session grows with each load,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Security,"",2010-03-11,"",4.00,100,2010-03-10 07:33,"","",1780100,"","","Since the latest changes to security it seems something goes wrong with object serialization to the session. It grows exponentially with each page load until the memory limit is hit.

Reproducible by logging in and calling the same page again and again... Even failing login tries have that effect."
6773,TYPO3.Flow,Bug,"",Resolved,Should have,Debug Exception Handler does not escape characters in exception message,Robert Lemke,Robert Lemke,2010-10-20 05:40,Error,1.0 alpha 8,2010-03-10,"",0.10,100,2010-03-10 11:55,"","",1801400,"","","The debug exception Handler does not escape characters in exception message, so that strings like ""<type>"" are unnoticed because they are interpreted as tags."
6774,TYPO3.Flow,Feature,"",Resolved,Should have,Improve error message in Property Mapper if type hint of method parameter is invalid,Robert Lemke,Robert Lemke,2010-10-20 05:40,Property,1.0 alpha 8,2010-03-10,"",1.00,100,2010-03-10 12:00,"","",1801350,"","","If the type hint or doc comment of a parameter / property of the target object is invalid, the property mapper doesn't notice but just passes it to Utility\TypeHandling which in turn throws an InvalidArgumentException.

This exception could be caught and a more meaningful mapping error issued by the property mapper."
6778,TYPO3.Kickstart,Bug,"",Resolved,Should have,Model Doc Comment incorrect,Michael Sauter,Christopher Hlubek,2010-10-20 05:48,"",1.0 alpha 13,2010-03-13,"","",0,2010-03-10 16:57,"","",2740550,"","","When creating models, the doc comment of the attribute accessors looks like this:
@* Get/Set the ModelName propertyName>@

Attached patch removes the erroneous &gt; sign in the template."
6779,TYPO3.Fluid,Bug,"",Closed,Could have,{} parsed inconsistently?,Michael Sauter,"",2011-05-06 04:25,"","",2010-03-10,"","",0,2010-03-10 17:17,"","",2597200,"","","If the variable inside {} in Fluid is not found, Fluid displays nothing, so e.g.
@{foo}@
outputs nothing if foo does not exist.
If you have the following in your template (space inbetween brackets):
@{ }@
the output is nothing as well, but
@{}@
results in two brackets.
And this:
@{ foo }@
will output:
@{ foo }@

For example, this causes a problem in the kickstarter package: The syntax of the generated repository file is invalid, because the repository class does not contain anything between the opening and closing brackets ... which means these are not written at all."
6780,TYPO3.Flow,Bug,"",Resolved,Must have,ResourceViewHelper wrong path to persisted resources  ,Georg Ortner,Karsten Dambekalns,2010-10-20 05:40,Resource,1.0 alpha 8,2010-03-11,"",1.00,100,2010-03-11 04:36,"","",1801300,"","","Template code:
<img src=""{f:uri.resource(resource: article.image.originalResource, title: article.image.title)}"" style=""max-width: 100%"" alt=""{article.image.title}"" />

Result:
<img src=""http://mydomain.dev/_Resources/Persistent/78f83c09f79a0951591566bd464c590deb5f9218/.jpg"" style=""max-width: 100%"" alt="""" />

There is one slash too much before the extension:
78f83c09f79a0951591566bd464c590deb5f9218/.jpg



"
6781,TYPO3.Flow,Feature,"",Resolved,Should have,Implement Swift Mailer integration,Robert Lemke,Karsten Dambekalns,2010-10-20 05:40,"",1.0 alpha 8,2010-03-18,"",24.00,100,2010-03-11 05:01,"","",1801250,"","",For the App we need a mailer and Swift Mailer seems to be the right choice. We need some integration in form of a separate package.
6786,TYPO3.Flow,Bug,"",Resolved,Must have,Persistence Query Orderings integers ordered like strings,Georg Ortner,Karsten Dambekalns,2010-10-20 05:40,Persistence,1.0 alpha 8,2010-03-16,"",2.00,100,2010-03-11 08:59,"","",1801200,"","","Code (property order is declared as INT):
<pre>
$query->matching( $query->equals('parentUUID', ''))
    ->setOrderings(array('order' => \F3\FLOW3\Persistence\QueryInterface::ORDER_ASCENDING))
</pre>

The result is:

1
10
12
17
2
29
3

If order was a string this would be fine but for an integer everyone would expect:

1
2
3
10
12
17
29"
6787,TYPO3.Flow,Bug,"",Resolved,Must have,New accounts cannot be persisted and existing accounts cannot be found,Robert Lemke,Robert Lemke,2010-10-20 05:40,Security,1.0 alpha 8,2010-03-11,"",1.00,100,2010-03-11 10:31,"","",1801150,"","",Since the last commit new accounts cannot be persisted and existing accounts cannot be found
6806,TYPO3.Flow,Bug,"",Resolved,Should have,EmailAddressValidator missing IP addresses,Falk Kühnel,Karsten Dambekalns,2010-10-20 05:40,Validation,1.0 alpha 8,2010-03-15,"",1.00,100,2010-03-12 05:13,"","",1801100,"","","The EmailAddressValidator misses email addresses with ip parts like 249 in them.

I do not know, if this is on purpose (i cant think of a reason why) so i attached a patch."
6807,TYPO3.Flow,Bug,"",Resolved,Must have,"Uncaught Exception in FLOW3 #1264589155: Object ""F3\FLOW3\Object\SessionRegistry"" is not registered",Thomas Fritz,Karsten Dambekalns,2010-10-20 05:40,Core,1.0 alpha 8,2010-03-15,"",1.00,100,2010-03-12 05:20,"","",1801050,"","","<pre>
developer@wda ~ $ vhosts/flow3/www/flow3 cache flush
Flushed all caches.

Uncaught Exception in FLOW3 #1264589155: Object ""F3\FLOW3\Object\SessionRegistry"" is not registered.
thrown in file Packages/Framework/FLOW3/Classes/Object/Container/AbstractObjectContainer.php
in line 118
</pre>

This also happens when opening the welcome page.

Revision 3933. Everything deleted in Data/Temporary not Modifications."
6808,TYPO3.Fluid,Bug,"",Resolved,Should have,using f:link.action inside f:form breaks hmac verification,Peter Niederlag,"",2010-10-20 05:44,"","",2010-03-12,"","",100,2010-03-12 06:58,"","",2597150,"","","It seems impossible to link to another Page/Controller/Action/Plugin with f:link.action inside a f:form.

Test-Template:

<pre>
<f:form controller=""Mycontroller"" action=""myaction"" name=""newObject"" object=""{newObject}"">
    <!-- if we don't use a property of newObject the error is not triggered -->
    <f:form.textbox property=""foo"" />

    <f:form.submit name=""mySubmit"" value=""Submit"" />

    <!-- adding a link.action inside form with an Object triggers an ""hmac could not be verified"" error -->
    <!-- for some reason 'action' is dropped in RequestHashService->generateRequestHash() -->
    <!-- this happens only when we use a property of newObject -->
    <f:if condition=""true"">
            <f:link.action action=""baz"" pluginName=""pi3"" controller=""foobar"" pageUid=""14"">Jetzt anschliessen</f:link.action>
    </f:if>
</f:form>
</pre>

Probably that's due to the fact that the Plugin (pix) seems not to be taken into account, when generating the hmac/Requesthash?"
6809,TYPO3.Fluid,Bug,"",Resolved,Must have,using f:link.action inside f:form breaks hmac verification,Peter Niederlag,Sebastian Kurfuerst,2010-10-20 05:44,"","",2010-03-12,"","",100,2010-03-12 06:59,"","",2597100,"","","It seems impossible to link to another Page/Controller/Action/Plugin with f:link.action inside a f:form.

Test-Template:

<pre>
<f:form controller=""Mycontroller"" action=""myaction"" name=""newObject"" object=""{newObject}"">
    <!-- if we don't use a property of newObject the error is not triggered -->
    <f:form.textbox property=""foo"" />

    <f:form.submit name=""mySubmit"" value=""Submit"" />

    <!-- adding a link.action inside form with an Object triggers an ""hmac could not be verified"" error -->
    <!-- for some reason 'action' is dropped in RequestHashService->generateRequestHash() -->
    <!-- this happens only when we use a property of newObject -->
    <f:if condition=""true"">
            <f:link.action action=""baz"" pluginName=""pi3"" controller=""foobar"" pageUid=""14"">Link to somewhere else</f:link.action>
    </f:if>
</f:form>
</pre>

Probably that's due to the fact that the Plugin (pix) seems not to be taken into account, when generating the hmac/Requesthash?"
6822,TYPO3.Fluid,Bug,"",Closed,Should have,unhelpful error message if template cannot be read,Florian Staudacher,"",2011-05-06 04:25,Core,"",2010-03-14,"","",0,2010-03-14 09:28,"","",2597050,"","","I reported this bug there: http://bugs.typo3.org/view.php?id=13810 earlier and was told to put it here, so here it comes:

in typo3/sysext/fluid/Classes/View/TemplateView.php on line 358 the method parseTemplate() should return a helpful error message in case the file cannot be read.
I had forgotten to give the server read access to my template file and the only thing i got over and over was

Tx_Fluid_Core_Parser_Exception
Parse requires a template string as argument, boolean given.

from the typo3/sysext/fluid/Classes/Core/Parser/TemplateParser.php on line 271.
I mean if you know that file_get_contents returns false if there is an error, it's simple to look for the error, but even that involves looking at the code to see how the file gets read.

Please replace with/add a more suiting error message "
6844,TYPO3.Fluid,Feature,"",Resolved,Should have,"Remove ""shut-up"" operator @",Sebastian Kurfuerst,Sebastian Kurfuerst,2010-10-20 05:44,Core,1.0.0 alpha 8,2010-03-15,"",2.00,100,2010-03-15 09:55,"","",2604200,"","","Remove the ""shut-up"" operator @ and instead create a new ViewHelper ""raw""."
6846,TYPO3.Flow,Bug,"",Resolved,Should have,The static object container is not rebuilt automatically if the FLOW3 revision changed,Robert Lemke,Robert Lemke,2010-10-20 05:40,Core,1.0 alpha 8,2010-03-15,"",2.00,100,2010-03-15 10:17,"","",1801000,"","","If the FLOW3 revision changes, all caches are flushed. Because the static object container is no regular cache, it is missed and still used even if the FLOW3 revision changed. This can lead to fatal errors if classes have been deleted or otherwise modified."
6847,TYPO3.Flow,Bug,"",Resolved,Must have,Straight value property injection fails with strings in static object container,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:40,Object,1.0 alpha 8,2010-03-15,"",1.00,100,2010-03-15 10:46,"","",1800950,"","","If strings are to be injected as straight values via property injection, the resulting code in the static object container leads to
<pre>
Parse error: syntax error, unexpected ':' in /Users/karsten/Sites/typo3v5/Data/Temporary/f82c7e3cb126/StaticObjectContainer.php on line ...
</pre>or other similar errors.

This is because the generated code looks like (the string misses quotes):
<pre>
$o->setLayoutRootPath(package://TYPO3/Private/TypoScript/Layouts/);
</pre>"
6868,TYPO3.Flow,Feature,"",Resolved,Should have,Classes tagged as value object must have a constructor and no setters,Robert Lemke,Karsten Dambekalns,2010-10-20 05:40,Reflection,1.0 alpha 8,2010-03-16,"",2.00,100,2010-03-16 05:20,"","",1800900,"","","To enforce the concept of (immutable) value objects, the class scheme builder should assure that classes which are tagged as properties

* have a constructor method which is used for setting the object's properties
* don't have any setter methods

If these rules are neglected, the persistence framework will run in trouble because it assumes that all values are set after the constructor has been called."
