#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Affected Flow version,Description
45164,TYPO3 Flow Base Distribution,Feature,"",Accepted,Should have,Define syntax for validation rules in YAML,Karsten Dambekalns,Karsten Dambekalns,2013-02-05 04:52,"","",2013-02-05,"","",0,2013-02-05 04:52,"","",1010350,"","","To be able to define validation rules in YAML will be helpful in a number of cases, like for node types, validation of free-form documents (think about NoSQL), ?

Here is a suggestion for defining validation rules:

<pre>validation:
  -
    type: 'NotEmpty'
  -
    type: 'RegularExpression'
    options:
      regularExpression: '(0?[1-9]|[12][0-9]|3[01])[\\/\\-](0?[1-9]|1[012])[\\/\\-]\\d{4}'
  -
    preset: 'MakeLifeEasierForBram'</pre>

@validation@ can have any number of elements, @type@ follows the same rules as with the @Validate@ annotation and @options@ can hold any options that a validator accepts.

One new thing is @preset@, which is pointing to a predefined set of rules. Such a preset can be defined like this:

<pre>validationPreset:
  'MakeLifeEasierForBram':
    -
      type: 'NotEmpty'
    -
      type: 'StringLength'
      options:
        maximum: 7
    -
      type: 'RegularExpression'
      options:
        regularExpression: '[a-f56-]+'</pre>
"
44885,TYPO3 Flow Base Distribution,Task,"",Resolved,Should have,Make documentation fit for docs.typo3.org,Karsten Dambekalns,Karsten Dambekalns,2013-01-30 12:36,- Documentation -,2.0,2013-01-28,"","",100,2013-01-28 08:37,"","",997800,"","","* move images to @Images/@ next to source file(s)
* add Settings.yml"
44684,TYPO3 Flow Base Distribution,Bug,"",New,Should have,Authorization header redirect in .htaccess strips the Basic-prefix,Peter Rauber,"",2014-09-16 17:41,"","",2013-01-21,"","",0,2013-01-21 05:38,"","",987800,"",(any),"The .htaccess file in the web folder contains this command:
SetEnvIfNoCase Authorization ""Basic ([a-zA-Z0-9\+/=]+)"" REMOTE_AUTHORIZATION=$1

This will strip the prefix ""Basic "" from the authorization header.

Changing this to:
SetEnvIfNoCase Authorization ""Basic ([a-zA-Z0-9\+/=]+)"" REMOTE_AUTHORIZATION=$0

worked for me. Maybe this should be updated in the shipped .htaccess-File."
44078,TYPO3 Flow Base Distribution,Task,"",New,Should have,Probably false behavior in symlinked environment,Thomas Hempel,"",2012-12-18 07:17,"","",2012-12-18,"","",0,2012-12-18 04:39,"","",957650,"","","Hi,

I just tried to setup TYPO3 Flow where the sources where symlinked somewhere else. I my setup looked like this:

<pre>
- Flow_Base_Distribution_Clone (installed with composer)

- DocumentRoot
-- Flow_src -> Flow_Base_Distribution_Clone
-- Build
-- Configuration
-- Data
-- Packages
--- Application
---- MyPackage -> SYMLINK to somewhere else
--- Framework -> Flow_src/Packages/Framework
--- Libraries -> Flow_src/Packages/Libraries
-- bin -> Flow_src/bin
-- Web -> Flow_src/Web
-- flow -> Flow_src/flow
</pre>

This basically works but it shows at least two weird behaviors

* The ""Data"" folder of Flow_Base_Distribution_Clone is used instead of the local one. (Clearing this didn't solve the routing problem btw)
* I removed the Welcome package (package:delete) but it still had some default route somewhere that catched any request

Maybe this setup is weird but I think there might be valid use-cases for this. Someone might wanna look into this so Flow can throw a warning if unsupported symlinks are used. Moving anything to the document root solved all problems.

If you have any questions, kust let me know.


Greets,
Thomas
"
44022,TYPO3 Flow Base Distribution,Task,"",Resolved,Must have,Remove Jenkins as composer repository from 2.0 branch,Karsten Dambekalns,Karsten Dambekalns,2013-01-15 04:37,"",2.0,2012-12-14,"","",100,2012-12-14 11:17,"","",954850,"","","The use of the Jenkins' Satis leads to misleading ""number of installs"" on packagist.org"
43822,TYPO3 Flow Base Distribution,Task,"",Resolved,Must have,Remove versions from composer manifests,Karsten Dambekalns,Karsten Dambekalns,2012-12-11 04:29,"",2.0 beta 1,2012-12-10,"","",100,2012-12-10 06:00,"","",944900,"","","To allow for versions to be read from git tags, the version fields in manifests must be removed."
43377,TYPO3 Flow Base Distribution,Bug,"",Resolved,Should have,Running functional tests with PEAR install of phpunit fails,Rens Admiraal,Rens Admiraal,2012-11-28 10:35,- Testing -,"",2012-11-28,"","",100,2012-11-28 04:14,"","",922850,"",Git 1.2 (master),"https://review.typo3.org/#/c/16659/1 introduced a regression when phpunit is installed using PEAR. This is because the autoload.php is found in composer managed installations, but this does not ensure that phpunit is actually installed using composer too."
43236,TYPO3 Flow Base Distribution,Bug,"",Resolved,Must have,"f:security.ifHasRole role =""..."" does not recognize the right role ",Jan Greth,"",2012-12-12 03:26,"","",2012-11-22,"","",100,2012-11-22 12:24,"","",915850,"",FLOW3 1.1.0,"Hey everyone!

I think there is a difference between the <f:security.ifHasRole role=""..."">-ViewHelper in TYPO3 Flow v 1.0.6 and 1.1.0 .
'Cause my problem is this: I tried to do the Registration and Login Guide on layh.com 
([[http://www.layh.com/work/typo3-flow-typo3-fluid/tutorials/flow-registration-and-login.html]])

Everything works fine - except one thing: Inside the Index Template, there should be a decision 
between two possibilities: On the one hand beeing logged in (role = ""Visitor""), then show logout link or you
are not logged in, then show log in form.
This should be done by using:

<pre>
...
<f:security.ifHasRole role=""Visitor"">
  <f:then>
    <!-- Logout Link -->
  </f:then>
  <f:else>
	<!-- Log in form -->
  </f:else>
</f:security.ifHasRole>
...
</pre>

But this does not work. The log in form is always showed.
OK, i cheked the Database. Everything fine. User was created and has the right role.
e.g.:

<pre>
#	flow3_persistence_identifier	party	accountidentifier	authenticationprovidername credentialssource	creationdate	expirationdate	roles
1	'202b0f71-d36c-4900-b0b9-59569aff273d'	NULL	'jan'	'DefaultProvider' 'bcrypt=>$2a$14$gzVFpOIPsClcLqM4ZrJA1.cn1umi8JONXVZ2v41xLwsiUvzYEQfQK'	'2012-11-21 11:03:26'	NULL	'a:1:{i:0;s:7:""Visitor"";}'
</pre>

Then i tried replacing the f:security.ifHasRole by f:security.ifAuthenticated -> that works fine.

So i added the following:
LoginController - indexAction:
<pre>
	$account = $this->securityContext->getAccount()->getRoles();
	if($this->securityContext->hasRole('Visitor')){
			$isset = 'Is set!';
	}else{
			$isset = 'Is not set!';
	}
	$this->view->assign('roles', $account);
	$this->view->assign('isset', $isset);
</pre>

Index.html:
<pre>
	<f:section name=""Title"">
		<ul>
			<f:for each=""{roles}"" as=""role"">
				<li>Role: {role}</li>
			</f:for>
		</ul>
		Is set? -> {isset}
	</f:section>
</pre>

I got the following output:
	Role: Visitor
	Is set? -> Is not set!
	
But I know it is set in the DB and as I see using the f:security.ifAuthenticated ViewHelper, 
Logging in works also. All this happens when running the code on Flow 1.1.0.
When I copy the exact somae code onto a Flow 1.0.6 - it works! Both!
The f:security.ifAuthenticated and the f:security.ifHasRole !

But I want to use 1.1.0 - so what can there be wrong? 

Here my complete code:	
Settings.yaml: [[http://pastebin.com/b1H073fX]]
LoginController.php: [[http://pastebin.com/2Avz9ib7]]
Index.html: [[http://pastebin.com/MXF65WF7]]

Greetings,
Jan"
42516,TYPO3 Flow Base Distribution,Task,Bug #41843: Composer and rename issues (umbrella issue),Resolved,Should have,Composer dependency with Guzzle leads to Package related exception,Rafael Kähm,"",2012-11-08 08:35,"","",2012-10-30,"","",100,2012-10-30 09:21,"","",880350,"","","Guzzle-Package, installed with composer, makes fatal errors:

<pre>
PHP Fatal error:  Uncaught exception 'TYPO3\Flow\Package\Exception\InvalidPackagePathException' with message 'Package path does not exist or is no directory.' in /var/www/TYPO3-Flow/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/Package.php:99
Stack trace:
#0 /var/www/TYPO3-Flow/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageFactory.php(48): TYPO3\Flow\Package\Package->__construct('Guzzle.Iterator', '/var/www/TYPO3-F...', 'Classes/', 'e/Iterator/')
#1 /var/www/TYPO3-Flow/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageManager.php(699): TYPO3\Flow\Package\PackageFactory::create('/var/www/TYPO3-F...', 'Libraries/guzzl...', 'Guzzle.Iterator', 'Classes/', 'e/Iterator/')
#2 /var/www/TYPO3-Flow/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/PackageManager.php(600): TYPO3\Flow\Package\PackageManager->registerPackagesFromConfiguration()
#3 /var/www/TYPO3-Flow/Pa in /var/www/TYPO3-Flow/Packages/Framework/TYPO3.Flow/Classes/TYPO3/Flow/Package/Package.php on line 99
</pre> 


Here is Repository for this issue. https://github.com/RafaelKa/TYPO3-Flow---Guzzle.git 
You must only run
<pre>composer install --dev</pre>and<pre>
./flow help
</pre>
to get this error."
42408,TYPO3 Flow Base Distribution,Story,"",New,Could have,Locale Detection / Selection,Robert Lemke,"",2013-06-11 07:31,"",2.1,2013-06-11,"","",0,2012-10-26 03:03,"","",2954400,0.00,"","* support for automatic locale detection
* storing locale in a cookie
* mechanism for overriding locales by user"
42407,TYPO3 Flow Base Distribution,Story,"",New,Should have,Asset Management,Robert Lemke,"",2012-10-26 03:02,"",2.1,2012-10-26,"","",0,2012-10-26 03:02,"","",2954350,"","","* CDN support
* centralized JS / CSS mgm
* minifiers
* SASS support
* re-use as much concepts and code from Assetic etc. as possible
* seamlessly integrate into existing Resource framework"
42168,TYPO3 Flow Base Distribution,Task,"",Closed,Should have,Remove exception for throwing exceptions in oneliners,Rens Admiraal,Rens Admiraal,2012-10-19 05:30,- Documentation -,2.0 beta 1,2012-10-19,"","",0,2012-10-19 05:19,"","",863150,"","","We allowed using a throw statement in a oneline if statement like:

<pre>
if (TRUE) throw new \Exception();
</pre>

We don't allow this anymore, so the exception should be removed. Everything should now be wrapped in curly braces."
42013,TYPO3 Flow Base Distribution,Task,"",Resolved,Should have,Rename 'Vendor' to 'Libraries',Christian Jul Jensen,Christian Jul Jensen,2012-10-18 10:29,"",2.0 beta 1,2012-10-15,"","",0,2012-10-15 07:16,"","",855700,"","","In accordance with our 'naming should make sense' principle, it has been discussed to call the standard composer directory 'Vendor' something else.

The reason is that even though 'Vendor' is kind of industry standard for the placement of 3rd party packages, The TYPO3-Flow (and related) packages are actually 3rd party in relation to the locally installed project, and the consistent thing would then be to put all those packages in the 'Vendor' dir as well.

Using the word 'Libraries' is thus more meaningful in the context, and since we are not following standard Composer directory-structure anyway, it is not really breaking any conventions."
41989,TYPO3 Flow Base Distribution,Feature,"",Resolved,Should have,Assume integer values to be timestamps in DateTime converter,Helmut Hummel,"",2012-11-08 11:35,"","",2012-10-14,"","",100,2012-10-14 10:21,"","",854500,"","","The DateTime TypeConverter cannot transform integer values to a DateTime object
because of a strict check for string.

Additionally accept integer values and also assume plain digits to be a timestamp
and use ""U"" as date format if no additional configuration is given."
41843,TYPO3 Flow Base Distribution,Bug,"",New,Should have,Composer and rename issues (umbrella issue),Karsten Dambekalns,"",2013-01-15 11:19,"","",2012-10-10,"","",60,2012-10-10 08:44,"","",847600,0.00,Git master,""
41809,TYPO3 Flow Base Distribution,Bug,"",Resolved,Should have,ConfigurationBuilder throws an error on classes without methods,Rens Admiraal,Rens Admiraal,2012-11-08 15:36,"",2.0 beta 1,2012-10-09,"","",100,2012-10-09 15:41,"","",845900,"",Git 1.2 (master),The ConfigurationBuilder does a foreach over the result of get_class_methods($class). This throws a fatal error if the class does not have methods.
41525,TYPO3 Flow Base Distribution,Bug,"",Closed,Should have,"Fields Validated in Controller not highlightet, just Error shown",Martin Ebeling,Christian Müller,2012-12-17 07:26,"","",2012-10-02,"","",100,2012-10-02 06:41,"","",833450,"",FLOW3 1.1.0,"Fields are not highlighted if Validation is at ControllerAction like

        /**
	 * @param string $name
	 * @FLOW3\Validate(argumentName=""name"", type=""NotEmpty"")
	 * 
	 * @param string $email
	 * @FLOW3\Validate(argumentName=""email"", type=""NotEmpty"")
	 * @FLOW3\Validate(argumentName=""email"", type=""EmailAddress"")
	 * @return void
	 */
	public function createAction($name, $email) {

Just these errors are shown

[ERROR]
name: 1221560718 : This property is required.
email: 1221560718 : This property is required.
Errors occurred

Please check the highlighted fields below!
[END]

For getting these errors shown in View, I mainly copied the partials from the ConferencePackage

Mainly I tried to have a form where I create an Person, extended to a student class. 
The Errors validated in the StudentModel are shown in the form.

Additional to that I need to have PersonName also Validatet, without putting all these fields in the extended personClass.


"
41508,TYPO3 Flow Base Distribution,Task,"",Under Review,Should have,Replace Jasmine by Buster.js,Rens Admiraal,Rens Admiraal,2012-10-01 14:58,"","",2012-10-01,"","",0,2012-10-01 14:57,"","",832600,"","","Before the interface switch to Emberjs we used Jasmine testrunner for running tests. This runner needed generated HTML files before running tests, and did not have support for attaching multiple browsers. Buster.js does have this support and allows running tests using phantomjs which has full webkit javascript support."
41466,TYPO3 Flow Base Distribution,Story,"",Resolved,Should have,Rename things,Karsten Dambekalns,Karsten Dambekalns,2012-12-10 07:26,"",2.0 beta 1,2012-09-29,"","",100,2012-09-29 15:09,"","",2953950,"","",""
41031,TYPO3 Flow Base Distribution,Story,"",Resolved,Must have,Composer support for packaging,Karsten Dambekalns,Christian Jul Jensen,2012-09-25 05:19,"",2.0 beta 1,2012-09-17,"","",100,2012-09-18 04:36,"","",2953900,0.00,"",""
39432,TYPO3 Flow Base Distribution,Task,"",New,Should have,Clarify introducing properties,Rens Admiraal,"",2012-07-31 17:34,"","",2012-07-31,"","",0,2012-07-31 17:34,"","",733350,"","","When you have an aspect to introduce a property, it's not clear this is not possible without any other advice in the same aspect.

The actual error:

Uncaught Exception
  The class ""Test\Aspect\ModelAspect"" is tagged to be an aspect but doesn't
  contain advices nor pointcut or introduction declarations.

Which seems incorrect for the developer as he introduced a property. Either this error should be clarified, or it should be possible to introduce just a property (last one doesn't sound really like a usecase as you would expect changed behavior if a new property is added, so in a common usecase you would have at least 1 advise).

This part should also be clarified more in documentation"
38875,TYPO3 Flow Base Distribution,Suggestion,"",New,Should have,Have a Translator object available in action controllers,Francois Suter,"",2012-07-11 09:00,"","",2012-07-11,"","",0,2012-07-11 09:00,"","",705850,"","","One could expect most action controllers to need to issue messages. As these should ideally be localizable, it might be convenient to provide a Translator instance by default to action controllers."
37813,TYPO3 Flow Base Distribution,Task,"",Resolved,Should have,Upgrade to vfsstream 1.0,Christian Jul Jensen,Karsten Dambekalns,2012-09-24 06:35,- Testing -,2.0 beta 1,2012-06-07,"","",100,2012-06-07 08:03,"","",653250,"","","starting with v1.0.0 vfsstream has changed namespace and Compsoser is recommended install method.

We should upgrade tests to use the stable version.

Relevant for TYPO3.FLOW3 project as well"
37569,TYPO3 Flow Base Distribution,Bug,"",Resolved,Should have,Dead symlink in release archives,Karsten Dambekalns,Karsten Dambekalns,2012-05-30 07:08,Build Process,1.1 beta 2,2012-05-29,"","",100,2012-05-29 09:06,"","",641200,"",FLOW3 1.0.2,There is a dead symlink from @Configuration/Production@ to @../../../shared/Configuration/Production@ in the archives. That should rather be a folder.
36301,TYPO3 Flow Base Distribution,Task,"",Resolved,Should have,Supply PostgreSQL migrations,Karsten Dambekalns,Karsten Dambekalns,2012-04-30 04:42,"",1.1,2012-04-18,"","",100,2012-04-18 12:00,"","",578800,"","","The ""official"" packages should contain DB migrations for PostgreSQL as well."
35835,TYPO3 Flow Base Distribution,Bug,"",Rejected,Should have,In WebContext Settings.yaml is read from root directory if present,Steffen Ritter,Christian Müller,2012-04-14 03:16,"","",2012-04-11,"","",0,2012-04-11 04:10,"","",556500,"",Git master,"I made a copy of of Settings.yaml from Configuration/ to /
When accessing via WebBrowser the Settings.yaml from root directory is read and used."
35524,TYPO3 Flow Base Distribution,Task,"",Resolved,Should have,Split the Documentation package into DocTools and move the documentation to TYPO3.FLOW3 and TYPO3.TYPO3,Sebastian Kurfuerst,Sebastian Kurfuerst,2012-04-02 07:17,"",1.1 beta 1,2012-04-02,"","",0,2012-04-02 05:06,"","",541000,"","",""
35422,TYPO3 Flow Base Distribution,Bug,"",Resolved,Should have,TYPO3 Security Framework should not take unexisting roles into account,Rens Admiraal,"",2012-04-26 08:38,"","",2012-03-31,"","",100,2012-03-30 18:49,"","",535950,"",Git master,"Now the Security Framework uses all roles available in the tokens. When a role is not configured in the Policy.yaml this should not have effect.

For example if you now create a new Phoenix user with the role 'User' the backend gives an 'Access denied!' because the security framework does not know the role User.

Expected behavior: just ignore the users role?"
35420,TYPO3 Flow Base Distribution,Suggestion,"",New,Should have,Review use of try / catch in the Security Framework,Rens Admiraal,Andreas Förthner,2012-03-30 18:00,"","",2012-03-30,"","",0,2012-03-30 18:00,"","",535850,"","","Just to not forget about the comments in https://review.typo3.org/#/c/9558/

Karsten Dambekalns		Mar 12
Patch Set 1:
If that is considered proper use of the security framework? would be nice to have something that doesn't use try/catch.
Andreas Förthner		Mar 12
Patch Set 1: Looks good to me, but someone else must approve
Currently the security framework works like this. I agree that it is somehow strange to catch an exception here. On the other hand this makes it really explicit and really ensures that you are aware of coding the restricted case. For know I wouldn't change it, but we can discuss if we need some true/false method for access decisions."
35324,TYPO3 Flow Base Distribution,Task,"",Resolved,Should have,Remove vender namespace from Build/Common/PhpUnit/UnitTests.xml ,Soren Malling,Karsten Dambekalns,2013-01-10 08:32,- Testing -,2.0,2012-03-28,"","",100,2012-03-28 08:52,"","",531050,"","","Would't it make sense to remove the vendor namespace from Build/Common/PhpUnit/UnitTests.xml so you can use

<pre>
phpunit -c Build/Common/PhpUnit/UnitTests.xml
</pre>

and have all Tests run at once, using the same UnitTestBootstrap.php for all tests."
35317,TYPO3 Flow Base Distribution,Task,"",Resolved,Should have,Fix doc comments for authentication providers,Aske Ertmann,Aske Ertmann,2012-03-30 20:39,"",1.1,2012-03-28,"","",100,2012-03-28 07:42,"","",530750,"","",All the authentication providers have a incorrect return doc comment.
34875,TYPO3 Flow Base Distribution,Task,"",Resolved,Should have,Clean up code (style),Karsten Dambekalns,Karsten Dambekalns,2012-06-25 09:26,"",1.1 RC1,2012-03-15,"","",100,2012-03-15 06:25,"","",509200,"","","There are a number of glitches in coding style and cleanliness, like leading backslashes in @use@ statements, unused variables, wrong code documentation?"
34614,TYPO3 Flow Base Distribution,Bug,"",Resolved,Must have,Evil packed bz2 package,Jan Roth,Karsten Dambekalns,2012-05-30 15:55,Build Process,1.0.5,2012-03-06,"","",100,2012-03-06 16:50,"","",496250,"",FLOW3 1.0.3,"in the FLOW3-1.0.3.tar.bz2 file is a bad fileentry for ./ . if you untar this bz2 file as root, you change your directory owner and group for your current directory.
That is very bad...... After i untar it, i can't not login via ssh and public key to my maschine, because openssh can't access my authorized_keys file.

Please fix this issue, it was very time expensive..."
33975,TYPO3 Flow Base Distribution,Task,"",Resolved,Should have,Tweak existing XLIFF files according to translation team feedback,Karsten Dambekalns,Karsten Dambekalns,2012-02-16 20:47,"",1.1,2012-02-16,"","",100,2012-02-16 06:17,"","",465050,"","","The XLIFF file miss @xml:space=""preserve""@, a trans-unit must look like:
<pre><trans-unit id=""mlang_labels_tablabel"" xml:space=""preserve"">
  <source>Webpages and databasecontent</source>
</trans-unit></pre>
Each trans unit must have the @xml:space=""preserve""@ attribute, this is needed by Pootle to avoid some weird problem.

An other point, please add @product-name=""package.name""@ to the file element, we use it for v4 core, and it's sometime useful to have this information in the XLIFF."
33410,TYPO3 Flow Base Distribution,Bug,"",Resolved,Should have,Production Settings.yaml.example is not useable as is,Christian Müller,Christian Müller,2012-05-21 11:03,"",1.0.5,2012-01-24,"","",100,2012-01-24 05:54,"","",437100,"",Git master,"The Production context Settings.yaml.example contains the following lines:

TYPO3:
  FLOW3:
    persistence:
      backendOptions:
        dbname: 'quickstart' # adjust to your database name
        user: ''             # adjust to your database user
        password: ''         # adjust to your database password
      doctrine:
        # If you have APC, you should consider using it for Production,
        # also MemcacheCache and XcacheCache exist.
        # cacheImplementation: 'Doctrine\Common\Cache\ApcCache'

If used as is this will clean the doctrine settings as everything below doctrine is commented out, so an empty value is assigned. This leads to unsuspected errors that are difficult to track down to this.

A safe example should have the doctrine key commented out too."
33308,TYPO3 Flow Base Distribution,Task,"",New,Should have,General date and time handling rules,Adrian Föder,"",2012-03-06 10:05,"","",2012-01-19,"","",0,2012-01-19 02:35,"","",432150,"","","h1. Date and time handling discussion

_This issue is considered as invitation for discussion, comment as you like._

h2. Introduction

When handling trivially said ""date and time"", running in technical difficulties is waiting to happen. The purpose of this document is to carry-together this difficulties and lastly, possibly, provide a best practice both in the Framwork API and in documentation, how to handle date and times in user's applications.

h2. Professional considerations

h3. Different meanings of ""point in time""

Regarding a ""time"", ""event"" or generally saying ""point in time"" could result in two meanings. _(The author likes to have this terms ubiquitous, so feel free to improve them)_

h4. Physical Point In Time

The @Physical Point In Time@ means a time stamp that describes a ""physical"" time of an occurrence without doubt. That might be the creation or modification time of a record, the moment of a happening like the exact time of the birth of a person or the time where a football goal was achieved.
It describes an event that occurs on a specific point of the global, physical timeline no matter where or under what conditions this was (like DST or such).

h4. Logical Point In Time

The @Logical Point In Time@ is a time the user is familiar or comfortable with without caring about localization and such. If a user invites to a party saying it begins at 19 o'clock he means the time all people know and are used to around the event. 19 o'clock than means 19 o'clock at the location where the party happens under the circumstances around that date, e.g. active DST etc. It's the time being seen when you look at your watch.

h3. Date Only

In some use cases, the date only may matter; mostly usual when describing a birth date. In such cases timezone and DST doesn't matter, only the day-date is important. It even would be contra-productive to even attempt to store a time besides that date, because it's intrinsically unimportant.


h2. Technical considerations

Basically the author came up to the following idea: MySQL's @DATETIME@ format stores a date and time as-is, so without any automatic timezone conversion (*unlike* @TIMESTAMP@ does). _TODO: find source of this statement_ 

So it could be a general best practice to decide that every @Point In Time@ is to be stored and therefore assumed to be in UTC. That's what UTC is made for: to describe an event happening at a @Physical Point In Time@.

If a @Date Only@ is required, it could be an idea to force UTC 0:00 as corresponging time (unfortunately DateTimes are always bound together in most implementations we know, therefore no *real* @Date Only@ is provided)

Before storing and after retrieving is has to be decided what the intention of the date is: @Physical or Logical Point In Time@ or @Date Only@. Dependant of this, the adjustments could be made, i.e. deciding what Timezone the user intended to provide resp. what timezone he expects.

If the user, for example, provides an invitation to a party in Stuttgart, taking place May 30, 19 o'clock, this is a @Logical Point In Time@. Disregarding locational aspects, we assume DST and therefore store May 30, 18 o'clock in the Database (which is implicitly UTC because per design)."
33031,TYPO3 Flow Base Distribution,Bug,"",Resolved,Must have,Readme.txt contains wrong tutorials URL,Felix Kopp,Karsten Dambekalns,2012-03-07 11:01,- Documentation -,1.0.4,2012-01-07,"","",100,2012-01-07 15:22,"","",418450,"",FLOW3 1.0.2,"First paragraph, http://flow3.typo3.org/documentation/tutorials can not be found.
Rather put http://flow3.typo3.org/documentation/quickstart.html ?"
32599,TYPO3 Flow Base Distribution,Bug,"",Resolved,Should have,Essential packages are not protected,Karsten Dambekalns,Karsten Dambekalns,2011-12-19 15:08,"",1.0.2,2011-12-15,"","",100,2011-12-15 09:30,"","",398200,"",FLOW3 1.0.1,"Some of the packages in the base distribution should be protected (again):

* FLOW3
* Yaml
* Doctrine (all three in master)
* Party
* Fluid"
32014,TYPO3 Flow Base Distribution,Bug,"",Resolved,Must have,Some unit tests break when run with PHPUnit 3.6,Karsten Dambekalns,Karsten Dambekalns,2011-12-22 02:48,- Testing -,1.0.2,2011-11-23,"","",100,2011-11-23 04:23,"","",369550,0.00,FLOW3 1.0.1,"When using PHPUnit 3.6 to run the unit tests, some tests fail. Partly this is caused by new restrictions in PHPUnit (one must no longer expect the generic Exception class) partly the more strict behavior of PHPUnit uncovers real bugs in the tests. Affected are tests in FLOW3 and Fluid."
31896,TYPO3 Flow Base Distribution,Feature,"",Resolved,Must have,Make Surf release job interact with release plugin on website,Karsten Dambekalns,Karsten Dambekalns,2011-11-22 11:14,Build Process,1.0.1,2011-11-17,"","",100,2011-11-17 16:45,"","",363650,"","",The Surf release job should register the created release and the corresponding downloads
31215,TYPO3 Flow Base Distribution,Bug,"",Resolved,Should have,Configuration/README refers to unused files,Karsten Dambekalns,Karsten Dambekalns,2011-11-07 07:57,- Documentation -,1.0.1,2011-10-24,"","",100,2011-10-24 06:08,"","",330100,"",FLOW3 1.0.0,"The README mentions FLOW3.yaml and Package.yaml, both of which are no longer used."
30861,TYPO3 Flow Base Distribution,Task,"",Resolved,Should have,Remove declare(ENCODING) line ,Julian Wachholz,Karsten Dambekalns,2011-10-14 19:08,"",1.0.0,2011-10-12,"",0.50,100,2011-10-12 15:13,"","",312950,0.50,"","Since the declare() statement was dropped from FLOW3 sources, it should be removed everywhere.

The following files still have the declare(ENCODING = 'utf-8'); line:

./Packages/Framework/TYPO3.FLOW3/Tests/Unit/Security/Cryptography/Pbkdf2HashingStrategyTest.php
./Packages/Framework/TYPO3.FLOW3/Tests/Unit/Security/Cryptography/AlgorithmsTest.php
./Packages/Framework/TYPO3.FLOW3/Classes/Core/LockManager.php
./Packages/Framework/TYPO3.FLOW3/Classes/Security/Cryptography/PasswordHashingStrategyInterface.php
./Packages/Framework/TYPO3.FLOW3/Classes/Security/Cryptography/Pbkdf2HashingStrategy.php
./Packages/Framework/TYPO3.FLOW3/Classes/Security/Cryptography/Algorithms.php
./Packages/Framework/TYPO3.FLOW3/Classes/Security/Cryptography/SaltedMd5HashingStrategy.php
"
30857,TYPO3 Flow Base Distribution,Task,"",Resolved,Should have,Set the RewriteBase configuration in the .htaccess by default,Rens Admiraal,Rens Admiraal,2011-10-21 07:39,"","",2011-10-12,"","",100,2011-10-12 13:58,"","",312750,"","","Apache server does not allow modules to reconfigure the DOCUMENT_ROOT, this can cause problems with mod_rewrite, and will cause problems with mod_vhost_alias.

This is fixed in a recent commit of apache, but can still affect a lot of installations. AFAIK it does not hurt to set the RewriteBase directive by default, so it might be worth to set it.

Apache commit which fixes this in apache: http://svn.apache.org/viewvc?view=revision&revision=1132494"
30543,TYPO3 Flow Base Distribution,Bug,"",Closed,Should have,Classes disappearing cause havoc,Soren Malling,"",2011-10-19 19:42,"","",2011-10-04,"","",0,2011-10-04 07:32,"","",297400,"","","After ""pulling"" to commit a1c1304a26fd6e9173adccf58c6adb2b462d820f I got the following error in FLOW3 CLI

<pre>
aafie4300:typo3v5 sorenmalling$ ./flow3 

Uncaught Exception in FLOW3 #1265213849: The object ""TYPO3\Media\Domain\Repository\ImageRepository"" which was specified as a property in the object configuration of object ""TYPO3\TYPO3\Controller\Backend\ContentController"" (automatically registered class) does not exist. Check for spelling mistakes and if that dependency is correctly configured.
thrown in file Packages/Framework/TYPO3.FLOW3/Classes/Object/DependencyInjection/ProxyClassBuilder.php
in line 423
Reference code: 201110041021325e21dd

#0 TYPO3\FLOW3\Error\DebugExceptionHandler::echoExceptionCli()
   /opt/local/apache2/htdocs/typo3v5/Packages/Framework/TYPO3.FLOW3/Classes/Error/AbstractExceptionHandler.php:49

#1 TYPO3\FLOW3\Error\AbstractExceptionHandler::handleException()

PHP 5.3.3 (cli) (built: Nov 17 2010 14:44:01) 
Copyright (c) 1997-2010 The PHP Group
Zend Engine v2.3.0, Copyright (c) 1998-2010 Zend Technologies

Uncaught Exception in FLOW3 #1297263663: The compile run failed. Please check the error output or system log for more information.
thrown in file Packages/Framework/TYPO3.FLOW3/Classes/Core/Bootstrap.php
in line 414
Reference code: 201110041021322c68e5

#0 TYPO3\FLOW3\Error\DebugExceptionHandler::echoExceptionCli()
   /opt/local/apache2/htdocs/typo3v5/Packages/Framework/TYPO3.FLOW3/Classes/Error/AbstractExceptionHandler.php:49

#1 TYPO3\FLOW3\Error\AbstractExceptionHandler::handleException()


</pre>

Karsten mentions in his ""tweeting"" with me

<pre>
Ah, well. Classes disappearing cause havoc, true.
</pre>

Sorry, can't give better explanation ATM"
